regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.015205086418410901,0.11582731129593132,0.984560881309575,0.6846049630897408,0.8093562792447575,0.3033276407029571
lasso regression (beta = 0.01),correct,0.028816619467479748,0.1582810946754706,0.9706500488779859,0.7007848005931985,0.8139545811939746,0.28145873151845946
lasso regression (beta = 0.002),correct,0.019067618621899055,0.12896716188789312,0.9806312157437906,0.6792957443828493,0.8037782243079514,0.3061140583894992
lasso regression (beta = 0.005),correct,0.02352785573127628,0.14310281485882748,0.9760707446253174,0.6928645116611581,0.8104437771169201,0.2896566836974761
lasso regression (beta = 0.1),correct,0.08430589830075116,0.27458954245348516,0.9136425027296253,0.7593442266228689,0.8476620769337259,0.22680308779681846
lasso regression (beta = 0.05),correct,0.0554786385951101,0.22069155580968153,0.9432929502804974,0.7376762796809998,0.8342782573492727,0.24741225426451335
lasso regression (beta = 0.02),correct,0.03675563978796158,0.17882595634290993,0.9625084231474015,0.7130698395880642,0.8202620990827226,0.27017669252555476
lasso regression (beta = 0.001),correct,0.017071125341574542,0.1221639022277006,0.9826639771810188,0.6751564686364016,0.8022360757973999,0.3116926161865369
lasso regression (beta = 0.2),correct,0.1487679670365028,0.37046566529637387,0.8474168566261184,0.7820632871371573,0.8649469034900336,0.20544651734228975
lasso regression (beta = 0.5),correct,0.38839159505622844,0.6124728609989876,0.6009803982051634,0.8306947413038376,0.8993197166240953,0.1557065386040528
lasso regression (beta = 1.0),correct,0.7702355135978348,0.8729399322386584,0.21456154316277906,0.9315448330457237,0.9605573967990276,0.06068063231820402
lasso regression (beta = 5.0),correct,0.9977974005937488,0.996841659528052,0.002158589047908957,1.033038991089188,1.0140199470418398,-0.03237883571190894
lasso regression (beta = 2.0),correct,0.9977974005937488,0.996841659528052,0.002158589047908957,1.033038991089188,1.0140199470418398,-0.03237883571190894
lasso regression (beta = 10.0),correct,0.9977974005937488,0.996841659528052,0.002158589047908957,1.033038991089188,1.0140199470418398,-0.03237883571190894
