regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
zero baseline,correct,0.25000000000016576,0.9635947451451017,-1.1102230246251565e-15,0.24999999999998393,0.9635947451451016,9.658940314238862e-15
