regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.17171194415993957,0.7905955683498264,0.2936308533663231,0.2628515184221957,0.9756187534655877,-0.07945416557356555
linear regression,shuffled,0.20618615791066477,0.8620979871323068,0.17624220400370905,0.30816995324051794,1.059426925138857,-0.22952664422535746
random forest regression,correct,0.0032417466952552355,0.07996617486400819,0.9862250088139107,0.21790054527138755,0.8777112065222694,0.09543392726645794
random forest regression,shuffled,0.004237115265888936,0.09671090520483494,0.983009172605394,0.2896935823877494,1.0309361938102053,-0.13920705913276232
