regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.015189414159073007,0.1160797790045833,0.9845143119345516,0.6810424596122436,0.807814377643549,0.2983060032719452
lasso regression (beta = 0.01),correct,0.029307496811204564,0.16012872520919397,0.9699949133837532,0.6827211493154516,0.8033874740084044,0.2944438643694516
lasso regression (beta = 0.005),correct,0.023892706564810177,0.14465065326743365,0.9755693086482062,0.6771579151396571,0.8010199055862178,0.3009639385421796
lasso regression (beta = 0.002),correct,0.01927730942100147,0.1300524671611391,0.9803116454408527,0.6687227931494601,0.7979857321158124,0.3098990444247108
lasso regression (beta = 0.02),correct,0.037345810619171846,0.1808241771786493,0.9616985963992745,0.6877669310793862,0.8058872151250147,0.289905794463101
lasso regression (beta = 0.05),correct,0.056651709742416845,0.2238242248223054,0.9417346976778153,0.7057643036639305,0.8170145938766463,0.2724963326119421
lasso regression (beta = 0.001),correct,0.017181717354122057,0.12289653969235992,0.9824612436966298,0.6679857681332894,0.7988414767205647,0.3107575565762281
lasso regression (beta = 0.1),correct,0.08710612189769487,0.2803545160901346,0.9100935410810401,0.7177991007328453,0.8259143369936832,0.2630250862131387
lasso regression (beta = 0.2),correct,0.15560042374204988,0.3807784385019205,0.8389141624898216,0.741315469071858,0.8428772040148117,0.24262587734494862
lasso regression (beta = 0.5),correct,0.4081284335666489,0.6303658626352289,0.5770424675697426,0.8101883049411137,0.8901866734560109,0.1723963215708724
lasso regression (beta = 1.0),correct,0.8222041268644114,0.9028399284962831,0.15352121857789214,0.9565563116132964,0.9745820700106087,0.02661259492178251
lasso regression (beta = 2.0),correct,0.9931496053426243,0.9946910098037521,0.005224148707249237,1.0292538968426443,1.0123777069118391,-0.02972675522813908
lasso regression (beta = 10.0),correct,0.997806577685175,0.997059031203426,0.0021426816345195463,1.0329013347224012,1.0142154601453086,-0.03214022451667366
lasso regression (beta = 5.0),correct,0.997806577685175,0.997059031203426,0.0021426816345195463,1.0329013347224012,1.0142154601453086,-0.03214022451667366
