0.00000,1.03666,1.05210,0.30810,0.87977,1.08281,0.93259,1.03457,0.61889,0.89918,0.90716,1.00241,0.34985,1.12191,0.60006,1.13910,1.17526,0.47496,0.74475,1.03450,1.14487,0.49751,0.68821,1.00480,0.72247,0.84128,0.69680,0.78169,0.74115,0.60507,1.09942,0.53572,0.48642,1.00576,1.03426,1.10812,0.64579,0.75529,0.71299,1.02774,1.22190,1.07043,1.02846,0.65344,0.86573,1.19756,1.08471,1.10704,1.09082,0.82090,0.82050,0.94201,1.01885,0.94989,0.57444,0.87155,0.80033,0.30772,1.12057,0.42289,0.72885,0.42955,1.06648,1.03282
1.03666,0.00000,1.23949,1.09505,1.30272,0.87603,0.88626,0.46669,1.02170,1.03199,1.16594,1.01535,1.03509,0.98554,0.76678,0.90237,0.89514,0.95686,1.09213,1.20233,0.54652,0.67336,0.93639,1.15105,0.68637,0.71581,0.89777,1.07963,0.61903,0.75217,0.40524,1.14668,1.16567,0.96140,0.83868,1.12718,0.85645,1.20256,1.00837,0.86231,0.76877,0.42388,1.15644,1.10031,0.89765,0.74663,0.43299,0.98968,0.70947,0.37071,1.17750,1.16366,1.13599,0.91562,0.64805,0.68263,0.42663,1.05067,0.98597,0.90312,1.12241,1.17112,0.90263,0.54018
1.05210,1.23949,0.00000,0.97911,0.49201,0.68958,0.84048,0.99616,0.97583,0.85581,0.35468,0.73371,1.02430,0.65117,1.22092,0.62596,0.70635,0.96315,0.57858,0.40819,0.91353,1.06055,0.94798,0.24911,1.21035,1.04327,0.99139,0.95442,1.13429,0.98052,1.15957,0.55383,0.83653,0.70930,0.95959,0.50861,1.09993,0.39202,0.69865,0.86806,0.78552,1.05955,0.45085,0.94779,1.12954,0.90820,1.12523,0.55463,1.04625,1.19775,0.56924,0.69409,0.71604,1.05358,1.16908,1.01876,1.35909,0.96796,0.73629,1.06416,0.82819,0.94518,0.70144,0.98262
0.30810,1.09505,0.97911,0.00000,0.88116,0.93228,0.92205,1.13941,0.85185,1.05473,0.86264,1.10197,0.52927,1.14556,0.75063,1.18813,1.07536,0.24672,0.85217,0.85978,1.15571,0.55283,0.59830,0.90649,0.95234,1.02296,0.47757,1.00287,0.65607,0.62354,1.05333,0.47729,0.31860,1.05396,1.15736,1.07427,0.83990,0.70623,0.48670,1.12243,1.26838,1.14531,1.03630,0.74904,0.91034,1.06972,1.11130,1.13614,1.13509,0.81564,0.60102,0.93072,0.97218,1.03343,0.54964,1.04564,0.90638,0.28611,1.10036,0.63447,0.86590,0.65253,0.95953,0.97250
0.87977,1.30272,0.49201,0.88116,0.00000,0.93308,1.10793,1.02173,0.70639,0.59215,0.66234,0.54076,0.96062,0.96218,1.23064,0.71411,1.08898,0.92216,0.41375,0.76739,0.99865,1.08757,0.78375,0.45681,1.12818,1.05773,1.07117,0.78011,1.13761,1.08652,1.34363,0.46875,0.86713,0.54235,1.10457,0.89718,0.82404,0.23197,0.79330,0.70913,1.00434,1.21411,0.75217,1.01766,1.29895,1.17055,1.32286,0.57226,1.28376,1.23230,0.68710,0.96518,1.04506,1.23393,1.12671,0.88753,1.35412,0.75067,1.08751,0.79560,0.44579,0.66331,0.78202,1.05431
1.08281,0.87603,0.68958,0.93228,0.93308,0.00000,0.84488,0.88044,1.19262,1.10218,0.78358,0.96895,1.13859,0.86814,1.14576,0.79102,0.47953,0.75137,0.97806,0.48949,0.61960,0.89927,0.71778,0.53848,1.20861,1.11839,0.62871,1.25794,0.69019,0.87379,0.66762,0.81885,0.90257,0.81764,1.09134,0.80482,1.11189,0.77959,0.48741,0.92213,0.81158,0.88733,0.88879,1.14002,1.08591,0.28266,0.84305,0.76169,0.95421,0.77407,0.54004,0.96332,0.89114,1.11631,0.83773,1.04678,1.07299,0.94165,0.82601,1.08462,1.08140,1.20245,0.33814,0.46695
0.93259,0.88626,0.84048,0.92205,1.10793,0.84488,0.00000,0.87244,1.03267,1.11815,0.55662,1.10064,0.71153,0.43882,0.65779,0.91359,0.51192,0.90254,0.85675,0.76461,0.96515,0.60233,1.14524,0.92387,0.85652,0.66518,0.82394,0.95020,0.95039,0.41138,0.74485,0.80567,0.72693,1.12164,0.52365,0.45569,1.15394,0.93292,0.81143,1.13891,0.72193,0.60752,0.55318,0.50629,0.34933,0.82840,0.54873,1.00097,0.34548,0.87006,0.89166,0.34944,0.28644,0.32436,0.92121,0.99028,0.88874,1.04725,0.26906,1.07525,1.15207,1.01619,1.04719,0.98368
1.03457,0.46669,0.99616,1.13941,1.02173,0.88044,0.87244,0.00000,0.76530,0.65585,0.97457,0.61857,1.00433,0.76495,0.87442,0.50401,0.87705,1.05547,0.78050,1.11337,0.38122,0.81231,0.94051,0.94210,0.60870,0.52936,1.06713,0.77132,0.86283,0.84890,0.72385,1.00780,1.17119,0.62702,0.62964,0.94400,0.69010,0.98607,1.03404,0.49305,0.45665,0.40284,0.90878,1.03125,0.98028,0.85523,0.61006,0.61954,0.72436,0.70698,1.13192,1.04259,1.05573,0.88350,0.87102,0.34655,0.73179,1.03600,0.88346,0.80397,0.83363,0.98838,0.81473,0.63870
0.61889,1.02170,0.97583,0.85185,0.70639,1.19262,1.03267,0.76530,0.00000,0.37462,0.90563,0.56713,0.63899,0.98408,0.81013,0.80932,1.24284,0.93674,0.42491,1.17496,0.98447,0.80717,0.87479,0.96452,0.54601,0.60489,1.11734,0.27639,1.03638,0.87416,1.22981,0.69094,0.92198,0.69134,0.82515,1.06412,0.37563,0.72977,1.02293,0.64415,0.97242,0.95994,0.90634,0.79533,1.05171,1.31129,1.11230,0.79587,1.08370,1.01530,1.06740,1.00222,1.11396,0.97532,0.92129,0.46442,0.94574,0.69161,1.11710,0.37763,0.34655,0.31408,1.07295,1.07688
0.89918,1.03199,0.85581,1.05473,0.59215,1.10218,1.11815,0.65585,0.37462,0.00000,0.90649,0.22267,0.93489,0.93880,1.06412,0.54889,1.19001,1.07758,0.40362,1.13029,0.80946,1.00983,0.88705,0.82393,0.75568,0.72482,1.22254,0.44331,1.11535,1.05568,1.24161,0.78460,1.10573,0.40213,0.86783,1.03167,0.47878,0.68997,1.06609,0.35068,0.81555,0.95566,0.87347,1.02263,1.23373,1.23611,1.14541,0.51009,1.13935,1.09440,1.07398,1.08734,1.17750,1.11867,1.06809,0.40096,1.10603,0.86592,1.12166,0.59824,0.28770,0.61391,0.91974,0.99181
