regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.019488430097935796,0.1084385274065064,0.9805115699020642,1.1498950942891561,0.9045797869730452,-0.14989509428915615
lasso regression (beta = 0.002),correct,0.02079243170774107,0.11172798678266876,0.979207568292259,1.147435187522277,0.9038527641506596,-0.14743518752227702
lasso regression (beta = 0.001),correct,0.01994775780751172,0.10951937330009055,0.9800522421924883,1.1477087604018699,0.9037741034352352,-0.14770876040186987
lasso regression (beta = 0.005),correct,0.023399982210611403,0.11846503350531293,0.9766000177893887,1.1710399914316105,0.9128554125723429,-0.17103999143161075
lasso regression (beta = 0.01),correct,0.026991290970287744,0.12725126311885337,0.9730087090297123,1.1955411240772689,0.9216188541330851,-0.1955411240772691
lasso regression (beta = 0.02),correct,0.032640054543737085,0.14003716154979615,0.9673599454562629,1.1849285413171198,0.9153282742544645,-0.18492854131712
lasso regression (beta = 0.1),correct,0.060537344127225876,0.19095775683184155,0.9394626558727741,1.1442556461609668,0.8941675596793849,-0.14425564616096698
lasso regression (beta = 0.05),correct,0.04462661481146986,0.16379422312520533,0.9553733851885301,1.139186917569065,0.8955868714004351,-0.13918691756906498
lasso regression (beta = 0.2),correct,0.08818412677780924,0.2319923672244202,0.9118158732221908,1.1095300311478202,0.8829823706116331,-0.10953003114782023
lasso regression (beta = 0.5),correct,0.1774299207052942,0.33725706875848743,0.8225700792947058,1.037609721867638,0.8492189646527206,-0.03760972186763811
lasso regression (beta = 1.0),correct,0.3535358105051844,0.49095854673682654,0.6464641894948157,0.9967957539345467,0.8367586149311386,0.003204246065453109
lasso regression (beta = 2.0),correct,0.7257891074485123,0.7307080881397987,0.2742108925514877,0.9911509954714852,0.8477809178139869,0.00884900452851467
lasso regression (beta = 5.0),correct,0.9979609580701608,0.8647312957887074,0.0020390419298392803,1.0305856289475885,0.8825832849050227,-0.03058562894758854
lasso regression (beta = 10.0),correct,0.9979609580701608,0.8647312957887074,0.0020390419298392803,1.0305856289475885,0.8825832849050227,-0.03058562894758854
