SubjID,SubjAge,category,category_nr,visSim,artificiality,item,item_nr,picture_id,RT,Response
20,24,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,2195,diagonal1
20,24,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,1276,horizontal
20,24,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,925,diagonal1
20,24,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,971,diagonal1
20,24,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,1082,horizontal
20,24,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,765,diagonal1
20,24,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,1702,horizontal
20,24,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,2759,horizontal
20,24,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,3691,vertikal
20,24,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,4325,vertikal
20,24,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,2300,horizontal
20,24,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,940,diagonal1
20,24,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,1435,vertikal
20,24,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,950,horizontal
20,24,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,793,diagonal1
20,24,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,1016,vertikal
20,24,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,731,diagonal1
20,24,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,4935,diagonal1
20,24,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,3439,vertikal
20,24,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,688,vertikal
20,24,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,874,vertikal
20,24,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,814,diagonal1
20,24,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,733,diagonal1
20,24,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,976,horizontal
20,24,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,1995,vertikal
20,24,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,813,diagonal1
20,24,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,708,diagonal1
20,24,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,627,diagonal1
20,24,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,970,diagonal1
20,24,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,876,horizontal
20,24,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,901,vertikal
20,24,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,2519,keineAhnung
20,24,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,793,diagonal1
20,24,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,880,vertikal
20,24,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,1619,vertikal
20,24,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,2284,keineAhnung
20,24,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,923,diagonal1
20,24,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,945,diagonal1
20,24,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,818,horizontal
20,24,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,629,vertikal
20,24,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,587,vertikal
20,24,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,480,vertikal
20,24,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,1673,vertikal
20,24,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,1036,horizontal
20,24,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,841,horizontal
20,24,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,1723,horizontal
20,24,Obst,13,0,nat,Banane,3,C13I03_Banane_0,1266,diagonal1
20,24,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,3432,vertikal
21,25,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,1831,horizontal
21,25,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,4625,diagonal1
21,25,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,1823,diagonal1
21,25,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,1939,diagonal1
21,25,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,3041,horizontal
21,25,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,1931,diagonal1
21,25,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,1425,vertikal
21,25,Obst,13,0,nat,Banane,3,C13I03_Banane_0,1624,diagonal1
21,25,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,1517,diagonal1
21,25,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,2505,horizontal
21,25,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,3227,keineAhnung
21,25,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,4394,horizontal
21,25,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,1509,diagonal1
21,25,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,1150,diagonal1
21,25,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,2640,vertikal
21,25,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,1315,diagonal1
21,25,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,3056,keineAhnung
21,25,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,1021,diagonal1
21,25,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,2242,vertikal
21,25,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,1007,diagonal1
21,25,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,3086,diagonal1
21,25,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,1277,vertikal
21,25,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,1474,horizontal
21,25,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,1421,vertikal
21,25,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,1799,horizontal
21,25,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,1270,horizontal
21,25,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,3163,diagonal1
21,25,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,5994,vertikal
21,25,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,1043,diagonal1
21,25,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,2067,keineAhnung
21,25,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,1914,diagonal1
21,25,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,3247,diagonal1
21,25,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,1118,horizontal
21,25,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,1798,vertikal
21,25,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,2238,horizontal
21,25,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,846,horizontal
21,25,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,1409,vertikal
21,25,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,980,horizontal
21,25,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,1747,vertikal
21,25,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,1439,diagonal1
21,25,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,1921,keineAhnung
21,25,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,693,horizontal
21,25,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,3233,diagonal2
21,25,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,3418,horizontal
21,25,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,1500,keineAhnung
21,25,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,1127,horizontal
21,25,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,1776,horizontal
21,25,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,2732,horizontal
21,25,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,3811,diagonal2
21,25,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,1019,horizontal
21,25,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,2722,vertikal
21,25,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,1725,vertikal
21,25,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,763,horizontal
21,25,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,1046,horizontal
21,25,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,688,horizontal
21,25,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,669,horizontal
21,25,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,1835,keineAhnung
21,25,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,1510,horizontal
21,25,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,5286,diagonal2
21,25,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,1506,keineAhnung
8,22,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,603,vertikal
8,22,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,1032,diagonal1
8,22,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,764,vertikal
8,22,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,745,vertikal
8,22,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,1150,horizontal
8,22,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,3744,diagonal1
8,22,Obst,13,0,nat,Banane,3,C13I03_Banane_0,630,diagonal1
8,22,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,1357,diagonal1
8,22,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,604,horizontal
8,22,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,1194,vertikal
8,22,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,750,horizontal
8,22,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,1128,vertikal
8,22,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,1564,diagonal2
8,22,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,2070,horizontal
8,22,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,985,horizontal
8,22,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,2504,horizontal
8,22,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,875,diagonal1
8,22,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,1718,vertikal
8,22,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,1356,horizontal
8,22,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,781,vertikal
8,22,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,749,diagonal1
8,22,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,949,vertikal
8,22,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,829,horizontal
8,22,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,1270,vertikal
8,22,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,2042,vertikal
8,22,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,638,diagonal1
8,22,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,1021,diagonal2
8,22,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,889,horizontal
8,22,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,560,diagonal1
8,22,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,925,diagonal2
8,22,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,4924,vertikal
8,22,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,416,diagonal1
8,22,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,766,horizontal
8,22,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,489,vertikal
8,22,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,842,diagonal1
8,22,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,648,horizontal
8,22,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,874,diagonal2
8,22,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,589,vertikal
8,22,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,5802,diagonal2
8,22,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,750,diagonal2
8,22,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,456,diagonal1
8,22,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,747,vertikal
8,22,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,573,diagonal1
8,22,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,410,diagonal1
8,22,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,989,horizontal
8,22,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,1972,diagonal2
8,22,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,538,horizontal
8,22,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,1324,vertikal
8,22,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,1069,vertikal
8,22,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,1898,horizontal
8,22,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,552,diagonal1
8,22,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,687,vertikal
8,22,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,987,vertikal
8,22,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,1093,horizontal
8,22,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,555,diagonal1
8,22,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,1308,vertikal
8,22,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,444,diagonal1
8,22,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,782,horizontal
8,22,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,763,vertikal
8,22,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,695,diagonal1
9,23,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,3360,diagonal1
9,23,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,1443,keineAhnung
9,23,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,4090,diagonal1
9,23,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,1243,keineAhnung
9,23,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,2789,vertikal
9,23,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,2134,vertikal
9,23,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,1667,keineAhnung
9,23,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,1508,horizontal
9,23,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,5341,horizontal
9,23,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,2846,vertikal
9,23,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,6743,vertikal
9,23,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,2528,vertikal
9,23,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,1352,horizontal
9,23,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,3885,keineAhnung
9,23,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,6642,diagonal1
9,23,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,8093,diagonal2
9,23,Obst,13,0,nat,Banane,3,C13I03_Banane_0,4146,diagonal1
9,23,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,5755,diagonal1
9,23,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,1846,vertikal
9,23,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,1731,horizontal
9,23,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,1427,vertikal
9,23,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,3585,horizontal
9,23,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,3188,diagonal1
9,23,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,1908,diagonal2
9,23,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,2344,vertikal
9,23,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,3292,horizontal
9,23,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,2384,horizontal
9,23,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,1141,keineAhnung
9,23,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,5609,vertikal
9,23,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,3597,vertikal
9,23,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,4669,horizontal
9,23,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,7028,diagonal1
9,23,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,3967,vertikal
9,23,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,1208,keineAhnung
9,23,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,840,keineAhnung
9,23,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,4823,diagonal2
9,23,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,1798,vertikal
9,23,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,1001,vertikal
9,23,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,4114,vertikal
9,23,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,1046,diagonal1
9,23,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,1922,diagonal1
9,23,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,1956,diagonal2
9,23,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,1015,vertikal
9,23,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,1053,keineAhnung
9,23,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,5528,diagonal1
9,23,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,3031,horizontal
9,23,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,799,diagonal1
9,23,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,888,diagonal1
9,23,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,1381,diagonal2
9,23,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,4737,diagonal2
9,23,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,812,horizontal
9,23,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,4719,diagonal2
9,23,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,1397,diagonal1
9,23,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,1895,vertikal
9,23,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,858,vertikal
9,23,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,936,keineAhnung
9,23,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,2040,horizontal
9,23,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,3261,diagonal2
9,23,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,854,keineAhnung
9,23,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,1971,horizontal
10,24,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,1661,horizontal
10,24,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,883,vertikal
10,24,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,3161,horizontal
10,24,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,1019,diagonal1
10,24,Obst,13,0,nat,Banane,3,C13I03_Banane_0,884,diagonal1
10,24,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,1575,horizontal
10,24,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,859,horizontal
10,24,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,1847,diagonal1
10,24,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,786,diagonal1
10,24,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,1042,vertikal
10,24,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,2632,vertikal
10,24,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,703,vertikal
10,24,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,652,vertikal
10,24,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,2138,vertikal
10,24,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,920,diagonal1
10,24,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,1068,horizontal
10,24,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,659,diagonal1
10,24,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,573,vertikal
10,24,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,891,diagonal1
10,24,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,1372,keineAhnung
10,24,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,1288,diagonal2
10,24,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,2145,keineAhnung
10,24,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,746,vertikal
10,24,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,624,diagonal1
10,24,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,586,vertikal
10,24,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,682,diagonal1
10,24,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,1031,horizontal
10,24,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,715,diagonal1
10,24,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,1468,horizontal
10,24,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,1697,vertikal
10,24,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,968,horizontal
10,24,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,1389,keineAhnung
10,24,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,913,horizontal
10,24,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,647,diagonal1
10,24,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,674,horizontal
10,24,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,1942,diagonal2
10,24,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,726,diagonal1
10,24,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,1486,horizontal
10,24,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,664,horizontal
10,24,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,543,diagonal1
10,24,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,1473,vertikal
10,24,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,1165,diagonal1
10,24,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,561,diagonal1
10,24,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,683,horizontal
10,24,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,800,horizontal
10,24,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,520,horizontal
10,24,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,425,diagonal1
10,24,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,445,diagonal1
10,24,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,2221,diagonal1
10,24,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,495,diagonal1
10,24,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,1020,horizontal
10,24,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,1241,diagonal1
10,24,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,1612,vertikal
10,24,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,743,horizontal
10,24,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,951,vertikal
10,24,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,1326,diagonal2
10,24,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,490,horizontal
10,24,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,879,vertikal
10,24,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,535,vertikal
10,24,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,1131,diagonal2
11,19,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,2383,vertikal
11,19,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,5543,diagonal1
11,19,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,2420,horizontal
11,19,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,1338,diagonal1
11,19,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,4399,vertikal
11,19,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,1180,diagonal1
11,19,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,5000,vertikal
11,19,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,3729,diagonal2
11,19,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,2033,horizontal
11,19,Obst,13,0,nat,Banane,3,C13I03_Banane_0,1208,diagonal1
11,19,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,1862,diagonal1
11,19,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,2480,vertikal
11,19,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,2229,diagonal1
11,19,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,2128,horizontal
11,19,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,1363,vertikal
11,19,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,2646,diagonal1
11,19,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,2870,diagonal1
11,19,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,2455,diagonal2
11,19,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,6012,diagonal1
11,19,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,3312,vertikal
11,19,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,1548,diagonal2
11,19,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,8612,diagonal2
11,19,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,4047,vertikal
11,19,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,2484,vertikal
