regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.002229044077998895,0.12546103547942333,0.9819669408259137,0.08507222237757084,0.809195925682455,0.3045760979746949
lasso regression (beta = 0.001),correct,0.0024646070425149527,0.1313511952276323,0.9800523106567282,0.08378875771515804,0.8022973951662828,0.31558008704973317
lasso regression (beta = 0.002),correct,0.0027266065690728734,0.13800458368157045,0.9779271512808823,0.08345629226660109,0.8003043769735375,0.31872654381779364
lasso regression (beta = 0.005),correct,0.003319435156370977,0.15210315821213033,0.973124304490573,0.08311610025986588,0.798106275801241,0.3212056651417398
lasso regression (beta = 0.01),correct,0.004017386649192325,0.16724429096020632,0.9674537557628442,0.08269934353784061,0.7951446666240193,0.3238579693339643
lasso regression (beta = 0.02),correct,0.005060885044186998,0.18779895033372687,0.9589620250433937,0.08261853656357851,0.7936064380847181,0.32451734997431625
lasso regression (beta = 0.05),correct,0.007447287458922184,0.2287672138232535,0.9395605067741907,0.08407033604833739,0.8004798125226562,0.31456300879611315
lasso regression (beta = 0.1),correct,0.011126335028999988,0.2823244897684857,0.9096539228764493,0.0861849386623363,0.8127615027613335,0.2984328696566727
lasso regression (beta = 0.2),correct,0.019269255606972242,0.3777726715071887,0.8433519857318246,0.09158186687828238,0.8407004143641491,0.2539276870514607
lasso regression (beta = 0.5),correct,0.04842855896606959,0.6131477671306024,0.6049294356946155,0.09930159495898681,0.8809421120900007,0.189495875129244
lasso regression (beta = 1.0),correct,0.09701666715408053,0.8761277752971797,0.20882705439058152,0.1151911508368198,0.9553425558596305,0.06530425072853058
lasso regression (beta = 2.0),correct,0.12350871240741687,0.9918783369245372,0.009384007637778205,0.12817905807239965,1.010377390629873,-0.026387896100403846
lasso regression (beta = 5.0),correct,0.12473993642591619,0.9969591895433128,0.002046021955089558,0.12890095361046947,1.0132980823255138,-0.030690329323899534
lasso regression (beta = 10.0),correct,0.12473993642591619,0.9969591895433128,0.002046021955089558,0.12890095361046947,1.0132980823255138,-0.030690329323899534
random forest regression,correct,0.00029239413489689944,0.020615483069109687,0.997633746771079,0.10559142837682127,0.9067297978112728,0.14411393546117832
