regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.055823318110283876,0.21620558529096237,0.944226959002079,0.5570118687918697,0.6879083908258478,0.439732268824354
lasso regression (beta = 0.002),correct,0.06343962101592351,0.2301792732081674,0.9365875044520137,0.5356789463853004,0.673576744145088,0.45851052765225087
lasso regression (beta = 0.005),correct,0.071766642199096,0.2451848067766592,0.9281948133470455,0.5360243057469185,0.6722036565775367,0.4564007351200621
lasso regression (beta = 0.01),correct,0.08114877406042761,0.261130299338115,0.918740782117888,0.5363403828179762,0.6712466192855469,0.4555868606245302
lasso regression (beta = 0.001),correct,0.05982091815592873,0.22342526859185236,0.9402270901903408,0.5391786821571989,0.6762946752194433,0.4561913963796289
lasso regression (beta = 0.02),correct,0.09332079749850616,0.28063981484627426,0.9065057944956162,0.5330331415528031,0.6689485170154529,0.4597653178732636
lasso regression (beta = 0.05),correct,0.11607236540810259,0.31366063135209676,0.883559212007041,0.5115831397170677,0.6550259952140821,0.48280579671126217
lasso regression (beta = 0.1),correct,0.1419740443675486,0.3475540944058813,0.857543469492559,0.48823461914439736,0.6414032626037599,0.5077653502018251
lasso regression (beta = 0.5),correct,0.31639158027665387,0.5315009969957188,0.6835854588551356,0.5055237512146346,0.6759898501565271,0.4956638418359477
lasso regression (beta = 0.2),correct,0.18599504109581919,0.3996936639370726,0.8134552883166627,0.4717121714735198,0.6364944862842962,0.5271645197283221
lasso regression (beta = 2.0),correct,0.9085340488104565,0.9476186971052074,0.0914431210877418,0.929594340879065,0.958369449206405,0.07043561377506899
lasso regression (beta = 5.0),correct,0.9983760754586812,0.993026813895985,0.0016349420509084722,1.0146153208755189,1.001029290604677,-0.01471447845288637
lasso regression (beta = 1.0),correct,0.5242378072454748,0.705244483998783,0.47566551835847465,0.6093581200479108,0.7601539571442542,0.39098917639481157
lasso regression (beta = 10.0),correct,0.9983760754586812,0.993026813895985,0.0016349420509084722,1.0146153208755189,1.001029290604677,-0.01471447845288637
