ant,0.05781491581624326,-0.4606117481140737,-0.06452648205654189,-0.2631775443857997,-0.5678591633879253,-0.31798752246146855,0.4344306689563494,-0.4596474292880478,0.10232854883355302
apple,-0.04593686179725783,-0.08949069756386273,0.3138554555921978,-0.0023052094063365177,-0.2671541348848525,0.36470936689512223,-0.6704552036725064,-0.30714344319537695,-0.20780042440116864
asparagus,0.03340590631990201,0.5728861791726321,-0.13863354231332833,-0.18916876254418763,-0.40453903913085315,0.0316428068841726,0.129271943425497,0.3708965686605855,0.374116699552534
axe,-0.39398387861306905,0.033636808914406895,0.017226570081038912,0.037216461769695376,-0.21467601751305732,0.4541300789491941,0.527818069693564,0.4020996888941214,0.42463895150627784
banana,-0.4468787443866477,0.6027608018976859,0.2889724919721968,0.22049551301018738,-0.24370428457633733,0.2405942997229885,0.26551851377547453,0.22960525132652235,0.07897278950436726
bell pepper,0.29784701268430297,0.07826042845178632,0.3821156238812215,0.25462810429714644,-0.23117759329834878,0.2716560179524036,-0.5965462812242438,-0.08135331885320986,-0.11609917087649681
bicycle,-0.22420162470735128,-0.33703247954888343,0.007555308429316766,-0.24589654862686738,0.16442713061556266,0.4116509732614083,0.39654728302127074,-0.31740187185083946,-0.7127963161031993
blouse,0.4870657401751674,-0.11168906075666979,-0.44061204411242716,0.23343237788376334,0.3756092233588776,0.4531199453460419,-0.11780224508702698,-0.37240179057323997,0.0775420930820776
bowl,-0.2609479929781045,-0.003759135626848729,-0.056562866821944634,-0.41351369313872793,-0.16912198422895328,-0.09698690174649786,-0.8280385744793366,0.295117767763792,-0.297809699955055
broccoli,0.47287124241366896,0.3465556262843034,0.27544855666052487,-0.47059236390071435,-0.024396025926468074,-0.030714627025626953,-0.4043827139094852,-0.06688395010985526,0.13439692325715288
bus,-0.04624701886644883,0.1339316032082598,-0.6329782881896062,-0.3895024756506679,-0.10935431216836496,0.00836084346446861,0.2765462292323156,0.2454950472822637,-0.6528106946644814
butterfly,0.32691617536398654,-0.8225021935903264,0.11627324314344092,-0.3215337425640057,0.08932747974505159,-0.01962086586268996,0.0646682101095409,-0.2630264841167677,0.3120362960888366
car,0.28806354548002444,0.19169724540507468,-0.20100603239695256,0.1473039125399829,-0.5488778595228815,-0.3105791982181744,0.16704932938196249,-0.02008306150691838,-0.6734842401341012
carrot,0.005322708022068591,0.4594897648241952,0.21511797793201143,-0.18828534642979347,-0.4627972744740038,0.09107581517618973,0.487339099913208,0.2531665687266145,0.17779415307732516
cherry,-0.1101248249409167,-0.4912973407996315,0.6557616618087445,-0.16813936909079016,0.11392215508724776,0.5730696309785202,-0.0956240712949318,-0.24472029241127652,-0.30238871100309667
church,-0.17260496897924849,-0.18870083205105742,0.10762335428223435,0.2726855536249705,0.794738621002387,-0.3824130583595204,-0.0442366306953249,0.33980860223727255,-0.47645694707713254
coat,0.34807818518125605,0.23648807574287656,-0.4205579787013075,0.2540174041555613,0.48488531821908115,0.4116944142474506,-0.0278904378404435,-0.1993651301660789,0.32533370807126555
cow,-0.3147891898240487,0.19209051823111062,-0.45282018318596556,-0.18406875778977327,-0.10244237899159496,-0.3915458587649537,0.17328489597332547,-0.5261398440933743,-0.45239893455255603
dandelion,0.26493519922086634,0.28432367267141817,0.7702954547493602,-0.07054070499333634,0.2626395754818848,0.08347684773744746,0.36355393694194976,-0.061139098428630176,0.08829300934200664
dishwasher,0.14920045563859985,-0.09398655837719448,-0.7633464889091499,0.34480905844988524,0.2170876255909093,-0.1661085610984868,-0.24878424572461738,0.5118463946411016,-0.16722711544321575
donkey,-0.2983025566605698,0.020869564662117337,-0.37368065400101785,-0.22766568798630404,0.015816983206317588,-0.6654730811355143,0.2763306912957096,-0.4661167549446133,-0.24315601942830042
dragonfly,0.06909788818403113,-0.351023040274466,0.36461266838874345,-0.37634971099147296,-0.20142237213839412,-0.06600589882833101,0.5205501501416765,0.18331872751851833,0.37126980310683216
eagle,-0.5795245099724703,-0.2093004356787922,0.006921208905170647,-0.02412398846408175,0.12055303819298793,-0.21778963348104738,-0.03571484052943553,-0.20975219375812393,0.569778556413937
fly,0.34136845021050244,-0.4702615447592977,0.03219190424872359,-0.024435521839969672,-0.6758678525605114,-0.2432184554249493,0.4032079421663661,-0.3076156564899689,0.1867120145789283
glass,0.024303686774578392,0.764917737146662,0.09298636189072028,0.17279288805951631,0.12882863165960842,-0.15600356644813,-0.5243450131663114,0.21428305364080746,-0.04082273718533731
goat,-0.21885363830196602,-0.1391434651038385,-0.16088908380595765,0.0042406787940520475,-0.09331368367781487,-0.6054249676605635,0.32393411110369064,-0.5310831345667646,-0.3359705887473694
hammer,-0.4159001933437452,0.3235711012473051,0.022050571525408756,0.05101279413962575,0.0962541819370111,0.47200817484665014,0.4831602946499124,0.4295388566508883,0.30458705739616393
horse,-0.3998387254629395,-0.03204739890930196,-0.3854500294944215,-0.17874346481138836,0.10187642194333456,-0.30500594788368696,0.3967597249035276,-0.6665905651344036,-0.2775821721178682
igloo,0.11197859005789769,-0.319429331859437,-0.011913265291906174,-0.19561691975473616,-0.1802600168010174,-0.3089476893689769,-0.8440880636990882,0.2471397778314741,-0.0656239757420843
jacket,0.5046207664625475,0.021570563909765854,-0.6546539358904732,0.0020882099171818376,0.38282707589291276,0.3148730845311377,-0.15048357414138336,-0.35892955835813284,0.23634856743393495
ladybug,-0.007681614513665428,-0.37448240123377163,0.20388859523360797,-0.12609529748096998,-0.564460680318082,-0.0051025833116955435,-0.4621285911404979,-0.3455783534473773,0.06411170593305207
lemon,-0.14327335022042045,-0.11121194416587352,0.19534352033785476,-0.027777122737268886,-0.5467478209446656,0.3048225102647717,-0.5726142323417645,-0.17233010523452363,-0.06196843173222913
lighthouse,-0.020568753992567947,0.486679194705705,0.11989967612267106,-0.13226404025334645,0.6706860282008887,0.1109353068640042,-0.017419261758429547,0.4621305671466815,0.006065285288929163
microwave,0.015611629301893316,-0.23263647175138688,-0.815966300669899,-0.11029594020960451,0.04415294459759529,0.12466258177960197,-0.2553905746165241,0.433765462263463,-0.4087112252187871
onion,-0.20309003599059677,-0.24066272082086354,0.30382956231903535,0.0077920684547784155,-0.07569989235528796,0.2867870452766381,-0.7621887192785367,-0.11752070152195562,0.051023979602708866
owl,-0.4283785515430135,0.09335357063632115,0.017523437000980857,0.2940210151307486,0.038705704326738054,-0.22680703368354904,-0.07023937266268444,-0.4193401702494474,0.5322457882776006
palm tree,0.10047403226737014,0.3462078470455532,0.43221064516449326,-0.3587423814598507,0.4347830939912373,-0.15697461874387697,0.2005133734844524,0.17553533817081754,0.3984979498699935
parrot,-0.5093390928046657,0.023976303923710196,0.04395337648813198,0.3056258860713255,-0.13251827125444188,-0.09710703376527531,0.27498674112104304,-0.16200618801458924,0.5486299444569176
pigeon,-0.546568499621139,-0.03275497804692292,-0.1601428025412181,0.1353709211985805,-0.13117578094773588,-0.33593875932595174,-0.04386783524912378,-0.23385273365583004,0.5561426450619615
plate,-0.26830002065470626,-0.17787822749315055,0.03851214783287326,-0.5813626193542826,-0.25822988890918297,0.23323459999157148,-0.6602258102886394,0.2945382709635868,-0.38082491290662324
pliers,-0.04743667077023502,0.11971963540567926,-0.03390099864243934,-0.04209313942589065,-0.2193890363431022,0.35810717775806616,0.42934359324060306,0.4859709230696624,0.5466821964078518
pyramid,0.2993883019394565,-0.4067515509002403,0.46979965249866695,0.4801581496000785,0.12213654809483727,-0.5863179930490217,-0.06692442202850643,0.43539310858509284,-0.16813680755964455
raspberry,0.23170533793355438,0.05980453789318781,0.340707073929888,0.1654656668792922,-0.5957268219451266,0.14869305180064113,-0.5591247626854039,-0.21171162032386576,-0.12175778526041452
rose,0.18195888037221922,0.23885235404237753,0.45620389801708744,-0.4265203681643539,0.42940671830243676,0.14204091152195414,0.12679523710672527,-0.12135437496652114,0.38326489304442546
salt shaker,0.45856073353630045,0.5228534878170009,0.17886222860488993,0.3498720289809543,0.09534966581048208,-0.2432749851129047,-0.0700288074537262,0.32438686290117835,0.15336897515456274
saw,-0.4578062416551759,0.3852427614989592,-0.05052208731702535,0.10304039746070823,-0.28239900959146835,0.09646034605947616,0.3282300918807026,0.5050106793265721,0.3348875220812096
scooter,-0.19781214606699316,-0.18275853011220408,0.36215888501452664,0.2478822900339378,0.26005411483581775,0.18966814511836638,0.6960248079747087,-0.09253384444960204,-0.5698431561885136
shirt,0.7085487825295184,-0.11079625986528553,-0.5075381798232267,0.08282102441612334,0.30207558104600707,0.3591708662897487,-0.0569340656823326,-0.23571461543029482,0.230139389207677
shovel,-0.34947974129091763,0.15283154925878847,0.07835985382122371,-0.19378294231684637,0.025044087106900165,0.2158741161878305,0.5788260926591686,0.5355325445641823,0.33663059648751975
stag,-0.3566150212274343,-0.006569851003841803,-0.11994849044909091,-0.41856494702133407,0.31333237246427215,-0.4496437154648763,0.1853281672770623,-0.5818586949171007,-0.142953154966819
stork,-0.46649725129930675,-0.24750794793817962,-0.028347416896101853,0.2165890434471202,0.041223593222297295,-0.5746431872286918,0.2252779497708777,-0.3696341131655489,0.39378130772878167
sunflower,0.3331332187446735,0.4196476709930438,0.5116844018567489,-0.24705105613944411,0.09771312919200725,0.24897430985350386,0.09032029942532846,-0.10760300937382115,0.3122485037558032
teapot,-0.2192077129991465,-0.07495274878095738,0.058266865461596054,0.4345885141655756,-0.03340666559086155,0.05429555579333658,-0.7121411020373978,-0.33888309080698514,-0.11342356041764746
