ant,-0.7671658580595938,-0.13629417092805307,-0.2077645098032936,0.5012245295289538,0.31253578786190717,-0.17462912610434791,-0.32168815096213754
apple,-0.10312207468729773,-0.6860518003661459,-0.2323602711267962,-0.5203504312764076,0.11476647726794674,0.21808729915998185,0.17930219963930627
asparagus,0.18688657956307828,0.028384584169435297,-0.07564278782907599,-0.2759957845013529,-0.5818455936377206,-0.4455573846177158,-0.3865561825545934
axe,0.10220036869887505,0.09256819941774076,0.10867473699016954,0.2139528009994478,-0.5600990714628817,-0.6390962575305924,-0.48108517330582595
banana,0.5712375150636627,-0.36949919821295907,-0.02172783177134413,0.15084793283846593,-0.4843064312133492,-0.41772517184122787,-0.19934252763305654
bell pepper,-0.009859456312842596,-0.42944174726237033,-0.02334428385807193,-0.7535096081003222,0.0528525449788899,0.06188399366034932,0.16421358298725292
bicycle,0.30308053858909156,-0.4428005090653981,-0.05938634154916361,0.36584505604318324,0.6306184749282019,-0.34132739047534505,0.5049343947916618
blouse,-0.3047259225584126,0.0953567403280797,0.6628560886107963,-0.3022353456263678,0.0774661070038372,-0.018314888048599876,0.6041107665731535
bowl,0.22414693112916018,-0.16073379447733524,-0.7947886213596679,-0.3628212648769391,-0.07284660601724625,0.543295935666497,0.16679795560294222
broccoli,0.23377727379097712,-0.26710708737995675,0.24024197828288577,-0.5419307951383083,0.14095188206786097,0.4648186589524893,-0.27886445923422687
bus,0.34819222491188906,0.33834480364811076,-0.5540596938186634,0.36994186143208285,-0.01284086041790188,-0.3396233132705431,0.5945308033686112
butterfly,-0.6810061305731567,-0.0002499890871108219,0.30103283733974495,-0.02645558837989,0.5657278674639948,0.2742377021904672,-0.3525750121640601
car,-0.29317361932355235,0.0627896321339493,-0.4892467400693127,-0.048239896984941744,0.18839164255008567,-0.7186398673416006,0.39719563528192037
carrot,0.2489964335605235,-0.06626859142147241,-0.0848540278760781,0.02079800983013166,-0.17624366918509143,-0.5445750730180262,-0.648782027072705
cherry,0.24460728603275225,-0.8170478088079886,0.01797312555382228,-0.12440399677209836,0.7038273295810789,0.09047368055412028,-0.022326459835306074
church,0.36244930705056494,0.7604175541486449,-0.09271321489470846,0.2475467567427629,0.6061522875913036,0.34346542652969836,0.1736565009252034
coat,-0.013661747604790964,0.1991677928180894,0.8100611057249321,-0.16040166264171613,-0.2502532042901773,0.004093327065585549,0.43307643791747175
cow,-0.1688573109359739,-0.11402136999928893,-0.3310300402932479,0.762275038343045,0.00838602762558338,0.026013455744133957,0.5615171298873127
dandelion,0.45576055054537723,-0.2069937005664955,0.533494797488558,-0.013514027080567755,0.36175721071169514,-0.08415139678432258,-0.5540374733908037
dishwasher,-0.07859617453726393,0.8493208756753948,-0.16534200015899012,-0.2298913202892263,-0.26869554985760463,0.1143503692378132,0.5479106916726851
donkey,-0.2434349327407698,-0.006851739894108758,-0.22679229088871394,0.9116279884281858,0.15488204109214251,0.14249308122459195,0.31274965692119644
dragonfly,-0.16466268441273504,0.05402912331138749,0.0750202821569654,0.1796317731561493,0.20705999503793937,-0.26250406071730953,-0.8311490754042572
eagle,-0.2678788095901151,-0.12422505124984796,0.021129376060093186,0.4484744528825269,-0.4151608632278633,0.4490423217052374,-0.3463593011955143
fly,-0.8617717076285659,-0.06837712605270521,-0.05539551053975308,0.13632497793458692,0.35795313774604265,-0.3180853192658033,-0.41609504017739457
glass,0.6553352824881583,-0.05667080506103383,0.029663789478328373,-0.3518298481108018,-0.4789597452005216,0.3654009939525923,0.2208749975308642
goat,-0.40482337057997836,-0.028220218564397537,-0.2467548839853185,0.7749281130755483,0.30164246746955253,0.009635162934820876,0.19972174547211377
hammer,0.47656138527238734,0.14655885256668622,0.24442821606569884,0.2993475290924272,-0.48987885065206926,-0.5242717030643883,-0.36123423792360426
horse,-0.20172860152760536,-0.24018234648206457,-0.017401658823757524,0.911341664321899,0.16587962170516687,0.030998445653550127,0.43720259720889537
igloo,-0.2179379265520515,0.055464787040412446,-0.6358626633159964,-0.5336320264128698,0.11416666564470467,0.5644298469116451,0.01587406567733989
jacket,-0.3814831456427883,0.27704737491990217,0.741757804879381,-0.1751086214826206,-0.07844549408089792,0.13154481119167738,0.5695398088352625
ladybug,-0.5638728175964464,-0.5362894069298793,-0.3360605963354422,-0.28311343042070647,0.11782281163081981,0.15312924794212418,-0.10819648100869957
lemon,-0.214634181384672,-0.6118153464813143,-0.42028262329815075,-0.45116569639656884,-0.07253313298982099,0.06337190721277013,0.010223315784168524
lighthouse,0.8517750584237699,0.301474333457167,0.2977402888807388,-0.01841857463746318,-0.0741131764103139,0.1664950438830672,-0.04521403856636769
microwave,0.06746960927970902,0.6129973326944578,-0.550393732485767,-0.15714176873920968,-0.1395090729711043,0.07119263954298229,0.6811330654473811
onion,-0.17862295359709157,-0.5333541297732345,-0.23843295574619025,-0.5262940852400259,-0.06848769424134585,0.466925887949398,0.01696664477810713
owl,-0.31943036542019904,-0.2970617936858127,0.19735455647231068,0.38269605515211835,-0.5244004531086971,0.33401837353495417,-0.12337337286873125
palm tree,0.47105546752159727,0.07704408452490075,0.4537313134091157,0.11285833525874923,-0.04039622751528383,0.2863353581365539,-0.5862923207738103
parrot,-0.2596650318142898,-0.1725686093354663,0.11951935644974494,0.46570640173799893,-0.5735984616170541,-0.06236016520863323,-0.3334982327459216
pigeon,-0.3711953693388313,-0.18833344483669076,-0.07479949678364278,0.4363557347307628,-0.5930374068258792,0.2698293740070694,-0.1902947577430436
plate,0.3261096980629431,-0.3341191131929861,-0.9036295919625102,-0.3635803027587811,0.12821601512575093,0.2946064477601351,0.046966545365418014
pliers,0.06383016356397077,0.08528079472338361,0.3212478646272257,-0.012635965438234946,-0.5332860272005336,-0.598731821872901,-0.41089517205705595
pyramid,0.08591345092714103,0.5726735384918437,-0.34269455506977203,-0.36158401793622885,0.8004105751746129,0.012038551538023258,-0.3082835917331324
raspberry,-0.27134310665596845,-0.5115869936033913,-0.22914001922386681,-0.7279692480876807,0.0203886289010868,-0.10396787906029815,0.009238692777725772
rose,0.3103560650400573,-0.16435773469428627,0.6389635955457689,0.03707120970017882,0.092325415197329,0.28567361958216103,-0.47763736053823913
salt shaker,0.3532093843847048,0.38312269747208705,0.2818400851936511,-0.5237991001800334,-0.3294885795787652,0.1662041447789009,-0.1922485497702124
saw,0.35161003562191023,0.08632558672369972,-0.15989754250778596,0.1958314189854801,-0.6667437400997558,-0.39752573697237303,-0.3823670538931572
scooter,0.3948453363847141,-0.10152474094250534,0.14053142994632153,0.4587217710071218,0.6808340450801953,-0.5799311101052327,0.06308036680795714
shirt,-0.28041967860729455,0.27318128866316943,0.7843897884836195,-0.3039691365125959,0.13257119105662105,0.10836999514425687,0.5034522973532108
shovel,0.40578578459679276,0.24313100255699868,0.06069143001318378,0.31545842638074967,-0.34860902397345556,-0.44951479210913564,-0.5838003779580273
stag,-0.017834288609931467,-0.21475862513702984,0.011446886404264368,0.8541878285927474,0.22989454053924396,0.3808233542482289,0.17183283151470818
stork,-0.5022127937261368,0.0003266037619443318,-0.024035589969326795,0.732539406776136,-0.23969445214422866,0.2954264818100397,-0.2502099640361952
sunflower,0.2636113562882397,-0.2661725002446165,0.5677915951355669,-0.27307690640246274,-0.04403013908355192,0.059118279646941996,-0.4838140657102436
teapot,-0.33654427446134344,-0.43179255790606835,-0.17915855983622636,-0.33500985769838676,-0.2552126192920565,0.36611628547174196,0.4637597824443472
television,-0.3381834712940169,0.6781928277604845,-0.25743652389623406,-0.44623559562638193,0.08542667597054983,-0.1314095772591259,0.46859822521023464
toaster,-0.14823897935230726,0.801347603962396,-0.5004052603493808,-0.2582466185156801,0.040307852053453275,-0.1425628819737311,0.3111524583105561
tractor,-0.020779243957118238,-0.0830407886761552,-0.19482482258653055,0.1123562444338074,0.5147343829456825,-0.6563287098928169,0.5600661967362516
tulip,0.41280103526362655,-0.16259073422672615,0.5908343039225448,-0.07558224379866825,0.06936399026193588,-0.2310543195718404,-0.41154936180635365
uniform,0.03950095630264438,0.30022127814076166,0.6997747308759058,-0.30521384808494756,0.0502955696400816,0.024557842864154494,0.6797386538328022
washing machine,-0.11847725409457074,0.8395189864265433,-0.27275146613176127,-0.3684377707583938,0.06423833924787631,0.1294548153529147,0.4430916188118288
windmill,0.29423820481939367,0.6161152950072256,0.0462193441532026,-0.1860969324983655,0.28086854514199766,0.41393578336424064,-0.424739843405214
