ant,1.6279213936492252
apple,-0.42467191670325083
asparagus,0.028087901639198887
axe,0.49105813873794374
banana,0.49429677523408816
bell pepper,-0.4993387162711585
bicycle,1.5246329247370198
blouse,-0.9332087177663805
bowl,-1.3198063146805192
broccoli,-0.3136500380684476
bus,1.2633332585607602
butterfly,0.8746830038788868
car,0.9962266161779496
carrot,0.43019433006603613
cherry,1.731438677992051
church,-1.635663263688182
coat,-0.8738093643189859
cow,1.135882862991873
dandelion,0.12590890417344086
dishwasher,-1.5162958421870725
donkey,1.2356834110351422
dragonfly,0.747250565198515
eagle,0.6225022462395602
fly,1.1575267320703109
glass,-0.6644729940426608
goat,1.124272299367033
hammer,0.4016637351417971
horse,1.527009268367
igloo,-1.2601778579807636
jacket,-1.0429028820381014
ladybug,0.16346148757038848
lemon,-0.29666523522957927
lighthouse,-0.7281585429652568
microwave,-1.6685840265966432
onion,-0.4554634933136713
owl,0.6084775226581632
palm tree,0.1629511327900417
parrot,0.634979296367627
pigeon,0.6596112229320116
plate,-1.7812098377037533
pliers,0.3542561962815014
pyramid,-1.4232413602359504
raspberry,-0.4146170629253525
rose,0.09985222290199691
salt shaker,-0.6201816571219825
saw,0.42026689728628713
scooter,1.5717809530345066
shirt,-1.0152588716674278
shovel,1.304909947288794
stag,1.2857253023665203
stork,0.9418686440385197
sunflower,0.06121139707985676
teapot,-0.5828746148775099
television,-1.433623929505717
toaster,-1.3743563349414398
tractor,-0.20316117821846824
tulip,0.07542427202453553
uniform,-1.105992408312869
washing machine,-1.5034292415231498
windmill,-0.7935338369942877
