ant,-0.13612301727851087,0.3834126020760099,0.5433577024745556,-0.32465509736813797,0.7785263040026089
apple,-0.10939484796921783,-0.6071962335770563,-0.3340403651816393,-0.4530537959037903,0.4724926876549679
asparagus,0.25865517754908357,-0.38918085842728917,0.5142440504872967,-0.01782249364922227,-0.5248303554134867
axe,0.2908172685787887,0.15093552374438465,0.7915650381521603,-0.03833684182402472,-0.568605534277995
banana,-0.013257475507329983,-0.22415293478041654,0.6911297619597977,-0.20617886135883398,-0.599843676991647
bell pepper,-0.09552354574645716,-0.581931529850775,-0.4952352875399359,-0.3778310475877581,0.11086612574782521
bicycle,-0.6902660958227984,0.7391597328823039,-0.1753723886169235,-0.08149408444128366,0.3846387692629465
blouse,0.3743091147999732,0.17200387156905053,-0.8795467646546957,0.1771797653046572,0.1435936304672172
bowl,-0.25671776659155826,-1.0019051679041235,0.02742269789082903,0.24185530016606477,0.28987806598761534
broccoli,0.21131656655162714,-0.313868903263903,-0.4506431787051495,-0.604478226452656,-0.16972781309596055
bus,-0.45620666388158365,0.2514844719100783,0.3101871961652726,0.8933865768438036,-0.021808836835705725
butterfly,0.040313296955636305,0.4289804121994726,-0.4189648890406604,-0.5880959766064445,0.6047122508928711
car,-0.7420567053346999,-0.11887664248603806,0.3732411504917257,0.4644338111170047,0.3001674995631981
carrot,-0.08434098409757879,-0.00014539760323886304,0.668407172756107,-0.3569200675853008,-0.4761277257789473
cherry,-0.49729139258977106,0.03847592024285101,-0.37265091208021234,-0.9139654321509162,0.2934498753624889
church,-0.7275165415138981,0.44289571986315873,-0.4182726149319466,0.4413487973409844,-0.4753639741699933
coat,0.6545297808592292,0.22460072478520995,-0.5790808781197915,0.24824345534273723,-0.288676586176173
cow,-0.04796908309432586,0.3799212445200032,0.32036830421571216,0.6113024456176496,0.6591527776127524
dandelion,0.005773842465580891,0.2986818943976875,-0.008253893735600884,-0.8081151161915111,-0.5084337318399955
dishwasher,-0.008386678291286202,-0.2042607982779994,-0.41413731156544614,0.9886951709610206,-0.22431956595292685
donkey,0.01578445250757645,0.5599429762949358,0.3505072984269922,0.43280125715088086,0.6850267891753496
dragonfly,-0.1333610821291288,0.3905029177198953,0.5018165869548046,-0.6242607506100846,-0.14754615239545282
eagle,0.6447650040372147,0.11106248673791445,0.3740025488452238,-0.17935391887654487,0.3316704804444149
