ant,0.8246942821698291,-0.8668712497923585
apple,0.3822020220060604,0.45434748851117507
asparagus,-0.49325552503402686,-0.49211474660839827
axe,-0.6041289079468447,-1.0013027082342043
banana,-0.5121647416762962,-0.8327434454721714
bell pepper,-0.053341250502305725,0.4094364347855964
bicycle,1.2561877110045723,-0.13527489778148635
blouse,-0.612713567333627,0.6906866801544634
bowl,0.6661482180603875,0.9701006262996005
broccoli,-0.3517271539414954,0.11126701156985505
bus,1.1156720756882144,0.5259353285116241
butterfly,0.5265256294881142,-0.2973490940945924
car,0.9324518075839144,0.43777531640802075
carrot,-0.4346336743652915,-0.7801762660146725
cherry,1.084537027757445,0.03014473077708544
church,-0.39231945895850306,1.250315665773394
coat,-0.9927750773622187,0.3595983925307392
cow,1.0473110566082449,-0.3820529352458719
dandelion,-0.9333856946020478,-0.4832092031806339
dishwasher,-0.10540549896192704,1.234643880632581
donkey,1.0066219770525884,-0.5851342887199138
dragonfly,-0.1684874347666132,-0.9435435488058547
eagle,0.13601428099512017,-0.5997799618509375
fly,0.6708203453070477,-0.941105467122726
glass,-0.8492760237532921,0.18683947107826127
goat,0.917717765855551,-0.4856955388571996
hammer,-0.8333792535951928,-0.916309811333059
horse,1.0866794694374722,-0.6422207154585972
igloo,0.4987268906485256,0.9404383807847468
jacket,-0.8231733734855402,0.8019412718494346
ladybug,0.5260655050670034,0.10818986389372953
lemon,0.29565368259778346,0.2963537327153096
lighthouse,-1.0439675874946677,-0.04998898037359509
microwave,0.2938381680847334,1.285776548168804
onion,0.19666425841048246,0.45562561541251545
owl,0.12985691729905116,-0.5303892558403525
palm tree,-0.8579765206286387,-0.4896711862529821
parrot,-0.018266747596407108,-0.799261867592158
pigeon,0.19808153169387416,-0.6454888042100211
plate,0.8633910196686473,0.9467647265714141
pliers,-0.6719071345705653,-0.8024838898412223
pyramid,-0.5974132683626157,1.182743554943308
raspberry,0.3046677219934976,0.40546652718639153
rose,-0.7443793038731628,-0.37534306845360943
salt shaker,-0.7616753080863566,0.10147976424783793
saw,-0.5640763412789438,-0.8919377263952843
scooter,0.3274745583039749,-1.2285056470284623
shirt,-0.8244162077294749,0.7504520725341226
shovel,-0.6226256121446027,-1.0036727788767947
stag,0.8118386393803386,-0.6484679347739425
stork,0.3873108073391633,-0.907542534932966
sunflower,-0.6414521201236031,-0.2856402469244486
teapot,0.2333420196709607,0.5801518574599629
television,0.06148663530684248,1.1537136720967751
toaster,0.16039419377577196,1.135173426582661
tractor,0.9575401191374825,0.29207555686858533
tulip,-0.7688834482036977,-0.39557618396571814
uniform,-0.9256292339118377,0.7709413150978173
washing machine,-0.005518796099895658,1.2387624941272113
windmill,-0.6915620710030029,0.3317125764612118
