ant,-0.44518020651281176,0.3472700953455498,0.6862172205906775,0.3430843931413375,-0.07177452335678816,-0.48785941690555706
apple,0.015719462629648528,-0.47505575182319504,0.5030412248440111,-0.38581987725250816,-0.39242582002138604,0.34549267880380136
asparagus,0.047938883667314525,0.32874110454257865,-0.5625818571173327,-0.27362460336323885,-0.507208566795425,-0.12685094799765229
axe,-0.29776014813718676,0.5494658505678229,-0.676088043919254,-0.2419421270060964,-0.11990069221410156,-0.3592236680339163
banana,-0.5034737442496564,0.2367520484521166,-0.6357977213739497,-0.22367989380020442,-0.37649717175796316,0.19260085482776884
bell pepper,0.15084748119273897,-0.593969975294117,0.16564487465513947,-0.21865261775062228,-0.36816228361610737,0.4270677427438528
bicycle,-0.5688396114219678,-0.2031394807517063,0.26724005710241966,0.6335607639733151,0.20247597759776853,0.5690064069779776
blouse,0.3408607879587786,-0.5805674274908176,0.07522846608167846,-0.11951349891672668,0.7232055230023068,0.09547935561094771
bowl,0.6448745192481299,0.1727403304147939,0.4724421143553978,-0.4386839558783005,-0.5345608568785315,0.1901266810760676
broccoli,0.19916435737052013,-0.6930096615288693,-0.06770616442581288,-0.2554360564273916,-0.3382774388282775,-0.2681092758757362
bus,0.19425594080236422,0.8106152239596649,-0.021178868816784966,0.5082755736522586,0.20358805072174097,0.3962661671677112
butterfly,-0.0007144167310903927,-0.42262352006469894,0.5912404288861363,0.2358290910739028,0.08590242846550351,-0.6963861318165215
car,0.015642171260410367,0.5038441232144554,0.2370220853088747,0.3290748796800689,-0.20817035649123505,0.760259676288849
carrot,-0.36176480747932216,0.28754787269426973,-0.49278480565711064,0.05486271983331071,-0.5582524539250655,-0.22190498805537112
cherry,-0.5097635237190496,-0.8047269399166359,0.3695213622863533,0.24859171290583534,-0.39592049134738994,0.18000735893661385
church,0.3618035242173877,-0.07200248077967929,-0.23490542627143074,1.025927764127584,0.17880107773382334,0.12752353216321974
coat,0.2168629219141618,-0.38367540753236506,-0.4119978368069626,-0.29079811038367626,0.7160365768483323,0.040290102871636826
cow,-0.31594937636315124,0.5845425242848148,0.48168800472452894,0.15802555990543338,0.4990757301837628,0.3312534993556028
dandelion,-0.5131512529859852,-0.5555834721618392,-0.504255183136127,0.2131130989084143,-0.2527154562911583,-0.22117951977284475
dishwasher,0.9162131960146269,0.30867804328264375,-0.143469682147975,0.0629788748507646,0.4441337264976309,0.25435004108420733
donkey,-0.4093179423485096,0.5171803049907336,0.5267564368555887,0.2291748476244278,0.5562146071526202,0.04762811606314115
dragonfly,-0.332427964491265,0.12142363717609456,-0.1069968586387909,0.2543716685835539,-0.3455092212830815,-0.7396550225132483
eagle,-0.33506235179595056,0.20226625026622602,0.2138819446943189,-0.510518449050017,0.18634784637362667,-0.49587502886954665
fly,-0.3153019456193563,0.2730729750914288,0.6232751405678395,0.417679768030413,-0.3898209803762649,-0.5109427474959494
glass,0.26255707546507223,-0.2253679784754091,-0.5160815321500957,-0.47843383355691593,-0.21157087804950672,0.5614067398018661
goat,-0.40493246134459004,0.44707316772062455,0.5801556686055734,0.37132400953577405,0.3455635450156592,0.033893400226285196
hammer,-0.32048159516792973,0.4031727585371311,-0.8806268455003884,-0.11325022843377039,0.024824128769594053,-0.13108141520137145
horse,-0.5650181721375979,0.3611607305467932,0.4406453544524108,0.26832069863024127,0.676335268435187,0.10646735382167145
igloo,0.7172727792308587,-0.12534694405044836,0.6070417596568272,-0.1544891441430311,-0.3932763551018989,-0.018184298262289858
jacket,0.39748725572128296,-0.4018495438441961,-0.0015198300466085564,-0.23168799087163647,0.8877796529838902,-0.06211032277359107
ladybug,-0.08250973641718498,-0.15333165239905108,0.7537553565537464,-0.27624684972473046,-0.3999737313413282,-0.02161351213134683
lemon,-0.026297408923343733,-0.18741280651781558,0.48837136697962436,-0.3658455659267589,-0.567032268832207,0.2425621111624859
lighthouse,0.20148133029505436,-0.28893329259323497,-0.8519073248452673,0.26204067927573255,-0.011665552968376664,-0.06729348532474015
microwave,0.9042259548113997,0.5466830609694436,0.21079745264367736,0.09255688153710154,0.2189632338980054,0.17189359763145196
onion,0.1904498199694489,-0.39844416444210273,0.47529149034014473,-0.5490787984738511,-0.38881315196608496,0.07657764828880731
owl,-0.481809091083484,0.121086806930704,0.14990146958291647,-0.6168440470360578,0.2602384277431366,-0.13297034508621483
palm tree,-0.16210334791031122,-0.3386392610852036,-0.5577191749884585,-0.023795391621625077,-0.02464773506291971,-0.6553468220842297
parrot,-0.5070196243105494,0.4049215158766877,-0.09070074530989512,-0.4618584865132894,0.08299454153454319,-0.30846482872114606
pigeon,-0.36265373044934457,0.3986526670380594,0.22109364932721903,-0.6234575968642418,0.17644968723848817,-0.23356014233967892
