ant,-0.7032586341486845,0.6028393602477826,0.34982605892747487,-0.48322142735317075
apple,-0.38079525065270975,0.4473988757610887,-0.705938585277434,0.28306317281159815
asparagus,0.7021127435623881,0.10417941256531911,0.31262871654776003,0.20112721806036984
axe,0.710495053960801,0.19976718803444835,0.6317419056210268,-0.3491210747795897
banana,0.6878028101454361,0.45476423695326074,0.4760756438688603,0.17098848819581475
bell pepper,-0.0543412217762779,0.18141217448806546,-0.7651602418735912,0.3041489844535283
bicycle,-0.5929219661462181,0.3208065464437977,0.8061612863344223,0.3492904511529146
blouse,-0.05092483550831871,-0.664689096564996,-0.6534348953556084,-0.35158309478772254
bowl,-0.513691852750947,0.1160797927902309,-0.47839342318477424,0.8492702662889443
broccoli,0.35427279662871036,0.25370481072814977,-0.734157385400155,0.03132537919319372
bus,-0.35894912056670125,-0.653027188725431,0.7605266473784121,0.23924146377448602
butterfly,-0.4707110359570217,0.3595537140743553,-0.5458351656432997,-0.6571349279622257
car,-0.7096030692282028,-0.13474977194429666,0.4190400359677649,0.5277215892530487
carrot,0.5928232360492751,0.5071048616467906,0.42095514214939395,-0.023170490894581522
cherry,-0.1695172052079356,1.058613677287361,-0.24101624082286827,0.40371607915964147
church,0.19522877115506493,-0.8296916354420237,0.5527378325271739,0.6004035968456002
coat,0.40103699018734745,-0.6835205937936275,-0.38089381866742006,-0.4427873180716662
cow,-0.7889987730660647,-0.2882606566956429,0.49750242701320074,-0.3462076245531458
dandelion,0.7444486532724199,0.64014841579027,-0.1988638317602365,-0.043204430176577484
dishwasher,-0.1608318049552501,-1.0681742532569567,-0.07825048803152579,0.30379154014407433
donkey,-0.7189053286516124,-0.1787679188300383,0.5649335374181955,-0.517367976432593
dragonfly,0.2644132386532778,0.7672669444745448,0.36416631162758367,-0.20613317268417286
eagle,-0.01805649218688842,0.2850524385372815,0.044245821841394896,-0.7559334709775609
fly,-0.5977611727122102,0.818248380819533,0.24689206040367676,-0.3352059297033227
glass,0.5991818693073505,-0.09043236122344728,-0.5637342514103855,0.5153651943229582
goat,-0.7326011902457127,-0.013107321234641848,0.5424526052764559,-0.36621476774718764
hammer,0.8562838957072578,0.021102280616328597,0.5970784879654049,-0.23813506792366507
horse,-0.6713882950475015,-0.15528798257097826,0.6945943229315247,-0.5553278894627051
igloo,-0.5472056131087634,-0.09247766822784215,-0.5629445443338649,0.675269374559242
jacket,-0.006098687019831558,-0.798410195036988,-0.552243628842036,-0.5337887963917516
ladybug,-0.5912392560910668,0.5062821824677406,-0.43734938045222677,0.0060530675149003624
lemon,-0.388779238735893,0.4810984202256769,-0.4870776245994309,0.3055584244251197
lighthouse,0.8847062614524022,-0.38190968468889996,-0.030550309493422325,0.1264312855939257
microwave,-0.5341856126750979,-0.930614741761687,-0.03971510610819007,0.4421157152545052
onion,-0.3054790271243394,0.3396290991039634,-0.7665420155893876,0.18164228812540617
owl,-0.06659575969764638,0.19916080917943826,-0.06131977608894935,-0.7651256548031691
palm tree,0.8318879520611131,0.18206508165742344,-0.18024003259916926,-0.3581026864003867
parrot,0.20183253163386625,0.26927558023164017,0.3311206290671231,-0.6827665099980583
pigeon,-0.11089583064664185,0.2416708224164429,0.12222261174004745,-0.7742305644508137
plate,-0.47053270273975384,0.4100838216055007,-0.35271349398181256,0.9394498829517459
pliers,0.7877050203057597,0.020591785817171308,0.43178382967039336,-0.30035123329784436
pyramid,0.2164500482618465,-0.17626975414297122,0.16932041900856998,1.1473732196946111
raspberry,-0.211851722852954,0.4869550878804957,-0.6725306887407121,0.39354269965405486
rose,0.6225678644065916,0.3463193536667172,-0.4006598925575693,-0.39992115334752776
salt shaker,0.6821347357235226,-0.2533744128973405,-0.33867297948487524,0.2365399674277612
saw,0.6711787082691998,0.11549020756250315,0.6798307626879251,-0.037969499045384915
scooter,-0.09732395103484735,0.3314368055060358,1.0131752033559323,0.3213230088723965
shirt,0.06461952310160965,-0.8032623647474346,-0.6257364845384847,-0.4034432483202291
shovel,0.7731408982967647,0.2295263731899882,0.5941602694665858,-0.2531924646291868
stag,-0.5945644982063043,-0.10380131520515964,0.42752438884460464,-0.6690497076690063
stork,-0.2524492752431844,0.18877062458004146,0.32675705030826224,-0.8929094442549866
sunflower,0.6365016243175194,0.36456971265248084,-0.4032753219028508,-0.14219341212673414
teapot,-0.5638341585538464,-0.0575976092803679,-0.6455420094552216,0.0597485539585594
television,-0.3958574106694231,-0.8339209541044877,-0.25898628555772457,0.4225733962303826
toaster,-0.32763939889367166,-0.7562807566659747,0.0711332203021555,0.6544707976193149
tractor,-0.5768682639999588,-0.11806586831010962,0.6654819318714285,0.47230445423418044
tulip,0.734043085875319,0.3769881714050839,-0.16869836868576868,-0.1599108380994933
uniform,0.21130200105828223,-0.8880589912555,-0.5401849524627086,-0.2470952027262202
washing machine,-0.26072631608533753,-0.9210560594639001,-0.17709654472967606,0.5083493335810289
windmill,0.5692136587936923,-0.35314789433620963,-0.06631139249137297,0.6186001857173723
