regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.01792901307370083,0.1261387600901586,0.981757520456952,0.6910167632773735,0.8159314126659293,0.2894629764101364
lasso regression (beta = 0.001),correct,0.01995265425599415,0.13247742807806528,0.9796663707714798,0.6818636638984326,0.80986581228699,0.29922449406360047
lasso regression (beta = 0.002),correct,0.022172716820328453,0.13949999891889955,0.9773890830192857,0.682922660322158,0.8098624187370048,0.29800832863417687
lasso regression (beta = 0.005),correct,0.027105665955252746,0.15405710697727007,0.9723252207293623,0.6784179056554863,0.8065682149265782,0.3022582648192482
lasso regression (beta = 0.01),correct,0.03290805028447282,0.16965961004581964,0.9663708991864391,0.6742643430476682,0.8033982406934513,0.3066288751535126
lasso regression (beta = 0.02),correct,0.04157694017727577,0.19081079282257468,0.957478571937172,0.6731713670940105,0.801838586570579,0.3084378961594345
lasso regression (beta = 0.05),correct,0.06165327137395609,0.23352236673862334,0.9367991712584305,0.683704092515962,0.8077781115502872,0.2970248699937031
lasso regression (beta = 0.1),correct,0.09304250437925266,0.2897867933984206,0.9042525754848195,0.7095714173908237,0.8235727459834471,0.27000982304699134
lasso regression (beta = 0.2),correct,0.16230130672027443,0.38884835591889627,0.8325454735635566,0.7357901844503802,0.8410695754902524,0.24377924343425583
lasso regression (beta = 0.5),correct,0.41316243880487585,0.6341307797996352,0.572833252032201,0.8109052252715309,0.8905836117661619,0.1659641952525886
lasso regression (beta = 1.0),correct,0.814047666317921,0.8983132960296621,0.1625692887062002,0.9329575390192237,0.9618834179531659,0.04829485216701937
lasso regression (beta = 2.0),correct,0.9864501139794878,0.99123323591251,0.009660691997699526,1.0221054629352453,1.0087675209341642,-0.024996161303059435
lasso regression (beta = 5.0),correct,0.9978066476721447,0.9970583905677204,0.0021428129614450534,1.0329002849196203,1.014213749355744,-0.03214219442307691
lasso regression (beta = 10.0),correct,0.9978066476721447,0.9970583905677204,0.0021428129614450534,1.0329002849196203,1.014213749355744,-0.03214219442307691
random forest regression,correct,0.002474262389500909,0.020294707041787454,0.9974826423659289,0.8629786736073176,0.9174864686676808,0.12217734412863639
