regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.00734170914477718,0.10421204073035314,0.9852454331763933,0.244154618373973,0.636039648678049,0.5086084244284889
lasso regression (beta = 0.002),correct,0.008198519538086733,0.10961052837434836,0.9835191078405361,0.23597170897898612,0.6211648503081523,0.5267455225835712
lasso regression (beta = 0.001),correct,0.007694315168499847,0.10633699330484381,0.9845340217237383,0.23881354743656363,0.6271802484424792,0.5203525409481037
lasso regression (beta = 0.005),correct,0.009480652598702885,0.11762867878105686,0.9809419298622626,0.2306704776619614,0.6100278306793959,0.5385127480144327
lasso regression (beta = 0.01),correct,0.011022513941396033,0.1267048906192723,0.977844713475235,0.2306954500086208,0.6074233914636279,0.5390534964214967
lasso regression (beta = 0.02),correct,0.013245026993056021,0.13882114278572852,0.9733740801771582,0.23739796398597135,0.6137534491522877,0.5255551996971404
lasso regression (beta = 0.1),correct,0.02466938409929119,0.1909432240704829,0.9504021947011967,0.254375004936112,0.6363678061966829,0.4881641846675075
lasso regression (beta = 0.2),correct,0.036867679190690936,0.23669667896694432,0.9258538948630275,0.2608842015921916,0.6488465891831103,0.4733666514516876
lasso regression (beta = 0.05),correct,0.018088742370134435,0.16253546101953947,0.9636264360206056,0.2478195431129566,0.6251846769517432,0.502986841332212
lasso regression (beta = 0.5),correct,0.07756640328169985,0.35412277464428243,0.843657101064619,0.28304351799902716,0.6831365055280104,0.4281923923082174
lasso regression (beta = 1.0),correct,0.16217267563950372,0.5250410403012229,0.6722437894491304,0.3275523176982098,0.7439123736874794,0.3415906437407422
lasso regression (beta = 10.0),correct,0.49855775338751573,0.9567008018978223,0.002807668539616448,0.5216336991887474,0.9785153911706143,-0.04211502810089829
lasso regression (beta = 2.0),correct,0.3378247333407344,0.7773206481645184,0.31746326505484807,0.40851182000310327,0.8523605779613992,0.1757271096448495
lasso regression (beta = 5.0),correct,0.49855775338751573,0.9567008018978223,0.002807668539616448,0.5216336991887474,0.9785153911706143,-0.04211502810089829
random forest regression,correct,0.001103468250099331,0.01952273924513052,0.997793207178621,0.3813824743081382,0.8002151402732917,0.23589903901930048
