regressor,train_mse,train_med,train_r2,test_mse,test_med,test_r2
lasso regression (beta = 0.02),0.2853826936062853,0.5182210728461087,0.7089309467322991,0.6145121825342277,0.7593798990490952,0.3758525745803828
