regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
lasso regression (beta = 0.005),correct,0.01949028590743319,0.10730223034939905,0.9805097140925668,0.6121504417603493,0.6399585310590848,0.3878495582396507
lasso regression (beta = 0.02),correct,0.026467482383878027,0.12452052973881345,0.973532517616122,0.6246056210943054,0.6467067023069466,0.3753943789056946
lasso regression (beta = 0.01),correct,0.02229016818086763,0.11447154731433766,0.9777098318191324,0.614002794375891,0.641022022429245,0.385997205624109
lasso regression (beta = 0.002),correct,0.017321633316261166,0.1014724134257354,0.9826783666837389,0.6084964767896642,0.6366849949163662,0.39150352321033577
lasso regression (beta = 0.05),correct,0.03532549910036806,0.14363957250442663,0.9646745008996319,0.6189930425455941,0.6459521550480848,0.38100695745440594
lasso regression (beta = 0.1),correct,0.04661464992226142,0.16547399719165995,0.9533853500777386,0.6033403002085063,0.6395784053760557,0.39665969979149374
lasso regression (beta = 0.001),correct,0.016594276664701268,0.09947611642287428,0.9834057233352987,0.6093327983660896,0.636447052497898,0.39066720163391044
lasso regression (beta = 0.2),correct,0.06568459495413982,0.19846935759946321,0.9343154050458602,0.5999743954918226,0.6428464902135956,0.40002560450817737
lasso regression (beta = 0.5),correct,0.12168121499836661,0.2793298554895958,0.8783187850016334,0.5932338525261829,0.6392561257697988,0.4067661474738171
lasso regression (beta = 1.0),correct,0.2321662595618705,0.39872301108058567,0.7678337404381295,0.6780922449454764,0.6853533030251767,0.3219077550545236
lasso regression (beta = 2.0),correct,0.5075761502874885,0.6054551198878962,0.49242384971251163,0.8544225457463873,0.7791985616200086,0.14557745425361268
lasso regression (beta = 5.0),correct,0.9958876756723737,0.8514761244313634,0.0041123243276264265,1.0616848649143977,0.8771284752348645,-0.06168486491439773
lasso regression (beta = 10.0),correct,0.9958876756723737,0.8514761244313634,0.0041123243276264265,1.0616848649143977,0.8771284752348645,-0.06168486491439773
linear regression,correct,0.01617357943210163,0.09847573589284037,0.9838264205678984,0.6136329490543867,0.6373442232767629,0.3863670509456133
random forest regression,correct,0.0019993155416257904,0.01663745123334966,0.9980006844583742,0.8953262073097055,0.777378307761558,0.10467379269029453
random forest regression,correct,0.0019993155416257913,0.01663745123334966,0.9980006844583742,0.8953262073097055,0.777378307761558,0.10467379269029453
