regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.018187621358804404,0.1273374093820402,0.9816418883139166,0.7165140498018315,0.8318100697284175,0.2720089530915322
lasso regression (beta = 0.002),correct,0.022678373141417504,0.14142444900591014,0.977107994736911,0.7129819689420083,0.8287771490093241,0.2755685509651978
lasso regression (beta = 0.001),correct,0.02035905361632083,0.13412036243165698,0.9794477671533309,0.711809174745054,0.8285666537121641,0.277035274758179
lasso regression (beta = 0.005),correct,0.027808853382338405,0.15648346837672017,0.9719273336801022,0.7189894175121738,0.8318556493889537,0.2683957440235437
lasso regression (beta = 0.01),correct,0.03384221120931456,0.172570559083933,0.9658273592085322,0.7212003538716941,0.8330855780398689,0.2653499887079105
lasso regression (beta = 0.02),correct,0.04288946759184368,0.1943920325988577,0.956668668316716,0.7291708940793032,0.837634444891095,0.2569152080044509
lasso regression (beta = 0.05),correct,0.06462947785817907,0.23990297379817366,0.9346167047681995,0.7462498243416106,0.8482782759115949,0.23979698502526242
lasso regression (beta = 0.1),correct,0.099165540013585,0.3004282433347408,0.8995207186155957,0.7599534805344513,0.8570963679280549,0.2278052155228701
lasso regression (beta = 0.2),correct,0.175565705000093,0.4063051733059954,0.8218082940729422,0.770285059139699,0.8643794652578627,0.21983992508538827
lasso regression (beta = 0.5),correct,0.4393151009095464,0.6558883650068951,0.5539811559053339,0.8400028547788094,0.9090061256387078,0.15307126587302056
lasso regression (beta = 1.0),correct,0.8531058635865948,0.9204948435188588,0.1360972261257387,0.9762579404009866,0.9847834900977206,0.018134887852006166
lasso regression (beta = 2.0),correct,0.9976092606199715,0.9971076975584926,0.002400756520778935,1.0358610907047674,1.0157922977769918,-0.03601134781470614
lasso regression (beta = 5.0),correct,0.9976092606199715,0.9971076975584926,0.002400756520778935,1.0358610907047674,1.0157922977769918,-0.03601134781470614
lasso regression (beta = 10.0),correct,0.9976092606199715,0.9971076975584926,0.002400756520778935,1.0358610907047674,1.0157922977769918,-0.03601134781470614
