ant,0.6998856582020536,-0.5099408848106295,-0.2833184245476074,0.6812645253175768
apple,0.5783741480008241,-0.026721235695501923,0.4282815633843202,-0.4293987308170772
asparagus,-0.44781916302958047,-0.22927488466997287,-0.2872833115583632,-0.5531763982236291
axe,-0.35859238849176384,-0.17768953548766428,-1.022746131751261,-0.33273225767460496
banana,-0.32493652652936517,-0.33303386680054514,-0.6010276789789392,-0.6272941145014064
bell pepper,0.2214849276820629,-0.17932109259339163,0.3010408703826138,-0.396790194021392
bicycle,0.14196264312075363,0.34124091836703185,0.08238379593547011,0.8974869564418537
blouse,0.15036680219449877,0.8690900101608062,0.5865930491120905,-0.010005628833287268
bowl,0.2775322738741495,-0.16533014091484557,1.077050550509342,-0.6077369777431042
broccoli,0.28167144124661725,0.2352953848181306,0.04750754601157384,-0.6615279770671557
bus,-0.5771743616981028,-0.4771079435012871,0.21503069785822068,0.44586863085001066
butterfly,0.7023078879278073,0.2869979430232835,-0.27727427953902256,0.44766989334392
car,-0.1411183986446241,-0.5414560607281494,0.5174029061889595,0.5774580993510011
carrot,-0.0807956316598849,-0.23768011640712355,-0.8182278440551933,-0.4604649750303127
cherry,1.0313715092991484,0.4884112121831855,0.18556243302365408,0.22446910148089955
church,-1.1123953292992421,0.8647012838524343,0.3706200911256559,0.15417658491403666
coat,-0.004795768866484657,0.8132835190316123,0.19942676278725766,-0.009209832716378263
cow,-0.20075286256414615,-0.41589371359638116,-0.039948223116758115,0.6297444461046393
dandelion,0.291303881693945,0.5394859191561929,-0.6805330088139491,-0.41322879512837224
dishwasher,-0.5791085212265354,0.25718745247840014,1.0815800726621376,-0.03318766700930914
donkey,-0.0896403838598322,-0.7201690703470474,-0.4183295683765455,0.7363972927996673
dragonfly,0.31997355450917875,0.22878492781390136,-0.7550612921972036,0.13987898288180844
eagle,0.48853401447320194,-0.5869536158366253,-0.6395679523411377,0.00853475894479044
fly,0.824234783611258,-0.13013878434096052,-0.4631444322183853,0.49682592921233115
glass,-0.3791844773752617,0.16534600681938244,0.23537825508857868,-0.7148806849113064
goat,0.16153928906832357,-0.523242013761858,-0.3238438837021438,0.8787910566764919
hammer,-0.3233622826457589,0.10451956054975649,-0.8921696296825453,-0.01649743412810513
horse,-0.06952741091564686,-0.5070416154768851,-0.38270501018298486,1.0771559205099916
igloo,0.009427922579026974,-0.5812840661412144,0.6672688730480945,-0.4582973999567572
jacket,0.11612212062067699,0.8267703065194071,0.5792631403308677,0.0740135793704149
ladybug,0.5808630472111953,-0.22958220277226074,0.2936217490573393,0.03173344217984356
lemon,0.4609602924235766,-0.31274658948888756,0.44097739124856655,-0.22438336757009159
lighthouse,-0.548540675462082,0.6772665226817366,-0.3282161729146162,-0.15812352190442483
microwave,-0.544825290122731,-0.03921576000797961,1.0381444938674371,-0.07446992936166809
onion,0.6419295740908433,-0.020741505682317835,0.2853056663118446,-0.37660088682319454
owl,0.31558260096022095,-0.6098439755833459,-0.28401918918159946,-0.035605327618609864
palm tree,0.10624861413212193,0.3876119962580115,-0.5157893777214321,-0.6048801010206792
parrot,0.10313606588577541,-0.4520145871549326,-0.6078291512901971,-0.004611224696569876
pigeon,0.22813492588995749,-0.8296461632215932,-0.39445642663358316,0.06375126496954038
plate,0.5104792866961341,-0.5571782416412481,1.1496652371893912,-0.687642873247097
pliers,-0.46499073440467525,-0.029050217822514632,-0.7248354729887055,-0.14513065392314725
pyramid,-1.3491549777769272,-0.1676060827520199,0.5350737847084973,-0.47364367669145796
raspberry,0.6700544074928351,-0.2668763239603423,0.3651891455084285,-0.32986581530447184
rose,0.41316088999710604,0.3432397837396153,-0.561893469955901,-0.27549040438864797
salt shaker,-0.42486748881512804,0.12920931382035378,0.08153557846392363,-0.312145357603506
saw,-0.41086567490617604,-0.3514519827684195,-0.7591532948148177,-0.2120278399379413
scooter,-0.20680054245455431,0.5938261481486121,-0.3779463953441502,0.7741325957026628
shirt,0.17599123585273327,0.9613591268682206,0.5425521021777031,-0.10162726832200161
shovel,-0.24815109564572876,0.08346361837102363,-1.0809967886423388,-0.11578447767705054
stag,-0.14250016425244239,-0.34048465057417,-0.5831920836828934,0.8163674867429634
stork,0.235488925612001,-0.8066778977017758,-0.5865173783544788,0.2794052493303928
sunflower,0.1367159396857514,0.29018514352215696,-0.281145098297914,-0.48613878435494334
teapot,0.3976093353822528,-0.20547241231450034,0.5877362617166348,0.045642927284651025
television,-0.32429886671808283,0.07971898730313248,0.9068643283670801,0.18355292819573382
toaster,-0.6163417004338201,-0.13796233099782018,1.0933274864675802,0.14021419979201993
tractor,0.01567968591478434,0.058324729725281244,0.4413493441167924,0.7456049817419512
tulip,0.08584117144045689,0.504097028335472,-0.5573491214877904,-0.27253402247308783
uniform,0.04215641856937756,1.0133478362396093,0.3441459723047353,-0.0019087179401475357
washing machine,-0.7127080150129467,0.26294555859356017,0.8903606554779885,0.14222079244874156
windmill,-0.7328765425291269,0.29311932717389977,-0.0417197120603214,-0.07531830796699754
