ant,0.06602792617087443,-0.13316340812162267,0.2664986280735388,-0.10099619626657702,0.1302413059318894,-0.8780465622746008,0.4630682980979224,-0.02270993226056285
apple,0.013444393322010835,0.29906048212792646,-0.307867959763581,0.188558531147571,0.3351064372993617,-0.17369042549494243,-0.37603563143735147,-0.4763562301459488
asparagus,-0.4650489273156625,-0.018560176875610897,-0.47049140703280984,0.14298040598148745,-0.24784999815830464,0.17831198442343443,0.28326936256999297,0.2714733458185407
axe,-0.22433600228354536,0.02486074861239263,-0.8843007708459273,-0.4541104781471265,-0.015635998547678925,-0.08607975602002825,0.5026512390566523,0.46024465172392937
banana,-0.10188059683761522,-0.467056780683762,-0.7294722917611118,0.0027765833404029498,0.11583556011413011,0.2592565879065495,0.07705579573890314,0.021503986112689465
bell pepper,0.10808145186490152,0.3702425506744824,-0.13768509091024395,0.31427103146039664,0.10589037233779483,0.34323781316829877,0.16982459393666693,-0.4579810165044724
bicycle,-0.1897804531041814,-0.6746150959946908,0.3467935858650077,0.17518988847733905,0.19840952365754524,-0.23674669498617426,-0.710066812413421,-0.14202873057383053
blouse,0.2414183391240772,0.11388936397284646,0.26719375456412153,-0.25711101660171604,-0.555238814892758,-0.1563447281770665,-0.4867786631114697,-0.2255473014686408
bowl,-0.13952766628655372,0.8337422625958051,-0.30960645587092905,0.4679408722896208,-0.14543533237861994,-0.255880371594205,-0.5051023134537846,-0.14139923925644302
broccoli,-0.4612281540763486,0.3658281398338284,0.04128911537582492,-0.13305216400937173,0.17064585429133736,0.40790076938273573,-0.07062393796532057,-0.3769635507046842
bus,0.19197303715127656,-0.42397829442145246,-0.022999401727532426,0.5467681969893284,-0.08826689449755137,-0.42105734853448934,-0.41729831315836124,0.317732611169075
butterfly,-0.33814771382131864,0.22228532760235883,0.4688975476245296,0.024169900823066293,0.4473066654096222,-0.14018173959719119,-0.06519751730352027,0.39089927453967127
car,0.4123812645962046,-0.4303899950622788,0.19067712369163664,0.5463119858355426,-0.2098113268467607,-0.20260482052180234,0.11772659814637643,-0.5126073993422499
carrot,-0.3819506360246699,-0.246141193556833,-0.6395610494604087,-0.20894413983610982,0.3330685009144969,-0.0625533944105804,0.48112597616457026,0.0007930048327320113
cherry,-0.5975174223241806,-0.12957705323963112,-0.13276898864693254,0.1921781577614824,0.026162801045971157,-0.5571454074729765,-0.23104561389704995,-0.45508040205251205
church,-0.33395171337346613,-0.1474856077574554,0.03472391323429895,0.3111487478210696,0.04677287682721428,1.0015586031081765,-0.398840869391008,0.4638301385476605
coat,0.12178990720796981,0.2044284737289816,-0.008555673161772496,-0.3588363403777882,-0.707493833642832,-0.24996180314265418,-0.241421437938213,-0.03845928649398791
cow,0.3802713118277423,-0.5443497647263871,0.28207391674456656,0.2689590377583667,-0.16429212140671134,-0.17244675266950865,0.21631438068736605,0.21385136771071717
dandelion,-0.33753757974376103,-0.2533198833696228,-0.2108054101524887,-0.7572798339308807,-0.11121952065161127,0.11487825977485201,0.3118549329100752,-0.2640293692914585
dishwasher,-0.17721393179998907,-0.09792551521984874,0.3138446002233276,0.6642299669524302,-0.45114412359244466,0.5348403386019536,-0.5439330530519689,-0.13785239507737662
donkey,0.33387625262473897,-0.7192890312860876,0.22749043422764276,0.03379710635239486,0.5962505748012448,-0.30349381986701734,0.2785939637365118,0.0557104193407741
dragonfly,-0.43896984925538507,0.10860578397780012,0.09381303749189521,-0.39954831567768295,0.06986144238528424,-0.3215179944603667,0.32245734525067254,0.4205767625196667
eagle,0.25128979558067716,0.05816457996735459,-0.024262886402216466,-0.2362503925734235,0.6667513457603755,0.03260556535588666,0.4723382893513406,0.3515531575608182
fly,-0.2757320469855454,0.14594950010972868,0.36991331953349466,0.1404788064421167,0.1999686514062638,-0.35579745775008936,0.6533279924599288,0.03746110761555828
glass,-0.018822067700146404,0.2432139761682,-0.5529108726465036,0.05511466372280832,-0.5207679689764203,0.36843642634108364,-0.10060866348020364,-0.3497343218073748
goat,0.3660085316334131,-0.47495574708354904,0.5820658172149993,-0.1639626412725559,0.14375015739499816,-0.3722654772396403,0.2890189324232005,0.07740160104940466
hammer,-0.03473771879498218,-0.22159972556194407,-0.7150366956012789,-0.42493701370474574,0.024591208000178444,-0.19825020622040426,-0.11750302843987681,0.3406573019027791
horse,0.45947973269250364,-0.7065945615693601,0.5639691031741241,-0.018666650998026522,0.2846099674809707,-0.41946631856557126,-0.04830293125026741,0.32151773011427615
igloo,0.3631742306475734,0.7425739787939895,0.1756176842778455,0.4591753873174779,0.0482816594320494,0.12979534079378377,-0.20169663758240103,-0.05787313435140095
jacket,0.39943685706981413,0.013205932477617342,0.3414036058401464,-0.2762532294362792,-0.46635592398024195,0.056748118369138185,-0.5582826280159372,-0.3184117532552909
