ant,0.07772399655937999,0.24035163667680542,0.2885480747833897,-0.9307362447280584,-0.035780109282102936,-0.39009658270182784
apple,0.09740836182929127,-0.5151352448449662,-0.07118999955676486,-0.2695948801460353,-0.48399964812187607,0.1265444275678686
asparagus,-0.4083379838107986,-0.12124522280775864,-0.3582665570006472,-0.0014486447636926987,0.5068057866124974,0.29207330502959616
axe,-1.0033742772186025,0.343029456567211,-0.07093050323432545,-0.19442655887627214,0.44850142968691875,0.07290716163319347
banana,-0.6996474313520338,-0.09880109853721702,-0.1467945147670715,-0.41680963068477045,0.277811529931301,0.4416283206406831
bell pepper,0.036303722701999296,-0.42505067612728553,-0.5146720745077981,0.06415910565525795,-0.26997369675544985,-0.011772088851243168
bicycle,0.6602675994172397,0.4049144547546469,0.7108092557771684,-0.27375793476617416,-0.22908086634491082,0.17149058280814708
blouse,0.2674033695750286,0.08000187792323421,0.2373364489468498,0.71701717758972,-0.6124065631810632,0.17650176553811267
bowl,0.26347377794032867,-1.1082414495808603,0.10878265054008977,-0.21459021139111076,-0.01812961579922912,0.1817254730546498
broccoli,0.18402911628921279,0.0771616161721498,-0.5558322255008367,-0.01922595015567955,-0.21417404011625352,0.40196490158295484
bus,0.4218405803760552,-0.1260904361473926,0.391686248561828,-0.29339671595484573,0.42476072615933774,0.5601874245040677
butterfly,0.2060017849034702,0.5099028462249225,-0.09343914756824938,-0.013205296229058703,-0.4481590533975885,-0.6493410067286549
car,0.5621767250969479,-0.11704786596474535,0.044508308563324515,-0.22438359320025408,0.7117919078757344,-0.12038202078549391
carrot,-0.5599041609552591,0.27636835105097346,-0.05081918779175232,-0.5414047314050143,0.29954448326322486,0.3159774022484411
cherry,0.5529598951928092,0.11825670560521379,0.10386186483668064,-0.5931344412803861,-0.7504584770040457,0.23879373184994723
church,0.6704087190578648,0.5278133110117996,-0.5074813549926934,0.6511680356409819,0.48733715812524386,0.19407294784770557
coat,-0.24762012436389896,0.09808232610757181,0.31445597150461574,0.7810220931247509,-0.28772386255569665,0.17949221131345047
cow,0.13990748707500333,-0.13765752271334528,0.6652391220747906,-0.21331563959099972,0.3430552738622823,-0.04053332684886184
dandelion,-0.4655580134719364,0.5466166383768806,-0.05437831523860863,-0.14252644102362402,-0.45880173340256736,0.41928829318849686
dishwasher,0.7573557599014403,-0.3008552354524965,-0.053039151671831444,0.7772004393944735,0.3099082371819463,0.3032024562642874
donkey,-0.01696601876141976,-0.1928830643122893,0.6945989019867821,-0.4792647473782563,0.464009679758068,-0.4117657512844222
dragonfly,-0.3014256123306562,0.6968202604382667,-0.28174234068530496,-0.3251496514306857,-0.10274145202937289,-0.36611298898185685
eagle,-0.5924669224054979,0.009666276342155606,0.029988049511297844,-0.39230785889868613,-0.1480880131200911,-0.6419141642439722
fly,0.1664317209709988,0.4412928848036417,-0.21106885206254877,-0.7169451188704561,-0.04522099869437494,-0.5167471747708233
glass,-0.37507041901805327,-0.4804238644674166,-0.005969566080843083,0.3735052723538643,0.19059930440793288,0.4272595178505798
goat,0.09380809427463753,0.07173816010127546,0.6024458318463177,-0.43776756613854134,0.21546823853049954,-0.5187209323221478
hammer,-0.6886038362013065,0.5016846667414422,0.20792403761625472,-0.18384301517691168,0.4086670327211577,0.27854090525688124
horse,-0.01887839324184917,-0.10983998480246028,0.9449664025409721,-0.4171579625296762,0.17456086149038824,-0.13282984563385103
igloo,0.3745179974228617,-0.6969234403842834,-0.3631570399436515,-0.08346740871847608,0.15030879570240044,-0.30689606163757394
jacket,0.17943513038045128,-0.040107297767699335,0.46042270136793084,0.6386591450132214,-0.5696642308559088,0.21489138563722465
ladybug,0.2541461706949531,-0.27255465506677756,-0.23726541109324506,-0.3282588898151862,-0.2842585077255218,-0.40060112466109365
lemon,0.1334338709500543,-0.6086834365985607,-0.16010181636439352,-0.47325489336231324,-0.25780409811069016,0.008849345624192054
lighthouse,-0.12676885683906078,0.4756556074865297,-0.10300217124165766,0.44658835156057425,0.27352091491069486,0.5554690060317492
microwave,0.7028069735920908,-0.5568725823888369,0.03378321801463514,0.41740824969781515,0.23688178236262586,0.5760027127735716
onion,0.18391960990642706,-0.3151354607026701,-0.15558082723844371,-0.32611675820381436,-0.5335206860799805,0.1844252255078489
owl,-0.6339990530934436,-0.28979094664555943,0.07508077832329478,-0.13351231588853224,-0.2798244053584246,-0.4249974061231889
palm tree,-0.20698562780799726,0.5367214809039512,-0.37938863304919146,-0.039705413009489564,-0.20497492148890203,0.367540536973835
parrot,-0.7834564832202419,-0.0189020801874287,0.1716646333304952,-0.26672219376703366,-0.07767025245335607,-0.3363174479151473
pigeon,-0.6071794169030126,-0.23340113595373033,0.08944743264145062,-0.2872746807103959,0.013317101421573746,-0.6751590744318337
plate,0.6445297397388764,-1.1890362974656443,-0.492997680691709,-0.3189059328424764,-0.03232123107128138,-0.014734291295021986
pliers,-0.712736320797527,0.3595928593583952,-0.47420842585283285,-0.03782489610333062,0.4118922230119789,0.057379679952150084
pyramid,0.39585680602683976,-0.4532593779996265,-1.0356018338021011,0.966961055522988,0.1821381716959841,-0.18155149578955265
raspberry,0.22958698335067984,-0.4255623185981287,-0.5158460201849191,-0.1464958445542986,-0.4210212868836318,-0.07600502907290106
rose,-0.45209202310741664,0.4602518635016182,-0.08576706488549561,-0.14194598389246732,-0.5707656554478298,0.13770050096683337
salt shaker,-0.2936534017146392,0.04974822725193608,-0.22146719523209493,0.5916214027068165,0.22741765783054751,-0.24874112807281934
saw,-0.5375398820730698,0.2707804835654032,-0.18133278136355171,-0.3509483193609753,0.6467380746396924,-0.07463406464965523
scooter,0.45811399452560453,0.9195602640429504,0.36008852058283564,-0.16694222104737344,0.17887342926698338,0.12174619209478295
shirt,0.23413970276067128,0.22449134355901007,0.06332983646188854,0.8312130371644817,-0.6621078032898331,0.10637513403931079
shovel,-0.6328442117334552,0.740316393680363,-0.06455622523304186,-0.12382726541056821,0.43143507825421806,-0.05783511867465576
stag,-0.1330567727195148,0.0619687666748122,0.6978970957820569,0.0018634032928987055,0.21840647139600808,-0.39486296823319844
stork,-0.5468859688918679,0.17697802893979525,0.4993997584951634,-0.2509426977946168,-0.12532139905751782,-0.6796987127571065
sunflower,-0.58008158155598,0.14711913705458696,-0.33744501692773354,0.18543134426403066,-0.354637128072366,0.2359722667151193
teapot,0.22039668244109356,-0.572854573529886,0.07431638697375001,0.15453500651216537,-0.4409434891126616,-0.2789868406555313
television,0.7146035438760079,-0.3616682998283592,0.09598286566584834,0.5867319891952495,0.14345680228695223,-0.15508443084575044
toaster,0.5222909548550725,-0.5924925137282604,-0.06702959363511392,0.5775882650460136,0.5710896341619005,0.07574181691352679
tractor,0.8994840465658102,0.2220321142169029,0.2553390245831514,-0.08944422551721501,0.15870982702770578,-0.09544065591761645
tulip,-0.42873337342134116,0.5399468570701397,0.06073148700646879,-0.003885990312733021,-0.24037334408912883,0.3455774529143029
uniform,0.21727552539422018,0.36360435630737425,0.33331339624305867,0.750270338736386,-0.39145607080703193,0.354972274295839
washing machine,0.6884723689037182,-0.3200838830170532,-0.0941178994843684,0.815837286548382,0.3466837979258917,0.25792258414148267
windmill,-0.1566446455372604,0.18813071310877902,-0.6714588776795688,0.5350877659104136,0.09771122820699762,-0.18045520887503091
