ant,0.6987825726429735,-0.26579196712497005,-0.6225345564222355,-0.2091036567548717,0.2007485471269373
apple,0.09683443616648557,0.11595904703927008,-0.36712729522229987,-0.10651544998424983,-0.7187513627031327
asparagus,0.27441653935877486,-0.36561756142057467,0.47177674080708054,-0.49222117907284674,-0.08432539232331067
axe,0.6987401522341523,-0.7646504110332332,0.6950325002335306,0.05751293895119883,0.06802992234363785
banana,0.3595497991783945,-0.16788153593219848,0.6174990824932157,-0.10666938420832607,0.35850287423046406
bell pepper,0.19218328453096023,0.1709662829697364,0.04746604801295287,-0.24742970451066743,-0.5453673046745426
bicycle,-0.20378994499855377,0.46483783342312546,-0.24935627564227428,0.6318183443518891,0.38820207943097207
blouse,-0.8728394753664527,0.20908776391686548,-0.0004462777322849762,0.20083898711985376,-0.5087120929433023
bowl,-0.1621098382934286,0.4467177550797604,-0.5696667493992205,-0.790586101966436,-0.647362120112019
broccoli,-0.3296550077298083,-0.3221251093969335,-0.10847734702988394,-0.29538325332066784,-0.3874389517859312
bus,0.11056351729508426,0.46157678092318616,0.22893467015255903,-0.35777222746012555,0.6753472875569604
butterfly,-0.21674235469217504,-0.5144093479422726,-0.7667970667932825,0.15134275345985698,-0.014099094962053688
car,0.48358526213323266,0.6822584733065041,-0.11799977767995608,-0.48573347454901744,0.3702815505168052
carrot,0.48071745977998015,-0.5623238186328887,0.41239922444946103,-0.22343544378031446,0.232970873366209
cherry,-0.13043654433499077,0.02903858367175451,-0.6770185845769556,0.7204920193370218,-0.358314681880732
church,-0.8645914270054041,0.49427296526612374,0.7358414388660763,0.0460946623788313,0.5897616018422489
coat,-0.5390804781137998,0.09824654509122978,0.5341905632591372,0.37178430921501,-0.5835632226342827
cow,0.09133147027470703,0.13139994683902573,-0.25676082294397,-0.04434795807408699,0.7213178298312504
dandelion,-0.270919818513813,-0.6603467613851255,0.2701964360427309,0.5178132225585698,0.04830259747750647
dishwasher,-0.6931004483363747,0.922363104947127,0.1340770442369873,-0.5709870077024931,-0.09991199734219045
donkey,0.6854048170517193,0.04387434153482773,-0.33376280118614354,0.15330926005453255,0.8727947564760085
dragonfly,0.36066612335272064,-0.9045063602292097,-0.11257668417411293,-0.11058793993121223,0.10477846762869457
eagle,0.6582764403891412,-0.3975300690316329,-0.21971730897673308,0.5222174295028229,-0.042918950376043465
fly,0.5171729064078305,-0.5420122569763781,-0.5909283293611646,-0.3590563723132579,0.020611148763616097
glass,-0.11577074658102837,0.07028555933031685,0.49646223207359974,-0.6375339246046848,-0.36662861070860553
goat,0.5318677302537502,0.07931315794715804,-0.483003147987728,0.19823939413324382,0.6514632050664291
hammer,0.3616437645371877,-0.4965382415434042,0.8195615992240733,0.26361503854274193,0.13707382747611144
horse,0.43253268047458066,0.10777139510615232,-0.5695592761501722,0.2879646807030965,0.838273803957126
igloo,-0.13917579425728754,0.4118182049541353,-0.7511148606738683,-0.28258527069970063,-0.14164359261431028
jacket,-0.9060516665691328,0.23701541663563325,0.06335364158206543,0.29253847992260623,-0.2997390366753956
ladybug,0.3092421975726209,0.028917945898596954,-0.54348154562651,-0.16628764988849604,-0.2878360878038376
lemon,0.30534364874034614,0.2550045108175516,-0.4219310407759139,-0.2207825979364549,-0.4020025989752957
lighthouse,-0.49276016975673065,-0.26062114504785877,0.5777864519919859,0.018992068306104583,0.26825303436236175
microwave,-0.5529166908034744,0.5898937967165064,0.0008067718974326757,-0.8033650789249482,0.12031312425827477
onion,0.13194410309865892,0.08916959652115886,-0.3398749093115589,0.0662693734540524,-0.7354796268160827
owl,0.5953954276036514,-0.016623938896347567,0.044460896969915856,0.5015620210872603,-0.19934911113554626
palm tree,-0.31741873747995397,-0.646714467611428,0.11098550764747134,0.060984384455399915,0.025190684834987827
parrot,0.600657191781334,-0.32645936850760787,0.1521317245131829,0.5012734196023706,-0.004054110297837479
pigeon,0.750054250973685,-0.0625517205920637,-0.15404935178703993,0.5206592497864213,-0.019836911435254165
plate,-0.012657686478982062,0.6996919677499484,-0.9558765857397752,-0.6980802323546116,-0.5383013508971707
pliers,0.35810918223384314,-0.7153515445190686,0.7124795994559222,-0.11106185779788125,-0.21124711145407282
pyramid,-1.0534417887523535,0.07521591297851622,-0.36806191525609533,-0.10766402907717393,0.6845952822494067
raspberry,0.34096838147108116,0.28875967741456154,-0.04084104390711121,-0.2122405128729062,-0.7052992576648481
rose,-0.1695836499178648,-0.722231879274903,0.03716142955342944,0.24583899549708257,-0.1665956024382598
salt shaker,-0.002999996700774232,0.2594015440885406,0.665477953663892,-0.06474114322816542,-0.24630859030066685
saw,0.756828089671068,-0.23857683023482448,0.5908863891092695,-0.009075877888252242,0.15091337922395934
scooter,-0.0390426151607579,0.28359191564211583,0.3564472987562214,0.849087032582296,0.500966665965235
shirt,-0.887933625353266,0.126834786998931,0.16356903977377327,0.056006712105747,-0.7426480204562199
shovel,0.34777133585717585,-0.7663920327801703,0.5841108817345114,0.16818433440402422,0.394264313387675
stag,0.21643687043797677,-0.27835515012063666,-0.34321109281252105,0.20072879846597588,0.8963407370691862
stork,0.6553569800480007,-0.3831346622328556,-0.2632789104357919,0.6544491949716,0.415245447961926
sunflower,-0.06893713046356968,-0.5019006372460408,0.37340847160333396,0.15653535816827216,-0.4832450190101222
teapot,0.08901879079097025,0.6172584349662439,-0.1901326540676752,0.10411918105867643,-0.5032110763565871
television,-0.6795362003189019,0.6353471437225198,-0.2576337732846916,-0.3415990713469518,0.05980448188296295
toaster,-0.727026000613803,0.6788945116903918,-0.30366191089629896,-0.5487679141818566,0.2368168462294617
tractor,0.1032559311164315,0.8448742442819918,-0.03349603335832762,0.21431581583778717,0.2998562034941049
tulip,-0.10524423090426016,-0.5466349624716745,0.3644413105849943,0.372957183316171,-0.198894760656677
uniform,-0.6875740753527341,0.3820501791950091,0.39532456308308184,0.3872855202224155,-0.484671875958534
washing machine,-0.8074488851223387,0.7963868118332679,0.20530940248638055,-0.46214359450865145,0.1267108465367513
windmill,-0.5458663094865044,-0.39881435831348255,0.1507990149533277,-0.42907225461362397,0.2700261028455952
