ant,0.035309565562692505,-0.07817798674418679,-0.213502362348613,-0.3112611187315949,-0.18273333339289352,-0.4125811276893424,0.35835210457565336,-0.6514020926145325,-0.4451320292600424
apple,0.07162496356606972,0.1765736214921255,0.5908194244160624,-0.20014720406491923,0.28498938056323003,0.07530504615069068,-0.40209844026643204,0.1579867728703414,-0.4176632736970111
asparagus,-0.17765368279705612,-0.08240909713844198,-0.22880463696545578,0.28155480393474686,-0.13016835825322856,0.4757571095187855,-0.5264302236610112,-0.12007555157199302,-0.10799186479210748
axe,-0.2830991844799185,-0.8573698572584253,-0.300768020544272,-0.004489215439636668,-0.17224199518082142,0.16730634669825775,-0.4952267826533281,-0.07071362775064918,-0.17273974738812545
banana,0.15960845332376697,-0.5142847603250796,-0.5757870396697616,0.2167186437666903,-0.10763278814268606,-0.267772323162987,-0.278880874676542,0.052565200918793305,-0.29547642230991666
bell pepper,-0.30304058235771014,0.3661519133481898,0.10350073604450577,-0.4867405161207738,0.10308241758560027,0.1504852556836254,-0.24563075372842663,0.31305074396570753,-0.0638184844245797
bicycle,-0.3038715292775824,0.3759670283887599,0.3853556312868698,0.15333715823882185,-0.428100768091575,0.3174492528254623,0.4237065701187815,-0.4518141518103927,-0.22520206382036875
blouse,-0.07418327495818795,0.112969675611745,0.6480819058619199,0.3904674789194862,0.03305639977311441,0.28232436514523446,0.17856734535391547,0.4743633989594059,0.26923440523321757
bowl,0.3942850117757735,-0.10027425311189701,0.1790642603092229,0.05774346246337127,0.6094850390051497,-0.07098308599922806,-0.054900100390364005,0.48991994932104743,-0.6106493058056597
broccoli,0.10194546498742028,0.0428288685030817,0.19623845295471834,-0.23940447070210846,-0.47238141331252625,0.1337737804309049,-0.14508198894960697,0.4823490433230939,-0.18542011208703155
bus,0.1843809268887243,0.0975016810143458,-0.1319398287740523,0.5646717709614987,-0.041385448723754326,0.15016374211651662,0.601441357039116,0.03163894023181153,-0.4490588000942457
butterfly,-0.03735530615928591,-0.006270934628278631,0.5921715318110903,-0.5119511010199731,-0.038281968557588864,-0.07811064650652291,0.2897785097112183,-0.3439771022802946,0.3687099943723891
car,-0.28079063470832805,0.13600041278809943,-0.7874211193226798,-0.0886763737108727,0.017635192077439313,0.2864691782226933,0.4303904550314054,0.16346447168259726,-0.2284142683390314
carrot,0.12250097841428735,-0.5027781601302902,-0.07652737618565258,0.03345383375715047,-0.09764723444054728,0.044212235186221825,-0.7617098297729846,-0.3280077303367028,0.08201009159131524
cherry,0.013707178655857084,0.44118044590224964,0.2404545351389267,-0.6063025187472532,-0.43918736094127453,0.19537846056817332,-0.29784218083816233,-0.40171471394634817,-0.410326432086032
church,0.7162943669375066,-0.06322611130570155,0.19954729135970742,-0.20813185080337762,-0.18511067635551298,0.5539047301383309,0.16375513562816768,0.08648605730758788,0.7741086024589411
coat,-0.3221342458310891,0.07952880983606332,0.1097570937508289,0.6277970939699647,0.12772281720862638,-0.024924158844234667,-0.04715696104438158,0.6621118906402758,0.2892057569092427
cow,-0.32147824736875347,0.20380932634903168,-0.35232395319897636,0.284869830699559,0.09057792715630637,-0.35925618940296217,0.5732141849565521,-0.13451244188764389,-0.04927912193383337
dandelion,0.5209030741151159,-0.22781625007278228,0.04540384422718642,-0.1422247688481033,-0.3180161391010802,-0.40854565649079627,-0.4232671586004604,-0.11918267271483371,0.21022554080947145
