ant,-0.07520442975762112,-0.5574054280551828,-0.15017711379295842,0.2958842565294615,-0.08999826578074534,-0.3383774469857783,-0.011969019865648748,-0.599263232454459,0.45357496400803166,-0.17115072351016195
apple,0.10914855085859976,-0.43827735702301523,-0.35548375746609573,0.17939527385260298,-0.501887608797494,-0.019923395319271977,-0.07153865995019931,0.35652468276970134,-0.21162519505072094,-0.006040102691432982
asparagus,0.4648423674338182,0.5615012395931899,0.06927021544570376,0.1390791397312019,-0.07386207014872187,0.004373667195486226,-0.1513566255527252,0.4349158632885278,0.20522746221260274,0.20409482322449318
axe,0.2286109007556467,0.6249382343583875,-0.05431221849510754,0.7144535740283379,-0.12043812028220875,0.1809970584470684,0.09512643006731804,0.04335344055253497,0.5654769818690089,-0.16770651207077578
banana,-0.3486108056406008,0.13703892219738145,0.09914921211998456,0.3577908120946209,-0.10031640086487777,0.3402511704749862,-0.08650484166614625,0.4443784833845019,0.4084938332110102,-0.2964440190390386
bell pepper,0.3723011240819479,-0.07976632284828597,-0.4429566992725289,-0.000728224100036693,0.01520607551492452,-0.23429132718737522,0.38495900297072216,0.21416783959027022,-0.3844225998963269,-0.032275498865225766
bicycle,0.10766285550009998,-0.15386435905380808,0.6048001746456857,-0.0072017933688523885,-0.4925194523523287,-0.5026694193143464,-0.30751555059205005,-0.044577043697208184,0.0757240081072611,-0.12850236611054963
blouse,0.17786450637435214,-0.04949287566706653,0.4694986387590468,-0.13214935790269608,-0.23814721129029665,0.09446620352328013,0.2558288864975168,0.203399973267133,-0.5048812108697804,0.5634793885697592
bowl,0.19396113105834617,-0.39382628325539126,-0.3198980880162351,0.23479821248173988,-0.18500519758002437,0.1105969571196922,-0.5202325097956124,0.44090646608343337,-0.7893585805018416,0.22857806728852462
broccoli,0.2967786193431204,-0.01230894086639185,-0.010002271708018842,-0.20502398272950212,-0.3732753665379373,0.40248142293574213,-0.053946634333203326,0.2803361183834466,-0.20527203004453531,-0.41869347663088047
bus,-0.4624854939109889,-0.22345388049474424,0.40566262490868665,0.09375664875860759,-0.20323837248396548,0.2435718540470111,-0.20237428565010943,-0.533390601216658,-0.06037182333114465,0.030774954069656763
butterfly,0.4008593107852975,0.03132361611310349,-0.37537245103492595,-0.11436885807563091,-0.427059886122908,-0.15050186144285685,-0.10398923784325267,-0.4208749988742842,0.004333730036808853,0.43037958755972017
car,-0.5933880215327931,-0.49959110711898386,-0.21937789209821007,-0.2917293929754025,-0.03059825560904626,-0.27645910920449523,-0.06510386429173892,-0.17755519810195608,-0.15974443776552144,0.4632010143738864
carrot,-0.12346715119233376,0.4082148362771089,-0.002291506980683422,0.16498950759119227,-0.40038344234938855,0.18721931936086825,-0.268776984550929,0.00824129718239421,0.6403354133736752,-0.004544321039485563
cherry,0.4157214776391864,-0.22698054769681472,-0.30577151024146515,0.2797550962412795,-0.485984290976727,-0.452347000769129,-0.40031223354482026,0.34661768888736183,0.321686536667276,-0.35620349449637645
church,-0.6595823014585251,0.2004171435929704,0.13275400603246232,-0.4647974644121572,0.6221512432543304,0.1582577800339359,-0.4277518767513788,-0.02037754496716474,-0.008081651604202697,-0.13262170260044892
coat,0.014304015640510061,-0.075375442079364,0.37310477744312776,-0.16662953637847314,0.23164064075088472,0.21557712973787954,0.6931151189419285,0.2330392282340296,-0.03890512158528332,0.4174885070076034
cow,-0.6310648990281257,0.0010938389911380048,-0.036205119704907016,-0.17364304547483772,-0.24957978896176447,-0.22268753965078059,0.3356073737752606,-0.34442873289698733,0.0306796855884409,0.0034754695474981893
dandelion,0.39197597156132113,0.3078219074467796,-0.35768296013146694,-0.11827877095043816,0.1528341698213915,0.36021415384395217,-0.12996446072330217,0.13265926027856037,0.559790513671666,-0.5642200643710709
dishwasher,-0.37958218292422913,0.10500964593589428,-0.049765126770558867,-0.6502276129662617,-0.13165219834892536,0.3610043262352992,-0.3126855182646702,0.0641760058716648,-0.6884163967699608,-0.029305823677896515
donkey,-0.5913800763738751,-0.15363813594871817,0.4359393130613217,0.04409319106913218,0.13596561291249937,-0.4896870900964429,0.24903775875824527,-0.35958213201397377,0.44284088061197063,0.0627006899419377
dragonfly,0.44506177868755914,0.2360999962371106,-0.025236059277200545,0.40285193089744575,0.004046406272263939,-0.029724591371234153,-0.10114715155884355,-0.5310779583558831,0.19847796091921996,-0.2882243497350279
eagle,0.0011121514860701882,0.095667437081783,-0.3253073987134459,0.15193955408943077,0.38387703707795057,-0.2096815292301566,-0.07140064150835777,-0.1707511504476471,0.544750139945344,0.30627766346485247
fly,0.06906394051630302,-0.14992319338739513,-0.17770992850897885,0.4519829678116312,-0.4333148666914266,-0.30849045266601866,0.424970468665492,-0.4316782785588038,0.31602941067783147,0.2981928687696588
glass,0.12857516942749342,-0.06622142093953004,-0.21814392656343864,-0.10596775545434074,0.00695994865737356,0.4865691777215642,-0.04122395577256237,0.5381858404680513,-0.014196541401212294,0.5223622201661684
goat,-0.12684859722923475,-0.33277479302904395,0.0708368938991917,-0.2926680103296754,-0.0602214471452418,-0.655509345681456,0.2834198161872519,-0.3682472656820924,0.25497861292652824,-0.20222642264297208
hammer,0.16262894415333262,0.14640922026558761,0.5539018206339705,0.34749420614390103,0.0037646431261006623,0.2026918713315257,0.26057955956208945,0.12600134354953624,0.6193596468438965,-0.10975447427228417
horse,-0.6525026752778595,-0.021222342466040437,0.5631323409442396,-0.11054706532156154,0.06215603317520864,-0.5164938059870433,0.16177156927780545,-0.26192353045381245,0.39103227375545785,-0.07589004863405985
igloo,0.10957623058933584,-0.4119249052026514,-0.43035203185048065,0.16970777956278227,0.2205431176685995,0.22221615408719828,-0.04076983065413437,-0.196641103763033,-0.6024854142219218,-0.1779285149133902
jacket,0.13217994471962669,-0.18703708421967252,0.42825791683513276,-0.3107517233827196,-0.1104946496706493,-0.055627172263821474,0.45057050892144584,-0.12920394526460283,-0.624367017950464,0.27452636075219994
ladybug,0.037940580275385334,-0.27020082452919486,-0.02086257000573194,0.618820954237618,0.11152297048069193,-0.27686302408684177,0.03726027720378307,0.054500868523700015,-0.29004967702030354,0.03656677583983806
lemon,-0.0951039210977567,-0.210374816448217,-0.21137834382192397,0.6449166875266279,-0.12117118786917282,-0.1448271485273635,-0.09856667279725077,0.25202561394070433,-0.28668832119622784,-0.003893233008979364
lighthouse,0.28051498569257405,0.10345022018783226,0.34599908582380257,-0.23697976527720666,0.5227787577333585,0.48193096788677353,-0.11003103851034773,0.05196006175747691,0.021088626981385875,-0.0715398153538428
