ant,-1.2623710968127166
apple,0.2972491928979732
asparagus,-0.1736444759746188
axe,-0.7599660033157241
banana,-0.26212964446233267
bell pepper,0.27328671782275127
bicycle,-1.178544933520054
blouse,0.9708471149287903
bowl,1.1995454407113426
broccoli,0.39712282742243465
bus,-0.012860790299144989
butterfly,-0.6766549370810949
car,-0.0006459751567408756
carrot,-0.5779478575850471
cherry,0.059320081099764124
church,1.9063150796555428
coat,0.7134919818848638
cow,-0.9284599256951376
dandelion,-0.4150957707015608
dishwasher,1.566969948086337
donkey,-1.531405494439246
dragonfly,-0.7046974009405148
eagle,-1.017382481990884
fly,-1.114810988256315
glass,0.5626712789100684
goat,-1.5331925891523421
hammer,-0.5303201961677603
horse,-1.8024714274219062
igloo,0.8515181301398373
jacket,1.0612601787647002
ladybug,-0.28761141913447064
lemon,0.1938534168102273
lighthouse,0.4734233131399903
microwave,1.4439495959349793
onion,0.1711392484773245
owl,-0.8359549314545205
palm tree,-0.2775691563086487
parrot,-0.8572425075567776
pigeon,-0.8759720396195181
plate,0.9478345429466117
pliers,-0.2751305673038504
pyramid,2.9173499160305885
raspberry,0.2357433800866751
rose,-0.40663631023513286
salt shaker,0.5042369279117002
saw,-0.6250838467195742
scooter,-1.2665011716812795
shirt,1.1089093520925228
shovel,-0.5868181041163739
stag,-1.4868966350475301
stork,-1.652315422240029
sunflower,-0.09988015130022458
teapot,0.3341404295603841
television,1.3340120441666363
toaster,1.6121936124016047
tractor,-0.31876416962662796
tulip,-0.15446060596008124
uniform,1.1198854719195062
washing machine,1.5970475266121162
windmill,0.6361222768625078
