ant,-0.0713611076720666,-0.9602274979375932,0.5338323810956523
apple,0.32624457586547145,0.1882061824608932,0.7550042896748731
asparagus,0.2772710501351774,-0.0716867467217091,-0.6327285028261516
axe,0.5838960833549736,-0.6284131584556573,-0.880394910781009
banana,0.20924214946849656,-0.3185193660811593,-0.7449204895257673
bell pepper,0.1283941399574484,0.11766224219491017,0.38040377582368406
bicycle,-0.7465625122316869,-0.14854715683833644,-0.06186361827285854
blouse,0.37327548907905966,1.0042998516412778,0.07988203671891048
bowl,-0.07657525394753917,0.6685197392148629,0.9752900016233621
broccoli,0.5237014321190152,0.24999674426999957,0.2059905076107926
bus,-0.959655153507533,0.022120553159027175,-0.17886947254595142
butterfly,0.6638138523192375,-0.4424736851326891,0.6172209469626864
car,-0.8458546013073908,-0.1648050231085288,0.6603806658260556
carrot,0.5905207494876459,-0.5299129069826618,-0.5170993748149025
cherry,-0.15095408702874827,-0.4873303287201985,0.9645386886827844
church,-0.7176999654076238,0.7615068126926471,-1.037368759568927
coat,0.4431073434355115,0.8368971955968879,-0.3325096651688863
cow,-0.6339560314194118,-0.5135324959231207,0.16578340091761562
dandelion,0.8422447390376748,-0.17498290596339905,-0.20255150456488374
dishwasher,-0.7352642712193155,1.0755325532443578,0.15548140622358214
donkey,-0.5117592624735253,-1.0718946928528303,0.06761161931011532
dragonfly,0.6863161201621945,-0.5877568208299687,-0.1670789789854051
eagle,0.25461003413512256,-0.8996006799051797,0.029105589146096313
fly,0.5110718911833789,-0.8521508032294833,0.5913452406552094
glass,0.022175573788148027,0.382093973521959,-0.1982770979813795
goat,-0.5248559300779001,-0.9048659147767084,0.21119506309463748
hammer,0.3279616843107317,-0.42054162678916507,-0.9895575729963817
horse,-0.8525014424557652,-1.0485352546008806,0.06779691937582848
igloo,-0.2077867691239298,0.46726883375692074,0.6860163363776448
jacket,0.2403791863695439,1.1521942705740027,0.053191525028822115
ladybug,0.14154047935498648,-0.16524844981443773,0.6379671311198445
lemon,-0.008628996390499162,0.050937196070935574,0.7132490551582612
lighthouse,0.1661822057238182,0.3663424117864027,-0.7712158604396926
microwave,-0.7276750748274106,0.8259545225010555,0.18529116322471906
onion,0.23473261207467302,0.15867175573353182,0.7059634219745625
owl,0.0016641114272194515,-0.5693990010021929,0.03711567734036209
palm tree,0.815367542325543,0.06779554982295556,-0.3525060001414885
parrot,0.19364002314907916,-0.6955117756806284,-0.2687781287768194
pigeon,0.020875980775593904,-0.8367318871032757,0.007329816712800046
plate,-0.12873004758044698,0.5205339791531709,1.4160186824422478
pliers,0.5598595614515054,-0.2843526431130623,-0.8324410599330823
pyramid,-0.5501850734974135,1.3506359206252523,-0.6535909469787154
raspberry,0.17703093848935833,0.2550013373578217,0.5305152741279445
rose,0.8206979047634078,-0.1846875700443541,-0.05603043809708251
salt shaker,-0.03810417960197778,0.24453701044250153,-0.30093480179488574
saw,0.2504631582193866,-0.679429658548824,-0.8128966326219889
scooter,-0.6278991202261229,-0.40253924471889707,-0.686162712982187
shirt,0.476768648008808,1.1226412230289922,0.08163793979627361
shovel,0.610242385249449,-0.4833464249473416,-0.8573290239521114
stag,-0.46856056156595477,-0.8968589337490263,-0.20387155507537222
stork,-0.04579522177963943,-1.089782014227207,-0.08008454426670182
sunflower,0.5546439346347749,0.07666632133881962,-0.1924988136540606
teapot,-0.15739545214962847,0.21626985833568865,0.5095013590239188
television,-0.5376283831205515,0.9268186054248779,0.4501070237835569
toaster,-0.8871979107462452,0.9190967840171967,0.36964575547162093
tractor,-0.8712862844144162,-0.03719127591728181,0.2726292521358002
tulip,0.6384780757753822,0.010707049896793198,-0.35088249284465706
uniform,0.3056807130199077,1.0180213333373942,-0.16509185324094455
washing machine,-0.7122165139975587,1.115660055644025,0.01906988009836894
windmill,-0.176005160881423,0.3782660768706372,-0.6085770137263412
