ant,0.33955451864864084,-0.2827882588408106,0.5499655791093102,-0.4575676765167063,-0.557044138872407,0.10606850975630396,0.08059999581584396
apple,-0.16181089768976645,-0.5818573134692872,-0.1823270183404393,0.29329626776512296,-0.42626894241040164,-0.1620250764289582,0.23504714374751162
asparagus,-0.24419364627479273,0.32777920760728396,-0.04961075700462159,0.27076854764389036,-0.4987529138305028,0.41142084488747976,-0.19778549882923271
axe,-0.027153968281006552,0.04264876635170839,0.45790855134524033,0.06362765932532127,-0.43353245197727236,0.451232570186346,-0.8508383424708909
banana,-0.3640186418430353,0.1874544368290635,0.49720510776568905,0.27317417016764917,0.014222936464350522,0.5283139240747365,-0.08669625655331178
bell pepper,-0.10028844052464694,-0.4231364144097765,-0.008647851054546971,0.5461289726625915,0.12359932465238402,-0.3021010549177835,0.15396956475630377
bicycle,-0.3403308663810365,0.33492094717389287,0.3163146845705137,-0.20021107005398261,-0.4205375618999382,-0.2784596392390206,0.6497035004642687
blouse,-0.4705913747743889,-0.023896715408018656,-0.5634669007984925,-0.2806878889998349,0.36673104339291795,-0.2774341279310835,0.3758456726228232
bowl,0.15182049139720324,-0.3073193329503769,-0.6076026257364174,0.660167505370891,-0.35535252708269965,0.3734481331093924,0.4627522385248821
broccoli,-0.4359027251120953,0.03532874977541029,-0.3599572784592798,0.3876319180885455,-0.2808664528557659,-0.34808339140936356,-0.1511805174432892
bus,0.3402077484495792,0.5622128003538374,-0.07006644518117637,-0.1379129235290153,-0.06707089786970719,0.35964116884723285,0.5881795691273906
butterfly,-0.11091738251693539,-0.5166027385099958,0.2270505471615562,-0.40208266136697896,-0.03389479347007028,-0.7556517268061994,-0.06184070098515388
car,0.6045582581381607,0.1754871346423204,0.29723545734195944,-0.02634537063287743,0.49833251317521193,0.09660936605093425,0.32412014492246194
carrot,-0.29265170112790134,0.05858621181827043,0.6851086936438323,0.2519084816121071,-0.3070446581258512,0.15069676914971017,-0.41766507476431625
cherry,0.04006087684785382,0.12056768765514354,0.16768354723128137,0.2870383772163016,-0.8006601812816968,-0.667857190630182,0.14524291403426484
church,0.6216138012453881,0.8755141782086595,-0.13965034815581526,0.40572467081564995,0.07893086636762002,-0.5431685825463966,0.055390446432611824
coat,-0.33533804176039833,0.05352335330351702,-0.4749399603343797,-0.1091096409047195,0.5509628276037751,0.342242163666625,0.06898535218065178
cow,0.15958753454462626,-0.08495897488663956,0.30154706260984604,-0.5433555072075883,0.23388583064759993,0.1682956347773133,0.575996620022669
dandelion,-0.5739363589828994,0.2287655878920018,0.34473450042342013,0.05417800748489773,0.14069147179981661,-0.39800174798416754,-0.4999008048840039
dishwasher,0.2744294963123073,0.30175966331200493,-0.763153809402024,0.47571295865890967,0.19717592634892883,-0.46056686476704667,0.6124977683518096
donkey,0.010997611976962647,0.23407865349877424,0.35906983512078056,-0.9152781941278416,-0.040069018311061716,-0.006887569430046285,-0.0009299609144597252
dragonfly,0.18066866414318736,-0.05553178023770829,0.4166841850405706,-0.06747063416398846,-0.2647206274246612,-0.29870176390799064,-0.7110953533284018
eagle,-0.15849364454135803,-0.4912959939642454,0.11260967427774113,-0.5663719844506976,-0.18781410430057963,0.2402246464780974,-0.4796561368305385
fly,0.28443637216137785,-0.43707286740282997,0.7962034168001247,-0.0863695052067269,-0.2233317525181977,-0.29313482389742057,-0.1567761133066395
glass,-0.23189092299028918,0.3000072385358157,-0.16702108392111903,0.7398707639790801,0.2656463830084337,0.16424657394438216,0.11146108292792703
goat,0.11480430422160164,-0.0838411576028852,0.500288849772139,-0.7482069003703763,0.1472117945038548,-0.039947420828685944,0.2222726206951733
hammer,0.04323493037032819,0.47110283230793154,0.403121100410472,-0.026775291091499835,0.09578190440497449,0.5215632821160519,-0.5786593239813292
horse,-0.23912030319877364,0.19801068848343836,0.35540156374169074,-0.8448070918118794,-0.021021355680740737,0.3575258633434788,0.4285209907971338
igloo,0.45079400480032666,-0.32865248855313917,-0.6550002199376748,0.29105262218184236,-0.1962992684132899,0.24676795716001287,0.05353675590160103
jacket,-0.28541872132956125,0.0019852337840135814,-0.7452293825237766,-0.44080575218945917,0.19729558948723222,-0.09340467033461178,0.3076005678947674
ladybug,0.4170657171619362,-0.43766017467258345,-0.028721051283211983,-0.0035325404864248846,-0.41345499651057654,0.016160503721897406,0.12929617289047077
lemon,0.4113517253738893,-0.4472641895963112,0.0605916323137306,0.3966954053592463,-0.35064628093257966,0.013986320271219327,0.21241752000198177
lighthouse,-0.22697557835422832,0.727631897157327,-0.10887377904059117,0.1221533639322237,0.2956332165615326,-0.19451417995316203,-0.2814226246487683
microwave,0.22164143044633783,0.3694507894933963,-0.5701553469433018,0.1859098275285221,-0.11485664677862036,-0.030822983319129756,0.8744059299531481
onion,-0.18359109168515142,-0.5188507023108261,-0.23458638352405367,0.27690726491959405,-0.5495351813986837,-0.10686381057684093,0.10670531703152968
owl,-0.06515092723590066,-0.5761821561179902,0.16919578369110028,-0.2360124362506279,0.304023284581718,0.44077700654328117,-0.21812750124909053
palm tree,-0.6257230286116383,0.11206048714192055,-0.15278486418211343,-0.0826072139590052,-0.13829614355822498,-0.11556898148475139,-0.6112106460205622
parrot,-0.1805329636962152,-0.47499240694133676,0.4387006600085515,-0.2544917266580252,0.07271485788410655,0.412231316546055,-0.4406140984055258
pigeon,0.1301544764020909,-0.45869579706727,0.024920315383560654,-0.5251601126854585,0.023206547320608673,0.38833127912151333,-0.44129132982131364
plate,-0.018012915492138307,-0.36589771449563346,-0.17962458002131407,0.42253805002861833,-0.28108397080214675,0.6795642489908493,0.7482053249096245
pliers,-0.08869046474357016,0.00938447664636897,0.1176879288674969,0.48332587999412363,-0.2177659380187268,0.44754078677994974,-0.7020322783094732
pyramid,1.1859305755477294,0.18152451974691386,-0.7018949954602546,0.11919110208338463,0.4351525749460482,-0.06535318984043426,-0.19279597781285807
