ant,-0.8021504762007303,0.7535897574994722
apple,0.36707526415642683,0.14024073067773246
asparagus,-0.6826975218529691,-0.6616275524057929
axe,-1.2863465630652537,-0.5504966566693473
banana,-0.9634540785037198,-0.2554693837341226
bell pepper,0.26124663365852185,-0.09816080513535563
bicycle,0.09891844071162162,1.1569834238701944
blouse,0.6964378122031056,-0.7477412083960342
bowl,0.870203114455464,0.4173304823941938
broccoli,-0.008663480648388823,-0.26347499206587144
bus,0.34396481761268266,0.9761537428673633
butterfly,-0.2763008843786867,0.15541813155640236
car,0.5578356568678845,1.0179125402374847
carrot,-0.99070554248943,-0.37040567737614616
cherry,0.02453668241212442,0.3923973215337545
church,1.3489425969549753,-0.7186740428618167
coat,0.20722507597081338,-1.0880630553472423
cow,-0.1449547871335091,0.963334836684508
dandelion,-0.4305501566894941,-0.7289871150393648
dishwasher,1.2703087584084902,-0.14595217779231737
donkey,-0.6765885783356151,1.1458727180690158
dragonfly,-0.6708127241328072,-0.15174527680082275
eagle,-0.8956293969677118,0.334563915940887
fly,-0.4847711478963926,0.47889556571806835
glass,0.21041769602230265,-0.4668498412197054
goat,-0.541376562921511,1.045394376391669
hammer,-0.8744642992710744,-0.38090857949869433
horse,-0.6668236667371727,1.3367671090570818
igloo,0.7381398230641715,0.1316961259655491
jacket,0.7719776512106824,-0.8429770209694568
ladybug,0.16058438651642098,0.24033047074665045
lemon,0.2893057272802554,0.2232268784030214
lighthouse,-0.04167249011424876,-0.7901041848564103
microwave,1.1967877242090414,0.2782834339036483
onion,0.3581563592826534,0.14927971895779507
owl,-0.748502271768884,0.22809838284479597
palm tree,-0.4490213668255528,-0.44472829656729257
parrot,-0.8814157377110557,0.12566286630677673
pigeon,-0.8367190952354536,0.3645747343309862
plate,1.1796700479018707,0.7723987486178351
pliers,-0.9834280956393968,-0.6606789173424604
pyramid,1.900473670839313,-0.7783854371892193
raspberry,0.35881720680512397,-0.015573862038939831
rose,-0.40378902687745477,-0.40317771443544764
salt shaker,0.059986639628392624,-0.5164569095479691
saw,-1.1547806304681945,-0.22810101865415064
scooter,-0.14659472739499357,0.6206545991056954
shirt,0.7093856354645399,-1.1468462604614527
shovel,-1.0007447962300728,-0.5753560580411962
stag,-0.6607542869374021,0.8677469937398345
stork,-1.1538726483416282,0.6561550234741945
sunflower,-0.33936397623239467,-0.5906989174786402
teapot,0.4802538528887755,0.05284918385304855
television,1.2194967545089945,0.04947877369024013
toaster,1.3679925470640324,0.0901548456606099
tractor,0.4393347858392816,0.8773722263926237
tulip,-0.40543379559454434,-0.6253733035309677
uniform,0.6037897794808555,-0.9557776807761983
washing machine,1.277656768934438,-0.19811505598900686
windmill,0.23346090224248736,-0.6419106562696902
