epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_sketchy_loss,val_sketchy_weighted_acc
0,5.550258578200142,0.00457724728999284,5.147896110272518,10.090249272386021,0.9814446388176051,0.9397160674382979,-6.849848611852378e-05,4.426469505234386,0.05068258267045127,5.407512031575943,0.007056252270448403,4.7138856054329485,8.977617729667758,1.012420466249751,0.9498113206674853,-0.052015862265597936,3.8789503046274185,0.13472652055142967
1,5.283299259796575,0.013905385590949846,4.497190478757641,8.517696997817847,0.6147116754142012,0.727420070219496,0.3715400746216905,3.632720469414998,0.16523611901200624,5.003622184735969,0.025423230525289404,4.152297803826019,7.79040021093947,0.9735342718413357,0.9219445169769425,-0.026982343553619833,3.197089490274914,0.25287265031283995
2,4.893749904936609,0.03513853451394777,4.026932112426569,7.561224903994488,0.43971454710285585,0.6149204641506683,0.5488300589310797,3.0981752326882903,0.26352899366665766,4.5521240493499,0.07039398174048936,3.673874761247244,6.891766369581222,1.0085754617249236,0.9379405660136904,-0.0392880752111411,2.7201851908750223,0.3512646788756867
3,4.574874178636087,0.06416481182380344,3.681769989839987,6.905176803907772,0.35917421110737124,0.55473658864776,0.6304107365712096,2.7423282430562996,0.3353020702266034,4.282507646059686,0.09895211020454031,3.389942696866442,6.401961995922151,1.4935158454914164,1.0413218719823463,-0.3713553807021035,2.4384822627384155,0.40901042554002315
4,4.3238218833147695,0.08928063334161472,3.412182133374297,6.395698278287266,0.31480649307903313,0.5189365470426285,0.6752608695743442,2.464011843602285,0.39074636330703366,4.009890689943563,0.1392695882968971,3.1296990819456147,5.952552067850457,1.713291310792215,1.0626396461701724,-0.5294066855675793,2.1979113944368285,0.45488259172415146
5,4.119444442901719,0.11620929506265902,3.2033353372959645,6.012811652321027,0.27899607812264604,0.48727684658848136,0.7123629981285707,2.2554745578698303,0.43261399125106953,3.824155769395059,0.17031298435357262,2.9492315345113393,5.62231064338176,1.4326410789999353,1.009947977124278,-0.31230500815240053,2.0291233433416633,0.49662959865615014
6,3.946619527372873,0.1392483384972963,3.0265544462491127,5.692630147072511,0.25367283045432687,0.464354625913297,0.7384128243290614,2.0782977531786466,0.47149788691479816,3.6589952924294242,0.1930618346760996,2.8055785681820304,5.418257715334658,1.7062675066406015,1.054729508060995,-0.5378222508674915,1.9186484387771028,0.5182435668157261
7,3.801849144044769,0.16149556703517148,2.8795945304021995,5.430811406195354,0.23372861205359702,0.4450403007471177,0.7587443137903649,1.9317866832788557,0.4997752263028276,3.5331110481832533,0.2130619424116172,2.6887635189060304,5.205053203803594,1.3213581217221055,0.9914150368464767,-0.24964606669972284,1.8144101551800478,0.5378476033161899
8,3.6576446890619856,0.18559036420059782,2.7414282760930915,5.192311475431501,0.22089073530144612,0.43305415097720396,0.7719869642151276,1.8020387053743052,0.5285498547165519,3.3384001289047798,0.2442619873725,2.5348223762385182,4.9605572664346855,1.2414315861938914,0.9854075834156062,-0.17744030370361735,1.6987254124782125,0.5672936971920436
9,3.532163983577116,0.20455225383954567,2.6234453566480602,4.994322101148443,0.21123160032824004,0.4231323522327219,0.7819141852087135,1.6930769582272758,0.551057281411374,3.2980740562515782,0.26022598713636397,2.4774859310222452,4.868186715198345,1.2904488273592054,0.9571617009782488,-0.16610530994904654,1.6325026096007862,0.5779581047506606
10,3.4105055306847114,0.2252019601687657,2.5123370540847265,4.810364707750164,0.20157491637171476,0.4128287813889824,0.7917265345600113,1.593620328480075,0.5735238356620675,3.1070119936019194,0.2831022344329318,2.3503704871535303,4.699539252754118,1.2203946458347061,0.9222672781271053,-0.098801648786635,1.5693149067583632,0.5962982696270357
11,3.3072646502860676,0.24305253030664314,2.419792471521508,4.661116049047315,0.1973845149333326,0.4085728096869074,0.7966338906818529,1.512297874408287,0.5927954788141288,3.0713066815750407,0.2933843523024536,2.312571231295828,4.627963359416508,0.9630842878121497,0.8741263595410114,0.08609463625789054,1.5274281295332752,0.6054443942503851
12,3.215221201828765,0.258381794645902,2.333318389015252,4.518041690106178,0.19455577653749928,0.4051123355725451,0.7993281719281747,1.4328604216825611,0.6094648718855037,2.9936453417738105,0.3030983778052643,2.240610748838206,4.526293422505503,1.192784486965239,0.9648856336309336,-0.11118320036146667,1.461697384027184,0.6179856920818814
13,3.124259127736134,0.2744959280755222,2.248416644522707,4.376300354946433,0.19104296213667146,0.4015361489639019,0.8030250437961501,1.3548499970540822,0.6277828102009625,2.99031919294048,0.3042504196079051,2.2207608325725694,4.509694271716915,1.435999966750508,1.0143240721671247,-0.29620516907069144,1.4284434938157191,0.6279584214667805
