epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_sketchy_loss,val_sketchy_weighted_acc
0,5.279098527295514,0.018816028812354522,4.703472710567884,9.163296754757985,0.8588456300252556,0.8571906168537701,0.1040695505361876,3.954043238119922,0.12151557929270178,4.679395771371471,0.05591514246776456,3.831565144083539,7.232135051398981,0.8202063760734245,0.7967537730185622,0.05571658995447176,2.931602422000932,0.30278863546850737
1,4.148284145673454,0.11778597968649956,3.42851962707079,6.5663777145983016,0.35145419533059313,0.5459604565868384,0.6301058162158151,2.6660925690434394,0.34866755771385705,3.7337933413271895,0.1872850204084496,2.9467535693420737,5.566371724507848,0.36031747233460787,0.5728078244861774,0.5770497081069443,2.1190414040469734,0.46630472346993745
2,3.4274221828040443,0.22574372860110486,2.7703708536524405,5.366175383910025,0.22897534343977158,0.4419856943900054,0.7578443449691302,2.0774858434530508,0.4687730170736235,3.1896925827287848,0.27551903387207966,2.4783807245063,4.76922163005735,0.41672242938021636,0.6078388057000335,0.5165326485471518,1.738352632942747,0.5506891867884847
3,2.9938981663956947,0.30223724258693446,2.3717439733749157,4.650406280139892,0.1844134547220153,0.3960815579955391,0.8039528287305842,1.7206445630881282,0.5454985467183264,2.7676796077941344,0.3493074253003617,2.1305471399602345,4.179791885954435,0.31104295210992083,0.5340059706796757,0.6415681511558607,1.4654859912307536,0.6117985856855502
4,2.7014791425812383,0.3536357725876424,2.1075393013442363,4.187270504086312,0.16525219469270172,0.3744365068728561,0.8245306248745934,1.4869099833886759,0.5999210140952564,2.547105870450449,0.3902460329696292,1.9608180701595839,3.932112706076903,0.3142039277635365,0.5309505382943234,0.6560341741056219,1.3533991769317721,0.6399716638106792
5,2.4931254220101753,0.3947198677318467,1.911691271198839,3.842389777160223,0.15188023937305914,0.35858455135642403,0.8385479239086457,1.306465650508474,0.6396019344438781,2.35224370721254,0.42990916618436087,1.7995595933819404,3.6780969756743946,0.34141169164962587,0.5515708959650611,0.6117865457972511,1.2284754136473428,0.6746751638289358
6,2.330729839947897,0.42630218055456864,1.7624369043008343,3.588021860788192,0.1435273310847203,0.34862682016403423,0.8477456964924536,1.1727213270056978,0.6713943531379774,2.1229323391234787,0.47627882420112855,1.6463515016671086,3.4705921555542556,0.2762189603237301,0.4974698726669839,0.6923694985402198,1.150532208547729,0.6930429125418428
7,2.2016409241135477,0.45175834372771617,1.6408935308540877,3.379984971862966,0.14037609116969021,0.3442223810828665,0.8512350804536342,1.0601658913268293,0.6978869019693151,2.1934358473591504,0.4617754483191205,1.690533258279816,3.5637427864426474,0.3437694856254457,0.5523378327636317,0.6161944636736278,1.1699740837480201,0.6867118912050959
8,2.095236031797141,0.4720607625859619,1.5380205999989902,3.2030421837061125,0.1353818845931537,0.3385433086975644,0.8563448709247385,0.9629838190473988,0.7225537851078055,2.0190116498887423,0.49571159057294734,1.5541348575192397,3.35147010744986,0.3524906752012982,0.5540497874041941,0.6068420569935058,1.0711951376439117,0.7142237141063956
9,2.0043141029424123,0.49003635616620045,1.4519241823400117,3.058451954118335,0.13296765074783126,0.3352108737054633,0.8590554892066689,0.8832332716632556,0.7419344226899318,1.9903037465894247,0.5004882959840727,1.5239930230716212,3.3094108574800805,0.3214482966616003,0.5386198790469919,0.6433810360800307,1.0406215618863457,0.7237657998072319
10,1.9264002112349086,0.5068728463566561,1.3776859160310784,2.9340456504159644,0.13208314310066505,0.3342204101428553,0.8600610285585669,0.813299491014457,0.7601706137734865,1.9727523948037584,0.5051953574101455,1.5360937295775923,3.381573259167984,0.33949592268721096,0.5465372461990062,0.6140034695774981,1.0804423136896775,0.7190440171395169
11,1.8562594137840394,0.5201253318697943,1.3130785918092205,2.830038007843634,0.13117358917479308,0.3328615435621141,0.861048767362298,0.755487431100696,0.7739652676486057,1.920349014763327,0.512087032671346,1.482148948505765,3.2909286014506076,0.33249222849296156,0.5475655843122917,0.6296194890653752,1.026515442489112,0.7291931332559859
12,1.7978304839919654,0.5332389019437601,1.259144076568794,2.743249485816172,0.12990504033728942,0.3315241828566108,0.8624854942732908,0.7061966911428075,0.7875214953436059,1.8321839970024159,0.5317089129080538,1.438752283321541,3.265002137510503,0.3027632182312488,0.5197245673078875,0.6605532740546184,1.0301826797435518,0.736154199766331
13,1.7432781006907303,0.5436089016995952,1.2067508755784233,2.6568165486305686,0.12812016083549785,0.3292150345152251,0.864508961769777,0.6568483782551452,0.7997970344156312,1.7996379047984585,0.5399211695091646,1.4168063928216208,3.249307691210606,0.3397144265903832,0.5567305982431213,0.6188468895641873,1.0187391345745227,0.7370416511355854
14,1.6930836964658589,0.5538816610697606,1.1656014109350374,2.5980525763795765,0.12632384959884116,0.3269615426073672,0.866459275765745,0.6248424491886969,0.8086256125781539,1.8162003569526677,0.5368559181118597,1.423797129437083,3.2639644199746556,0.30566025711267486,0.5257706818171151,0.6594463978209686,1.014795162994842,0.7417462538685955
15,1.6445211318212327,0.5645711654219863,1.1243760681219908,2.5364980923128684,0.12516918094327928,0.32507007588868947,0.8677263877681498,0.5917069169010121,0.817883359744031,1.8082162057691282,0.5371027837439639,1.422881052696314,3.2808024056583154,0.29108374353910255,0.5180789535769452,0.6760648571647566,1.0211515483279696,0.7420742799537103
16,1.6030103327997434,0.572690743875132,1.087569370934442,2.479449986102435,0.12397077416237727,0.32363707597294555,0.8688733025809953,0.559698099775218,0.8260784055212901,1.7607808288568008,0.5485163700971447,1.3944403487991115,3.257115067624655,0.3159091266238538,0.5364443666129697,0.6526318069285462,1.013354134595785,0.7462175641084303
17,1.5650451124200067,0.582060556482686,1.0541458004677164,2.428686025756663,0.12370240220650265,0.32301872363231554,0.8693817012748354,0.531643979766037,0.8331562562525969,1.73552529264391,0.5565600854646964,1.3984636822020422,3.300291680418077,0.2722686123841719,0.4976978400851192,0.6998224152822475,1.0444324334449455,0.7444677225307363
18,1.5295499589398445,0.5888187680056954,1.025102286211278,2.387567221801669,0.12152854339993258,0.32045391820611324,0.8716197871503111,0.5093453262361533,0.8391032850662107,1.7323831378919996,0.5572017871449229,1.3937072004641666,3.30295674684204,0.3191345731091864,0.5331218343267988,0.6419507656450818,1.039114466301242,0.7470175320774806
19,1.5030996737605158,0.5933196115295304,1.0016831934473172,2.3530058215959166,0.12024776727552326,0.3186045428708307,0.8731657047243013,0.4892843102035352,0.8458609634411913,1.7231474521633963,0.5541159627413164,1.3782330336658681,3.273406281457573,0.3231920670035057,0.5411896662204798,0.6410909401525373,1.016562648426314,0.7515016145510751
20,1.4718177131081236,0.6016058880008369,0.9746696333111579,2.310553355585207,0.11992418878453444,0.3184432484740025,0.873493102122147,0.46638493211639714,0.8519919201325239,1.6718919973884163,0.5707794146083417,1.351826297597807,3.253419229755636,0.3082952570752811,0.5289031709387059,0.6548204256388946,1.0165357925984704,0.752484747296474
21,1.4387606431987747,0.6069749498405315,0.9496224184767642,2.2759116420161414,0.1194710688328346,0.3176400380178077,0.8740935867406188,0.44952663238478013,0.8567604431859407,1.7377462629560614,0.5589709942707273,1.4122176063143816,3.3715546592728036,0.25299360781954483,0.4792646580815612,0.7220730192570596,1.0707460716606163,0.7487014869940085
22,1.4131752793728947,0.6148444810236257,0.930231429185168,2.2499128149791345,0.11865990993996017,0.316280792589691,0.8750985829575958,0.43634743177474833,0.8606706320331572,1.6735449867506031,0.5647889526672051,1.364741944813826,3.304238111724619,0.3226655690459648,0.5401495433912186,0.6375585906253249,1.0400752635036337,0.7516633401195534
23,1.39175755098024,0.6184840524530225,0.9129414459386279,2.2257072169266396,0.1177756953542426,0.3153203985885741,0.8759465882890494,0.42329851943594404,0.86473750139102,1.6513066981530091,0.5691953590986182,1.3429192756077306,3.2687762543256165,0.3576272340129745,0.570036905349362,0.6006263475642143,1.0185700322145321,0.7563800811371842
24,1.3653743148821278,0.6257354118935486,0.8925836052702033,2.196735388076436,0.11706040916536195,0.31422721341996596,0.8768449287189899,0.4093077143603422,0.8682457722757794,1.6248584755221605,0.5794197233636849,1.3369652331505641,3.276758758801906,0.3074824252345737,0.526702306266035,0.6454447281591223,1.0307465523930848,0.7582273383692639
25,1.3416231945711292,0.6285762229246152,0.875117216503371,2.172975088027281,0.11500825461236416,0.311578533712153,0.8792634792586316,0.3983416350078718,0.8721355243308554,1.6982082004432681,0.5664101878443702,1.3944055168511438,3.382071772510888,0.28887521870003335,0.510970186917338,0.6683238921365605,1.0746177994657735,0.7525370802263744
26,1.3182409623604145,0.634153658421885,0.8577881042643976,2.149424859787444,0.11628420981392132,0.31333940288001155,0.8775398682880773,0.38725289930182066,0.8750988202149084,1.668593570492792,0.5704217589468252,1.3563985803342256,3.3055704354653592,0.3397036638364788,0.5498323674119734,0.6126599891608939,1.0283405503107876,0.755645528606704
27,1.2966049364852095,0.63938380509161,0.8411873009793521,2.125443731264742,0.11484611385940366,0.31118888076192897,0.8793346424960854,0.3758328277729861,0.8789817610827482,1.7178527305117803,0.5648095233596739,1.3927216563532587,3.3646066018225715,0.2790106003377162,0.49898262761981377,0.689281990097473,1.0508295672189016,0.7534915241286403
