epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_sketchy_loss,val_sketchy_weighted_acc
0,5.009598076026827,0.04202176993260812,4.23468416859569,8.99588960407053,0.16266087907011145,0.355302418788992,0.8342336167920893,3.389389373881995,0.22059185404279028,5.812842833153408,0.01261073658114574,4.233774868928018,9.01206474547308,1.0751707111280422,0.9555526681347748,-0.2389813656951568,2.6234893418667746,0.364530757631679
1,3.631323024984205,0.2062053415835896,2.843353878467842,6.0876705130490265,0.10880478201787015,0.3034931871323479,0.8881919013664227,2.050434069096345,0.4837461781816368,4.206392637718063,0.1311435834642072,3.0439242972311424,7.543439213361896,1.5396029490028178,1.1546417363086479,-0.7850383458404733,1.8682069197990856,0.5255432207125132
2,2.773060945809162,0.353788578804296,2.087069198969531,4.681897980078205,0.0917198956395416,0.27835690789386563,0.9063959272879892,1.3988591650467244,0.6294313566696547,3.3046400609304967,0.2699771931435241,2.445708573565131,6.958392334848154,1.8270479245635975,1.2423577456943957,-1.0501112874368297,1.5734317561583442,0.6023069404622571
3,2.2689215673270313,0.44902866503954186,1.637983546035745,3.8420985548199806,0.07197633674919204,0.24695123647634248,0.926365181735083,1.0061531979755607,0.7228126478161409,2.558821772315573,0.38992159328402065,1.9941971270402925,5.871822993075261,1.3333170859833896,1.079669236305861,-0.45366999700267374,1.4115806960214357,0.6431480514079821
4,1.930921883731711,0.515749510693035,1.327960516749398,3.2543592781535793,0.0537695330727662,0.21365443395673067,0.9449827374400207,0.726025323146968,0.7928758653773511,2.7073250904186175,0.38120295966648665,2.102198102743899,5.805339407498719,1.0667803906618127,0.9541921049615952,-0.145734062426693,1.4821074108569348,0.6495791686475277
5,1.690634039818206,0.56507125975095,1.1054756339880916,2.8296073713583008,0.035879739001657245,0.17481136501226027,0.9632754173424073,0.5227738212565771,0.8436742555026758,2.4088682994561323,0.43793702586068484,1.9659418418353698,5.518987835499106,0.876350015852095,0.8584601594923497,0.03412760718744706,1.5029716469782297,0.6622648551986843
6,1.5006484664419717,0.6049398467066099,0.9403115225480121,2.5266547210242702,0.022547867322314875,0.1388924670502348,0.9769243764784418,0.38318267361971237,0.8818360617977484,2.320154789064543,0.4536335861419068,1.9553958816137471,5.374865180515852,0.6634985031427285,0.7406125613568737,0.24648981891926303,1.5685501955190644,0.6597594965325028
7,1.3441905413922206,0.6388767660719851,0.8135112957924002,2.3061903755250146,0.01632958041056014,0.11815432573131243,0.9832557931336535,0.2863258162762124,0.909289128553179,2.3897684902836955,0.44292341755403847,2.033088522154777,5.4220619833801615,0.5413438768328666,0.6763734450931975,0.367478933857855,1.6529787946050285,0.6633624287711792
8,1.211277430060904,0.6679030412737461,0.7202758890409399,2.1605754901532626,0.014338577735616179,0.11056258711004527,0.9853436479406327,0.23252014672760418,0.9252977403097865,2.24280494815101,0.48243858075923607,2.0331923655613524,5.533034916041327,0.5088578722465142,0.6369086825159262,0.3994460667536678,1.7951357207347136,0.6619644129334903
9,1.1046750978126283,0.6927896530607935,0.6508428451232018,2.056721429600177,0.013601536452974775,0.10764356379786831,0.9860991644513045,0.1998767664446883,0.9350595870340627,2.4212252183548486,0.4565501195922738,2.1355195992589,5.671721895428955,0.5201576495139237,0.6426213400928718,0.40726530344122885,1.8219814356887927,0.6682547692123983
