epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_sketchy_loss,val_sketchy_weighted_acc
0,5.481721770624045,0.007056878991174309,4.979086198242598,9.840740937271145,0.554485432336485,0.6878423903941094,0.4194118549164039,4.191133545427258,0.08626257313208888,5.243089950491014,0.010549555743693328,4.39557264918382,8.443677527189255,0.6949434464106358,0.7754576153585184,0.20264549374890314,3.4387137473704383,0.2170884412313338
1,5.082331060307523,0.02458794463031308,4.191209164064403,7.953270768764549,0.22507310299228533,0.43639367627751263,0.7615370605796776,3.237514115292005,0.23832394547689226,4.69093261092714,0.05445055431652753,3.75236634421544,7.128506956460046,0.533180703607581,0.6763723548544007,0.3873183526244495,2.7427233668976143,0.35614803258060923
2,4.678647243338952,0.05564932580845938,3.7075863550032784,6.976663632212148,0.1650309405938514,0.3732350652643522,0.8256453198403532,2.6958445517509237,0.34615386481186705,4.3051632146071,0.1001167947725683,3.3510999484306474,6.384975333991598,0.5074514588370118,0.6465881186299428,0.40868320134205777,2.346586764488064,0.4347541217203023
3,4.321970535515472,0.09542761958496836,3.3367868325324332,6.283410629565691,0.14056119214567867,0.3439841127716562,0.8514613894929794,2.3235712009163727,0.42174857209812355,4.0811715622379765,0.13482203632568726,3.1016097479609193,5.914298236940728,0.4872540322553028,0.651361198082404,0.4619756187431049,2.0785211726221884,0.4888816483382319
4,4.039845343139465,0.13091344188857892,3.0546193757126443,5.771174646040416,0.12970088537897237,0.32994206680966065,0.863003825195453,2.047392873657624,0.47899128002052904,3.740624878135051,0.1833106281569258,2.8598919021819458,5.568988231967707,0.43679291627531214,0.5982808170273061,0.5249402985608159,1.941928148375183,0.5159685036569345
5,3.806780949493608,0.1654546428682943,2.828676680660484,5.37140710988114,0.12269671187675721,0.32043934357723697,0.8705535958601235,1.8319847414859254,0.5235905915424834,3.556295550774551,0.2222988444765816,2.6659209017939256,5.230803508991101,0.5000463907968707,0.6354159150432152,0.4586770078537825,1.7408520791344955,0.5583985188798827
6,3.595528220775657,0.19579366681647986,2.632874985768193,5.034485102037652,0.11616961936045107,0.31161447424142025,0.8771268477095301,1.6532220040658159,0.5621611272089455,3.42099384616548,0.23650628149997993,2.562318033141191,5.079009734140068,0.42735703820878507,0.600439146087383,0.5143144905560604,1.6738747278754829,0.5739098691085323
7,3.422092304895248,0.22452822294491342,2.4730490814317765,4.764125548986691,0.11289158077488924,0.30687367753002015,0.8807196266635107,1.507789598514626,0.5953636685563789,3.236369537904189,0.2677593629523867,2.3970003583294446,4.8192802820577,0.483199549589546,0.6226147908529903,0.4491332578285994,1.5300681583324416,0.6075339274142609
8,3.284977712742707,0.2467059933633573,2.3449256795963582,4.550214419751737,0.10873950583437339,0.3012488246164633,0.8852621077688881,1.389550279713758,0.6215973548482928,3.0742707980023556,0.29406719803321557,2.278185090838886,4.649993019254481,0.4556175173814865,0.617520819125183,0.49827262566628727,1.4555766803221624,0.6253436666854092
9,3.162866888593538,0.26864760882658945,2.232532388134455,4.364738461061695,0.10670901717518476,0.29810862285403383,0.88736677036782,1.2875305544050544,0.6459508810088096,2.9660957411935454,0.3143268154346552,2.189469729456745,4.552870830373686,0.570149673072345,0.6526300200190308,0.3533094090422769,1.3897870499745744,0.6400471689417714
