epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_sketchy_loss,val_sketchy_weighted_acc
0,5.348674936493871,0.01171747528101023,4.716616513076253,10.351841012087858,0.21731098321125603,0.4110847329348062,0.7717886378133674,3.8991738864812198,0.12969018930448545,4.863039860099862,0.03910768421751554,4.010724327136258,9.253424288882584,0.5369784063131815,0.6893036805050343,0.38682523665367624,3.082124119694116,0.2854888235331803
1,4.640985666839865,0.05997652623352433,3.7337656901991627,7.782939989770341,0.09561940891192477,0.28201741327472585,0.8992338260352675,2.79503978780935,0.322706358558081,4.219784644246401,0.10771585230162886,3.278374725403356,7.595509874980958,0.48660954280112745,0.6445698029429127,0.43363293736101294,2.2930450523564074,0.44126421084658046
2,4.057447937419133,0.12775312690509683,3.1403182582402542,6.539745964397575,0.07229709503970964,0.2442014371350096,0.9239731504906166,2.200480767103784,0.4423417771776813,3.664334908208889,0.19088911365290157,2.7982641218568456,6.701956672285424,0.473519114715242,0.6355185698994624,0.4605761664847798,1.8982427293404205,0.523185874834901
3,3.6098832291911522,0.19455037787596238,2.726739717467305,5.743793658993998,0.06263549197590546,0.22709895659857002,0.9341167495092769,1.8238235986110296,0.5217921767532931,3.2382782379865414,0.26845088804891853,2.4423975738238117,5.923011642655388,0.39537759970662567,0.5895103583419689,0.5551187039225774,1.6145128729431355,0.5810739619951756
4,3.2707942942546016,0.25041502222598255,2.4165249464573524,5.163413836607222,0.057557150337540254,0.21778503812524894,0.9393653025493696,1.5444258104137525,0.5848661067952005,2.956665582827348,0.31512045112435444,2.2085806325742454,5.392160146572551,0.3248494041241653,0.5323419038834862,0.6300746178095397,1.437581082826755,0.6229232712666519
5,3.0275837843020335,0.2932286080562853,2.1946697973672946,4.7584752082993615,0.055039511326458956,0.21260902506744359,0.9421025985021182,1.346174653628765,0.6293359858386701,2.869246834207791,0.32996166024589146,2.1259915028737217,5.234950882358629,0.32094517280707757,0.532943540021365,0.6466265836918963,1.3520975202800798,0.642515799683137
6,2.8420722084268375,0.3262556362349515,2.0226446283315456,4.443077143987695,0.052836234510747246,0.2086838282330679,0.9444760627413826,1.1888541669825312,0.6671503689898863,2.7136197583079333,0.36001759420604,1.9981869954662246,5.062811615854013,0.3354046781324036,0.547942156378191,0.6331070417649052,1.2609757955010796,0.6651556185962724
7,2.694948404552326,0.35150342814959495,1.8836668373378844,4.189619393961842,0.05183669481013436,0.20674077672418703,0.9454624268377751,1.0594800459422247,0.6982820082694725,2.530199983115563,0.39194162967165963,1.874881723936464,4.876905446097499,0.32623735523988967,0.535451706213368,0.6340160685460251,1.1998842367945148,0.6808067858311974
8,2.561490975412713,0.3773068793162867,1.766691631726918,3.9850425642515557,0.0501982450103859,0.20347300872834828,0.9472082821857494,0.9596998622305124,0.7241478336330344,2.5041136104245987,0.398816696535857,1.8501760458741032,4.83336474825906,0.3206676358284577,0.5346828713808622,0.6463164968739462,1.177105993419397,0.686521476293685
9,2.465712418845052,0.3965188165189018,1.6759061690471377,3.824034925475004,0.04980232713996752,0.20245873230254444,0.9476539302792821,0.8752329576387078,0.745027149205,2.5185603323965373,0.3955211861680766,1.8427837894241341,4.844068010873482,0.33693749268812706,0.5470362022605326,0.6209010950319782,1.1484190217388457,0.6956970752492303
