epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_sketchy_loss,val_sketchy_weighted_acc
0,5.013077275279224,0.042146793429073695,4.277408834893865,8.671752543724727,0.3282934782529739,0.5216919493155829,0.6519033536837452,3.4644745550719804,0.20608873310816592,6.132526376163631,0.010820958303623512,4.478815606953668,8.361873446022878,2.3751518319663103,1.3600531091545012,-1.0625490230649985,2.792975805229828,0.336388259864855
1,3.8180872887277957,0.17531760385457268,3.0390259275358704,6.141986863477155,0.24393945590078597,0.4584512803472613,0.73812537386702,2.2538836479947113,0.43640837357836415,4.103241332509498,0.13204479410487122,3.112647280528897,6.388543381354848,2.6818228030266,1.4015588794879574,-1.3055662130956676,2.1010815117769552,0.4765477877564606
2,3.1307343980584466,0.2891514546934316,2.394023181443682,4.941102526519808,0.21177184323902634,0.4270968988585295,0.7737973717734444,1.6550947906824869,0.5656421492697709,3.5742209597605825,0.20938820389597143,2.690219300884692,5.64149474357777,2.227892396240142,1.3220271894893625,-0.9580366656248263,1.7868626304816027,0.5495206824011002
3,2.63286513172478,0.38082142747487324,1.9460341754721446,4.13674471879149,0.17392183973820463,0.38670223439326745,0.8143232831328294,1.2588305436167107,0.6584103477157434,3.0818365138204795,0.3022137753758274,2.3641276763755767,5.148822976796353,1.815575624788521,1.2272462327637532,-0.6229499477595358,1.62968530539411,0.5951382753125957
4,2.2663073149548327,0.44952875865591024,1.6151715804193614,3.546897512017688,0.12950563071453314,0.3329150857990446,0.8619172472376119,0.9651466157476065,0.7292229039129364,2.687282779198312,0.37494902080401493,2.138286056042695,4.845431904085347,1.347721383701743,1.07631637882903,-0.22458837260496725,1.5723823096595826,0.618120309713434
5,1.9910618714563313,0.5031985463168746,1.3623655022267454,3.0949804559904255,0.08668521951898547,0.27221646339091854,0.9075861047482262,0.7358458347821801,0.7863702374572159,2.6847730024769887,0.37859029420868295,2.1518250455563184,4.878675355975745,1.0160443108762165,0.9180503793418325,0.08666908400412267,1.5997266027683117,0.6259281587864531
6,1.7767112300069121,0.5467761623872074,1.1653144383447371,2.745816139350578,0.05467311047965062,0.215862590604499,0.9418485998642854,0.5568861076532422,0.833857910644911,2.4144616357367275,0.43041554223671136,2.042054984155248,4.835458540408338,0.9266258386242864,0.8585886322387836,0.1498702300315929,1.648955126868897,0.6362829815686726
7,1.6065492259455285,0.5820397193386249,1.0160385911827006,2.4923148372685957,0.040811039382025065,0.18637208470608213,0.9567438252336202,0.4289116205959678,0.8683207058501168,2.4866594538089752,0.4282554645943837,2.154728271111113,5.111505008146411,0.8571756032027662,0.7970095974305612,0.2296341153354743,1.7968652090400945,0.6346679110903232
8,1.4600165508927667,0.6141151775399126,0.8947800205419387,2.294372470464176,0.036044989833281665,0.17467847296501615,0.9618339825723765,0.3332685004659802,0.8938731762520861,2.46620760534986,0.4381957839971683,2.1768359489470233,5.206232386917365,0.7873371849110465,0.7761737017520154,0.29825117459529477,1.8597256159039794,0.6370490612055435
9,1.3399485753142493,0.6394046422356712,0.805262872356073,2.160012389639781,0.03429131550774416,0.17038224659150178,0.963691616328608,0.27417937962630623,0.9110126082583856,2.4595195053316288,0.44232286049498887,2.207869241585497,5.3172893752778165,0.7975271631485303,0.7719217744475396,0.2930908344139948,1.9262916532041596,0.6400689227781334
10,1.2395105754024291,0.6631729883734655,0.7352699450871389,2.0587797762019138,0.0318042193719239,0.16380535957399853,0.9663707232838441,0.23424637254513603,0.9228998545083517,2.5012374235839143,0.45946343785579535,2.2942356263154844,5.535677394820041,0.7724477297586845,0.7575593507026995,0.311262583849173,2.054641006870348,0.6370407053491132
11,1.1433289842828553,0.6843227872264077,0.674315485745679,1.9769328309845258,0.0318509343486336,0.1639955853696964,0.9663693898753667,0.2082372102041881,0.931176646778527,2.433656887824564,0.46684884431860485,2.2537324551001925,5.479896156060891,0.7206293981218438,0.7347320574449715,0.36162216006110603,2.042240364292606,0.6450102838712638
12,1.0721869993687014,0.6999298810663267,0.6309001745588172,1.9201595292968021,0.0305176729816723,0.16062189669493787,0.9677602454697963,0.1923687094885208,0.9356590573812181,2.514792081008273,0.44650297447257353,2.3085836413844687,5.562393285358539,0.6934808676976859,0.7278906407523256,0.37653500977960097,2.0709779508446085,0.6458952130172096
13,1.0031209142124489,0.7179124186404664,0.5888914844265991,1.863781738779539,0.030157386976202835,0.15995337426915812,0.968138319272924,0.1771814081533487,0.9409929911084434,2.422409622525306,0.4758800248098178,2.2702081406048085,5.541569566914292,0.7030859717217411,0.7424549190407823,0.3687819576548626,2.0863024974123374,0.6486242503367486
14,0.9371498091356829,0.7332000086757675,0.5499527341311087,1.812871368776768,0.029123938698856027,0.15702919446372665,0.9693350662291578,0.16475805340534697,0.9450053614882599,2.426200342144174,0.47758355010532944,2.305866170666257,5.635751505922099,0.688262517600171,0.7427638056005592,0.3760941692899729,2.1480572746474236,0.6482579201630881
15,0.8879049688292614,0.7455564923333733,0.5239188544586791,1.7815896909033369,0.028206864041000805,0.15460497623337865,0.970234325220937,0.16166209881043828,0.9460339986851483,2.4532472523166247,0.47923328735154186,2.2976056150598603,5.591702328461116,0.7125890675801884,0.7587176679241908,0.35231580416645214,2.1108778245077757,0.6509175972586773
