epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_sketchy_loss,val_sketchy_weighted_acc
0,4.880832853783456,0.054357416975320844,4.098730515977655,8.64159536986667,0.20807631365529958,0.4085075751691265,0.7797453337827938,3.2543471735755984,0.24672335742771878,5.087761828815903,0.049866926224505316,3.7515064234938778,7.963087996432039,1.47320420480718,1.0998415205191416,-0.6549263763657588,2.3905705588958304,0.4188521654273643
1,3.3098308856800607,0.25867351599953464,2.5733114763899048,5.579016500021015,0.15283643041271883,0.3608583293398601,0.8368824867124555,1.8307864088518924,0.5297896699980561,3.5728409957229905,0.21843127768389026,2.664797012217709,6.4291605897614215,1.8342186360703163,1.232867743604117,-1.0337297097614195,1.7393617419209637,0.5604163324686348
2,2.5386599091574777,0.3976718105410077,1.8933575737362334,4.327016713388668,0.13043640866569498,0.3328125362505188,0.861187456032506,1.245049632064341,0.6638669003166715,3.0820392009361153,0.29830506354374964,2.320268787554053,6.104491112599607,2.2152627883262057,1.3275695911930308,-1.5619807483598163,1.5441360646476512,0.6120198965693107
3,2.08252340565748,0.48502152624005257,1.4869692323269508,3.576119339977052,0.10338919980994489,0.29642303054673935,0.8895508801730186,0.8902012858878963,0.750429204136946,2.7963313997095107,0.3648433735823778,2.143245129630214,5.811587654025828,2.077613522301208,1.2712187453319124,-1.3312050900679449,1.47407997009207,0.6487347463462196
4,1.7841745562642928,0.546491386744303,1.2136051331561295,3.065486565997657,0.07852045994672925,0.25781041212192546,0.916389739834329,0.6436764035364689,0.8132851408847966,2.447611295698852,0.42229350065696436,1.9462283354611671,5.148967316490705,1.1988205090484079,1.0060368556430035,-0.32705295318892974,1.4266841891652249,0.6627331738002965
5,1.5444059885650334,0.596882779960129,1.0007996260591994,2.671197172896979,0.05100021734464223,0.2081703042207016,0.945671922933367,0.4587671694405485,0.861140672931678,2.258973235377287,0.4685357610764074,1.8993122630764225,4.997821887461866,0.7755886494567951,0.8013088750981907,0.16001780477902836,1.5167823832679967,0.6674376171118901
6,1.3683557814416674,0.6339452850915758,0.8535022893105675,2.4101424858243257,0.030506312001590246,0.16081856066322142,0.9675414253539579,0.3408885045050308,0.8935257552618513,2.264999317759529,0.4692431439930787,1.9487627754436165,5.0411789626078525,0.5544728752818404,0.6891130785879569,0.3854079118041917,1.6072358258806292,0.6675725466491746
7,1.2315514642128993,0.6642565249003208,0.7466800654563674,2.229934877974321,0.020618037744601737,0.1325758954881566,0.9780336483927682,0.264265123332461,0.9156040149802567,2.380743399256841,0.46777459136140154,2.0703252463076933,5.2356898114212225,0.43839236074847626,0.6167087700739169,0.5237451414406189,1.733659176529431,0.6710339285262296
8,1.1085493916258338,0.6923173426990596,0.665047351166664,2.10798766390888,0.018189281952645586,0.12449302259612244,0.9806060699592277,0.22373662393749963,0.9269871590959237,2.300686117989814,0.48772959131637555,2.0692166712880136,5.2684904465284506,0.3636018179834195,0.5669875643366347,0.6062663337628903,1.804155903862148,0.6688093061671883
9,1.0051974044110477,0.7170858760695908,0.5969545402997274,2.0033767977547994,0.01672561545871143,0.11924448989666905,0.9821747678668205,0.19052166911386403,0.937620963477683,2.377003971991656,0.48065276584615474,2.125986910536641,5.361742477909464,0.3663320265205628,0.5639862903540447,0.5762163466219666,1.8450288639312884,0.6677465700487621
10,0.9251655027602862,0.7367840129308062,0.5516543262422063,1.941558779320563,0.016678684221510025,0.11904900670421069,0.9822421390411493,0.17944709112649315,0.9402845240931456,2.371268993337701,0.4747896998764062,2.13985122176272,5.393580405188389,0.34835434948115473,0.5592111447043971,0.5997221934064292,1.8771285027480515,0.6645686080113786
11,0.8563491326885109,0.753599667038176,0.507962494365425,1.8716669808961042,0.016058263176569817,0.1168094100315141,0.9829321477457938,0.1607356726083399,0.947267001882074,2.564919531080752,0.4746005861837356,2.3040674930459164,5.681543405413628,0.33984121585316557,0.5583562339215261,0.6175803389672885,2.013483659029007,0.6638260151475179
12,0.802703360674274,0.7677620450022201,0.479358715861983,1.8310784180030053,0.016202345458289864,0.11743639765048001,0.9827891896263403,0.15666630278495539,0.9486090003325084,2.397568230660791,0.48202713711144496,2.17357966850527,5.468454668021593,0.38074670338810834,0.5639344176692328,0.5744816125180519,1.9181419071594223,0.6650273073813955
13,0.7501321500639015,0.780410249479012,0.4473478616582473,1.7796939477150295,0.015745503115169163,0.11578615762496561,0.9832769361658802,0.14537516610615756,0.9514701133326694,2.3763360463841234,0.5056439809760109,2.182646048136422,5.50356191232947,0.37608738200081687,0.5657630821464739,0.5748955879978317,1.9553357487535867,0.6739314691180088
14,0.7036423296939808,0.792475011916267,0.42237638877166994,1.7417771306985497,0.015680689276422046,0.11550308642575727,0.9833624137026429,0.14148005292946528,0.9531390955378052,2.4363712441030403,0.49258065747042173,2.205542193794837,5.477249675637386,0.32976731876793297,0.5406032702185819,0.6259593047816726,1.9378012686440202,0.6716065947398787
15,0.6684891909118076,0.8012961117333653,0.4011198630832925,1.7028724373210375,0.015483617255404154,0.11475233153284672,0.9835560383038279,0.1336810503430794,0.9553394275399079,2.396437401682633,0.49935286297710213,2.2022536373030945,5.528549893887317,0.3874545938578679,0.5740832210252294,0.5576665922851172,1.9741202958235975,0.67157554131844
16,0.6368117804566132,0.8095962785255643,0.3850811861516143,1.6775013778043308,0.015705010810325246,0.11559080911039504,0.983342795603418,0.1332611355668622,0.9565451824829758,2.468044516677528,0.4889022036473282,2.234678506367519,5.513467288073946,0.3186518985336723,0.5298949850781263,0.6450001766726902,1.969629628856651,0.6728110410722553
