epoch,loss,reconstruction_loss,val_loss,val_reconstruction_loss
0,0.2266222457624233,0.17050388341067552,0.15038435779889425,0.14641219997117916
1,0.15071271407301673,0.14737870978015447,0.14475449256698292,0.14174728919401766
2,0.14697469110614778,0.14399577433389016,0.14160377349436284,0.13855624753122528
3,0.1444154332284332,0.14143378826568953,0.1374101463909944,0.13443954014460247
4,0.143074322291927,0.14013817131328055,0.13645975277498365,0.13357052216450374
5,0.1422401283679654,0.13935393244549718,0.13635363299434383,0.1334666378579537
6,0.14156918873621396,0.13866319478018907,0.13643828949764372,0.13350839378342033
7,0.14096061977293764,0.138036557411299,0.13465868681331475,0.13172358967070777
8,0.14038211540856954,0.13743927141123363,0.13547903637816508,0.13253899202629923
9,0.13991992865431546,0.13698788466260203,0.13460508795390527,0.1316798257480065
10,0.1395061953882214,0.1365877442527019,0.1342918296085298,0.1313851046384871
11,0.13917732807778282,0.13627372656447884,0.13485027856722473,0.13195945280914506
12,0.13880476625060256,0.13590937804608946,0.13516868293752274,0.13228106155405442
13,0.13847277785761145,0.13558748721980785,0.1343180282406012,0.13144624613265196
14,0.13815473625382088,0.1352838975384988,0.13277968033234278,0.1299221305110554
15,0.13785971529660104,0.135005030409371,0.13384288607855638,0.13100183134829005
16,0.13759112616733604,0.13475247128467785,0.1344787875021994,0.13165911633089183
17,0.13736384239399865,0.13454823563899085,0.13472198015501102,0.1319227970841527
18,0.137140996669405,0.13433796425796654,0.13491962052648265,0.13212574175655842
19,0.13689523376524448,0.13410096969172933,0.1324636954684059,0.12967383992185194
20,0.1367033162809552,0.1339198624565241,0.13475850324397287,0.13198869034523766
21,0.13649871930384372,0.13372959810349322,0.1348436208929618,0.132092076446563
22,0.13633521049649672,0.13357848389771884,0.13477122810423375,0.13202078670764963
23,0.13616861040022576,0.1334216276220673,0.13318151153241595,0.13043738744820157
24,0.13603640094947161,0.13329479130921731,0.13280391818682352,0.1300746140106519
25,0.13587030922274607,0.13314172489049136,0.1345056811701258,0.13177657739818097
26,0.13573936000901035,0.13301560388988834,0.13329122295459112,0.13057712526768445
27,0.13560802380846707,0.13289200286560257,0.13515690789282322,0.13245051469872396
28,0.13547220307129546,0.13276676144211824,0.13636973436941704,0.13366828774357836
29,0.13535931916383628,0.13265362645139703,0.13283156860719125,0.13012291048849622
30,0.1352269112403084,0.1325284744044516,0.1377908138496677,0.13508890552550554
