epoch,loss,reconstruction_loss,val_loss,val_reconstruction_loss
0,0.22482779304754497,0.1685143134696898,0.15237045617510875,0.148464176376909
1,0.14807852921418438,0.14483515418796444,0.14793260396217306,0.1449263841491441
2,0.1435309517933023,0.14052064407316917,0.14315705848877627,0.14014979558080434
3,0.14158866300639916,0.13858585792094852,0.1443699600630502,0.14140304951672752
4,0.1405727647966515,0.13760500929623737,0.1409883668797215,0.13803503120472033
5,0.13974545333564908,0.13678867575498418,0.14126126206318537,0.13830275584523877
6,0.13904024198512213,0.13608147483210373,0.1380339395810167,0.13508543164352577
7,0.138512699465977,0.1355558104439266,0.1387389173875749,0.13577768420750896
8,0.13802265337382552,0.1350768782033247,0.13799905104075869,0.1350535683205227
9,0.13760430114115552,0.13467809087145843,0.13776735335459311,0.13485816978986065
10,0.13717612733710188,0.13428188296189247,0.13806849839001895,0.13518780584861834
11,0.13681386594629066,0.13395050722484061,0.13665649855598808,0.13378014250432452
12,0.1364538049675272,0.13361873814364505,0.13860725391969084,0.13578476550102234
13,0.13618937084101393,0.13337763268913522,0.13729731578618287,0.13448375285327435
14,0.13588938433481348,0.13309755280631286,0.13698178372705977,0.1341965484858056
15,0.13561556030547325,0.13285098288343,0.1374251530744632,0.13467226773495475
16,0.13536645702000538,0.1326144033284421,0.13672111761172612,0.13397045213301975
17,0.1351432737328173,0.13240804766438458,0.1377104417745769,0.13497880561331907
18,0.13493425393631397,0.1322087873395015,0.14025491178875168,0.13754465868944923
19,0.13471718190961637,0.1320055006430544,0.139255195128421,0.13655660960435867
20,0.1345275222511838,0.13182351862101044,0.137343043961972,0.1346415231259664
21,0.13432815262576175,0.1316344643831079,0.13989818719406924,0.13720654553671677
22,0.1341835141677492,0.1314973557713499,0.1364415847489238,0.13376313104689122
23,0.1339895280584467,0.13131740680583856,0.13716380923837423,0.1344980369165043
24,0.13385005216597815,0.13118032707703434,0.13790674772366882,0.13524915537536145
25,0.13369602485708762,0.13103695313555982,0.13678349772522846,0.1341324024828275
