epoch,loss,reconstruction_loss,val_loss,val_reconstruction_loss
0,0.14384531422736624,0.14384531422736624,0.1323366009668509,0.1323366009668509
1,0.11979754728590038,0.11979754728590038,0.12210460986788074,0.12210460986788074
2,0.11248731905270624,0.11248731905270624,0.11470156512543558,0.11470156512543558
3,0.1076744383390093,0.1076744383390093,0.11117789163976907,0.11117789163976907
4,0.10411577760660315,0.10411577760660315,0.10873400561581055,0.10873400561581055
5,0.10136025794971922,0.10136025794971922,0.10625386046737433,0.10625386046737433
6,0.09922612920977271,0.09922612920977271,0.10519076997588078,0.10519076997588078
7,0.09743901634047648,0.09743901634047648,0.10330708354602257,0.10330708354602257
8,0.0959357282900998,0.0959357282900998,0.10214198062747717,0.10214198062747717
9,0.09459802818722597,0.09459802818722597,0.10128804758946101,0.10128804758946101
10,0.09340553833312999,0.09340553833312999,0.09972831455429396,0.09972831455429396
11,0.09234016882027461,0.09234016882027461,0.09903045770540833,0.09903045770540833
12,0.0913442440087556,0.0913442440087556,0.09810118124807875,0.09810118124807875
13,0.09053203226648524,0.09053203226648524,0.09733468996688724,0.09733468996688724
14,0.08973012057588356,0.08973012057588356,0.09703895748019219,0.09703895748019219
15,0.08900877205457194,0.08900877205457194,0.09604534224559863,0.09604534224559863
16,0.0883195295586504,0.0883195295586504,0.09552843833049138,0.09552843833049138
17,0.08771940582848069,0.08771940582848069,0.0948184835523367,0.0948184835523367
18,0.08715058420648931,0.08715058420648931,0.09455333367591102,0.09455333367591102
19,0.08661501101123618,0.08661501101123618,0.09455834308301408,0.09455834308301408
20,0.08616207990373725,0.08616207990373725,0.09412865502228339,0.09412865502228339
21,0.08571517517270744,0.08571517517270744,0.09345307965373,0.09345307965373
22,0.08530350017297227,0.08530350017297227,0.09312516072000067,0.09312516072000067
23,0.08491535653667731,0.08491535653667731,0.09293545350208879,0.09293545350208879
24,0.08457466297051593,0.08457466297051593,0.09267436892474691,0.09267436892474691
25,0.08419618224605588,0.08419618224605588,0.09221066405316194,0.09221066405316194
