epoch,loss,reconstruction_loss,val_loss,val_reconstruction_loss
0,0.26668559729426994,0.16840795377571496,0.1603927241324385,0.15678667292584975
1,0.1510240537100314,0.1477010191625795,0.15171511543527247,0.14853054358954232
2,0.14717789012569252,0.1441072138328466,0.15208528606042265,0.14904370088244479
3,0.14598728010437453,0.14292380581484931,0.14953802545348804,0.14647258841395377
4,0.14523379614222426,0.14218493385833786,0.14897757841070494,0.14584782793819903
5,0.1439067736928772,0.1408342702733733,0.14570827591498692,0.14268143282274406
6,0.14334051048898225,0.14035731963943712,0.1473523218113184,0.14438217763741812
7,0.14293924705185163,0.13999471169230263,0.15108092901229858,0.1480984616276622
8,0.14221573682325864,0.1391846999230435,0.14665433748836318,0.14362572111542027
9,0.1417016427890075,0.13868188058420616,0.14481946110159158,0.14182510249823332
10,0.14136921894783316,0.13837534089028278,0.14630523212010663,0.1433124084001283
11,0.14103534361271486,0.13806296226241416,0.14502005674690008,0.1420653502185146
12,0.14065215396700273,0.13767213255488678,0.14736561180959146,0.14436247651264073
13,0.14010068438642917,0.1370713503524887,0.14470406990259885,0.1416889689466357
14,0.1396851333916674,0.13666992159853739,0.1460595073561867,0.14306182590017716
15,0.13940184456899396,0.1364027358235111,0.1450459144796431,0.14206393876249593
16,0.13912024455038502,0.1361169797871501,0.14376047771041592,0.1407431565026939
17,0.13860436489799058,0.13559506501450422,0.1442588439408938,0.1412598660413424
18,0.13826512628155593,0.13528391287652308,0.1437969698755443,0.14082485872710745
19,0.13806155171840861,0.13509320339911737,0.1436659574734668,0.1406974076175193
20,0.13785619566014934,0.1348966345312715,0.14459571668262283,0.14165671593561768
21,0.13768451906253812,0.1347360341171783,0.14281312647437056,0.13988738306120038
22,0.13754846051317948,0.13460799790223324,0.14466482352385918,0.14173759471545616
23,0.13733358938972898,0.13441218758956067,0.14546139931355914,0.14253923687870304
24,0.13717756664017466,0.13426703273980523,0.14378668140918016,0.14088254935810962
25,0.13701378181794074,0.13412138164182527,0.14640438576286038,0.1435226650157074
26,0.13687439114203115,0.13398992711658586,0.1463153956883649,0.14342914507324497
27,0.13673779323844884,0.13386338484302912,0.14539599652255575,0.14253415396695335
28,0.1366175227497499,0.1337507492846341,0.14927929355641206,0.14640803352127474
29,0.13650066101686678,0.13364125718226788,0.1460883589707315,0.1432384671251476
30,0.13640542480933765,0.13355052430082717,0.14769105646992722,0.14482568241352836
31,0.1362494063110481,0.133400800767221,0.14914194696928065,0.14629661495993534
32,0.13617329070368475,0.13333073383373237,0.1463002878210445,0.14346698101038735
33,0.1360151125411552,0.13318567014491683,0.14664169400155544,0.1438269093980392
34,0.1359096844914253,0.13309373147350975,0.1446379966882368,0.1418277419739465
35,0.13581504442380218,0.1329991782373176,0.14717916648631293,0.1443748872067531
36,0.13566680959792093,0.13285024036178442,0.14464882618039845,0.14182553295006356
37,0.13551579990892593,0.13268548095666194,0.14290104103957613,0.14007291981707018
38,0.1353504281325859,0.13252800011022783,0.14724767926434676,0.14442595068251093
39,0.1352482727764646,0.13242938674230004,0.14611012510667246,0.1433000044815739
40,0.13511594097144128,0.1322998929412355,0.14430639887154104,0.14149365570584932
41,0.13503081284576424,0.13222074645159543,0.14617648199339708,0.14336238275825977
42,0.13491727660172115,0.13210530329795606,0.14960976861655712,0.14680674098605911
43,0.13482931477116591,0.13201786649425362,0.14493278614769378,0.1421184037904938
44,0.1347467436291095,0.1319360904582497,0.14618398041625819,0.1433797457923492
45,0.13464488909778685,0.13183897013842294,0.14417415170883138,0.1413695295696954
46,0.13460439242544295,0.13179428785900252,0.14397488125632207,0.1411744613084197
47,0.13453493392923055,0.1317264614398553,0.14277308666278918,0.13996622943451006
48,0.13446696303663133,0.13166125627102,0.14583796782513458,0.1430273704691728
49,0.13432765497348967,0.13152831798699732,0.14451121876830855,0.1417056579623123
50,0.13429673077145216,0.13149573661978145,0.14553961467499535,0.14273614001030724
51,0.1342107741229558,0.13140988290144723,0.14510413186053436,0.14231323375463487
52,0.1341713922882894,0.1313733771321654,0.14614110796471436,0.14334396627227466
53,0.13408168888451963,0.13128086546807613,0.1441073286008338,0.14130662561590474
54,0.1340348455672399,0.13122999221912413,0.14972527813394865,0.14692003024702271
55,0.13397129475331432,0.1311632830958244,0.14504444012294213,0.14224066743503014
56,0.13393145331258743,0.13112078538184058,0.14331855029011767,0.14049860977321862
57,0.13388059406716252,0.1310685875900568,0.14683289085214338,0.14401137092376748
58,0.1338263660660633,0.13101182127091054,0.14317388353457053,0.14036303266341488
59,0.13377449698007232,0.13096015829953736,0.14712426209474602,0.14431946118950845
60,0.13370976802461554,0.13089482024824953,0.14257069322913885,0.13975668345838785
61,0.13363461764561949,0.13082088290114943,0.1492572543639938,0.14644069650342068
62,0.13360785030897884,0.13079481254154632,0.1488811068641146,0.14606961536819738
63,0.13352743441254214,0.13071065488659375,0.14714582973510026,0.14433734830151002
64,0.13351783672371573,0.13069814483145015,0.1466442614389956,0.14382439545447628
65,0.13346828186021664,0.1306490236469474,0.1461230144678553,0.14330471316903828
66,0.13338601275356954,0.13056713294850764,0.14827571275432905,0.1454544013784329
67,0.1333331901540973,0.13051208785040655,0.15162231935257714,0.14879892179578544
68,0.13332048017431655,0.1304946311205069,0.14336499029427766,0.14054481141726177
69,0.13328131965971188,0.13045452889207154,0.14682497225791216,0.143995971861581
70,0.13320390441723368,0.13038030498016673,0.14643928566689293,0.14362535040830574
71,0.13320842281835918,0.13038451593617018,0.14377365249221524,0.14094766219422222
72,0.13314104786788222,0.1303153467476542,0.14616320543830594,0.1433302413330972
73,0.13309752853106938,0.13026997188373513,0.14465065261180202,0.14183030976886551
74,0.13306064316253052,0.1302317005833187,0.14731614773472151,0.14448617884263396
75,0.13299368015439397,0.1301638132119888,0.14522673470631242,0.14239388987417023
76,0.13299515983796176,0.13016215314525706,0.1431247549449404,0.14028924279843769
77,0.1329370119773034,0.1301053658371211,0.1458590899024407,0.14302293693691492
78,0.1329020011470226,0.13006982385955726,0.1465622278862695,0.14373514971847334
79,0.13287968954664753,0.13004251715782572,0.14261891243696212,0.13978633579383293
80,0.13283125364385728,0.12999075992400197,0.14681067555298408,0.14396555214275916
81,0.13281785613719196,0.1299750670755897,0.14570425621449948,0.14286241099596023
82,0.13278511427169015,0.1299423358186888,0.14826296358381708,0.14541874914442499
83,0.13273394424490012,0.12988822670738226,0.14495019648641347,0.14210963283151387
84,0.13264628520176736,0.12980612997908925,0.14465763191392025,0.14181536944160858
85,0.1326623831179032,0.1298198266565591,0.14824125904579957,0.14539989072526494
86,0.132612795248419,0.12976793621861252,0.1423569881380101,0.1395179741294682
87,0.13257265028999107,0.12972785465314968,0.14655219351604581,0.14370468598380684
88,0.13258275094517052,0.129735053333268,0.14760092904975017,0.14475069451466202
89,0.13253747017199963,0.12968530529803546,0.14669910318508744,0.14384307220990458
90,0.1325068330064051,0.1296578519081082,0.1486866974591712,0.14583661204198997
91,0.13249555637662233,0.12964194688767786,0.14693585613270602,0.14408496592169007
92,0.13242556118648696,0.12957024093730377,0.14440861737628777,0.14155491087595623
93,0.13241234529098386,0.12955741217205585,0.14471713139802217,0.14186382720778387
94,0.132384734978093,0.12952813358766613,0.1458726393225789,0.14301924572537342
95,0.13237827255574242,0.129519847842192,0.14298775969440738,0.14011746815914908
96,0.13231969980116556,0.12946028820083605,0.14680774850601952,0.14394878191704552
97,0.1323008760918571,0.12943728969518264,0.1454083077631394,0.14255196375727652
98,0.13224729340927743,0.12938448678063122,0.1461991384766996,0.1433406934283674
99,0.13230436947740085,0.1294360884477231,0.14659242488925656,0.14372447294260066
100,0.1322046508306209,0.12933789912824245,0.14717202578917146,0.14430891665612658
101,0.1322067898166743,0.12934212463330846,0.14605475355068842,0.14318547540068627
102,0.13216089405545414,0.12929606221859694,0.1482229331069688,0.14536320653513074
103,0.1321302517192262,0.12926447442151354,0.14615052628810207,0.14328358753537138
104,0.13209562720633095,0.1292300630804225,0.1439578413516283,0.14109231820921103
105,0.13209858314159176,0.1292287375812735,0.14700437270715833,0.14413150337730846
106,0.13210497569192806,0.1292295514702658,0.14693497250815232,0.1440646958953142
107,0.1320498613195109,0.12917510643731825,0.14620299336577455,0.1433325975223879
108,0.13200721184232966,0.12912933577325894,0.14579164536356926,0.14290968632539114
109,0.13201570369372778,0.1291388603125111,0.1456724850317836,0.1427943704294165
110,0.13196615613084134,0.1290877853219192,0.14581716132298111,0.14293779506559173
111,0.13198803571708143,0.12909947771931127,0.14574022298629086,0.1428505302879711
112,0.13194120983955046,0.12905457085096295,0.145201713030984,0.14231872568512957
113,0.13192572629420454,0.12904101000096793,0.1459056999605894,0.143019151331683
