regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.5052815068276444,0.666904989125573,0.4934535583557703,1.3389422728540654,1.0948654000028624,-0.3419426608570405
linear regression,shuffled,0.6232750121592936,0.7465383579232656,0.3771936748527753,1.6497511513123146,1.2337403233782798,-0.6530162700081119
random forest regression,correct,0.006034136676417449,0.04736453473124996,0.9939408053246327,0.9007605605225573,0.911459242991238,0.09660142425983007
random forest regression,shuffled,0.007797436240976228,0.05859177012267879,0.9922067326025811,1.2778951565520746,1.1063543203597048,-0.27891340035371925
