regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.01462092687800709,0.1124629372590832,0.985163676562908,0.6358635215937524,0.7734068750411164,0.346929303255262
lasso regression (beta = 0.005),correct,0.021796384564841186,0.1365789358857643,0.9778854145803791,0.6298145971456924,0.765451169242877,0.35037147599706175
lasso regression (beta = 0.002),correct,0.017888121187099572,0.1238073488173199,0.9818547862549963,0.6273938868512503,0.7650930962499763,0.35428606076874924
lasso regression (beta = 0.02),correct,0.033443399295058455,0.16912911893613616,0.9660416964649402,0.6673548985838278,0.7863655107600432,0.31113686216486763
lasso regression (beta = 0.01),correct,0.026438985641514028,0.15035328251225571,0.9731645253573324,0.6438150280241254,0.7732437112292508,0.335579770581004
lasso regression (beta = 0.001),correct,0.01615944823276604,0.11776813796073994,0.9836056719449798,0.6277284268231833,0.7662461805474506,0.35478156282122564
lasso regression (beta = 0.1),correct,0.07432855179311455,0.25512480439222757,0.9243215465296645,0.703997003228777,0.8069203377774775,0.27094558157759185
lasso regression (beta = 0.05),correct,0.04987222301417568,0.2072890186499421,0.9493125896630946,0.6930697124391585,0.8004425220559398,0.2830397736544919
lasso regression (beta = 0.2),correct,0.12621912681422898,0.3376778887638352,0.8711248283871194,0.730069219288557,0.8254173448335352,0.24440089134895748
lasso regression (beta = 1.0),correct,0.6562776095853033,0.8034567668244953,0.3291610909292088,0.8597463529947749,0.9204647234449553,0.1259242214059119
lasso regression (beta = 2.0),correct,0.9780780297330944,0.9861050798610745,0.01823909536945917,1.0220063306257359,1.0077193129868995,-0.02381994207150419
lasso regression (beta = 0.5),correct,0.31599595782108736,0.5489014237185327,0.6761999429507374,0.7828253082679425,0.8672825976721872,0.19524576423926884
lasso regression (beta = 5.0),correct,0.9977271410569146,0.9960330087003475,0.0022439256333597704,1.0340928841412118,1.0137991765631134,-0.033658884495829655
lasso regression (beta = 10.0),correct,0.9977271410569146,0.9960330087003475,0.0022439256333597704,1.0340928841412118,1.0137991765631134,-0.033658884495829655
