aggregator,block_size,image_size,scoring,pearson,spearman,kendall,r2_linear,r2_isotonic
max,13,24,Euclidean,0.2510652936843132,0.10880867889314254,0.07330873812074233,0.06303378169279061,0.43423371267515587
max,13,24,Cosine,0.15664994651189326,0.10493057907069939,0.07061060242659653,0.02453920574217927,0.43315382669300884
var,13,24,Manhattan,0.03515866944772462,0.029709223399017114,0.020534272889829078,0.0012361320373346363,0.4311349768834062
var,13,24,Euclidean,0.0427964251763215,0.0258278620494324,0.0178645288735887,0.001831534007872726,0.4308093402164288
var,13,24,Cosine,0.5892267127082873,0.0828784905303357,0.05487616911557187,0.3471881189690148,0.4364335396020348
median,13,24,Manhattan,0.37469755168279445,0.2496561720230259,0.17066788205240158,0.1403982552370806,0.464703926691701
median,13,24,Euclidean,0.41643215352985613,0.2107432034310451,0.14319112069073,0.17341573849351377,0.4502371609124386
median,13,24,Cosine,0.26841529037798834,0.20175951927993951,0.1370904898605284,0.07204676810869981,0.4476056517164395
mean,13,24,Manhattan,0.3890704281409586,0.2509441158968321,0.17161555551317434,0.15137579805378898,0.4693853330046749
mean,13,24,Euclidean,0.42991859905001917,0.21623363186309377,0.14740773317631053,0.18483000180913112,0.45960836646416836
mean,13,24,Cosine,0.2834056375087231,0.20687191463159826,0.1410284127024264,0.08031875537172595,0.4563884459063414
min,14,22,Manhattan,0.39305096999925254,0.2645338614798153,0.18107597621205207,0.1544890650173535,0.4755885634449226
min,14,22,Euclidean,0.46554664306794863,0.22423481677023174,0.15276347830768716,0.21673367687183598,0.46103659858943535
min,14,22,Cosine,0.29481502842935126,0.21894235286796476,0.14924784835788574,0.08691590098779922,0.45966832697269644
product,14,22,Manhattan,0.3944628135746633,0.24826971613346954,0.16955974218272155,0.15560091129323972,0.47007118646354185
product,14,22,Euclidean,0.5389804802629633,0.2457618927164457,0.1679152824016769,0.2904999581044948,0.4700018744004649
product,14,22,Cosine,0.3716018441812532,0.24407738095357723,0.1667652104131924,0.13808793059890845,0.46597474416216844
std,14,22,Manhattan,0.17830327438700513,0.10980853511322243,0.07460388143059583,0.03179205765712789,0.4360932418914599
std,14,22,Euclidean,0.1968276153339934,0.07774624985410421,0.05286471857700018,0.03874111015806647,0.4341477564547719
std,14,22,Cosine,0.44445094153480375,0.11569815559809188,0.07834606421147111,0.1975366394311736,0.44308805535307116
max,14,22,Manhattan,0.22958303496995322,0.13008869197899597,0.08830566409923221,0.0527083699460148,0.43584251056133405
max,14,22,Euclidean,0.24325081674000723,0.1059134053255465,0.07147102603301896,0.05917095984468068,0.43320505316592584
max,14,22,Cosine,0.1526213276679266,0.10162747110419953,0.06841544427430248,0.023293269659120597,0.432171923189157
var,14,22,Manhattan,0.034678605699395425,0.03201700418585432,0.022501325477602155,0.001202605693254144,0.4310117235129094
var,14,22,Euclidean,0.03972163173581378,0.029879435090011466,0.021256454345213893,0.001577808027755645,0.43140329088706075
var,14,22,Cosine,0.5757335154082663,0.09561497484481414,0.06414713748969185,0.33146908076436055,0.4353141677815595
median,14,22,Manhattan,0.3747908008310237,0.2488982999083671,0.17002161784275943,0.14046814438756017,0.4652218351705012
median,14,22,Euclidean,0.41635737241949516,0.2107679259567279,0.14332569342963153,0.1733534615680663,0.4512043910437473
median,14,22,Cosine,0.2683933590764792,0.20166377100691166,0.13671731297463843,0.07203499519635592,0.44787627244248784
mean,14,22,Manhattan,0.388165596466375,0.2496913025714256,0.17073844666884466,0.15067253028009675,0.46906461136700994
mean,14,22,Euclidean,0.4288862407675889,0.2163140509687872,0.14737623742890807,0.18394340751975435,0.46085262885168243
mean,14,22,Cosine,0.2827449565831135,0.2067660423746396,0.14099119045549618,0.07994471047318674,0.45731807396521573
min,15,20,Manhattan,0.3950226395278622,0.26786726903041114,0.18331083261070347,0.1560428857395595,0.4753297598926409
min,15,20,Euclidean,0.4678057067296853,0.227092580505451,0.1549777253200409,0.2188421792488604,0.4614233053740203
min,15,20,Cosine,0.29897733301385176,0.22134462743113192,0.15120535677977928,0.0893874456560757,0.4616099552035531
product,15,20,Manhattan,0.37549234708043044,0.23023881413935984,0.15739379393607264,0.1409945027159707,0.4641916715409452
product,15,20,Euclidean,0.5055197171413055,0.19799433673321631,0.13470063072429175,0.25555018441862565,0.4518286675253923
product,15,20,Cosine,0.3453160741456238,0.2054981268927155,0.1400873579467038,0.11924319106334613,0.45388281101032824
std,15,20,Manhattan,0.18198183115667455,0.1099659066948143,0.07463633159458627,0.033117386871136634,0.4367200467571233
std,15,20,Euclidean,0.20208105605152918,0.08212775073495271,0.05592651625809947,0.04083675321490143,0.4339604285422769
std,15,20,Cosine,0.4298865963730573,0.12120642698707434,0.08216870493533451,0.18480248574121205,0.44223851653135016
max,15,20,Manhattan,0.22668333265309706,0.12993343739917493,0.08826972573801192,0.051385333302714886,0.4274284779337346
max,15,20,Euclidean,0.23885531072995675,0.10688458944026989,0.07210400709924943,0.05705185946390445,0.42483416816712105
max,15,20,Cosine,0.15104918075637896,0.10247865216469886,0.06905645217621022,0.022815855007173202,0.42391948132899937
var,15,20,Manhattan,0.034674967738267753,0.03674131791063303,0.025641356051970623,0.001202353387649957,0.4311364909504789
var,15,20,Euclidean,0.038061833397239675,0.03005174540734514,0.02067811351360731,0.0014487031615594281,0.4305041679426458
var,15,20,Cosine,0.5587091023125867,0.0697468793586898,0.0465345561954178,0.3121558610069366,0.43466035043179585
median,15,20,Manhattan,0.36934973075108785,0.24034975988368118,0.1640943192153983,0.13641922360590109,0.4655975748345984
median,15,20,Euclidean,0.4119985298929356,0.2026020472251064,0.1375362024071029,0.1697427886339402,0.4509149961910385
median,15,20,Cosine,0.26413235055391626,0.19492954611909655,0.13220483134679217,0.06976589860913707,0.4480750370078429
mean,15,20,Manhattan,0.3867757523546536,0.24759791778484508,0.16918847413000745,0.1495954826095084,0.47117510369710536
mean,15,20,Euclidean,0.4278156416848483,0.2159352739914133,0.14712618028286412,0.18302622327021845,0.4634565763724191
mean,15,20,Cosine,0.2819308974043618,0.20650221110194486,0.14081557780331266,0.07948503091122883,0.45919733177117716
min,16,19,Manhattan,0.39757760397508435,0.26764963443802425,0.1828847262695693,0.15806795118256922,0.47330045800127996
min,16,19,Euclidean,0.47023871613330287,0.22528159220609228,0.15362193958047868,0.22112445015069715,0.4607906183138267
min,16,19,Cosine,0.3005817259892299,0.2194969982682768,0.1496754269892891,0.0903493739986645,0.4602929428520387
product,16,19,Manhattan,0.3812049422428893,0.25282158944448585,0.17271183465279685,0.1453172079904046,0.4721735323990174
product,16,19,Euclidean,0.5245177734150814,0.2499147391869296,0.1706076483185271,0.27511889462831496,0.47122265756204496
product,16,19,Cosine,0.36283070565553743,0.2553114128533852,0.17412185347314138,0.13164612096649542,0.4709711151998891
std,16,19,Manhattan,0.17175520047403095,0.0972240947946743,0.06643312102112214,0.02949984888987467,0.43650677865299303
std,16,19,Euclidean,0.19701069061336587,0.07396041836396111,0.05044237118275382,0.03881321221595546,0.4345887329867183
std,16,19,Cosine,0.4750438316502042,0.12678687718564846,0.08562005513156566,0.2256666419889075,0.4432487467810551
max,16,19,Manhattan,0.22570367793031137,0.1272409409295362,0.08624888505907319,0.0509421502312698,0.43799236802930896
max,16,19,Euclidean,0.23984851508052404,0.10228670251898128,0.0687528469419916,0.0575273101863325,0.4352500431867944
max,16,19,Cosine,0.1479241853025992,0.09822535079837481,0.0660131777224224,0.02188156459743773,0.4343296846259752
var,16,19,Manhattan,0.034966365806153796,0.03269349502268407,0.022472692979963533,0.001222646737689903,0.43141884842660594
var,16,19,Euclidean,0.040951545966333346,0.027813285035279713,0.018916294186692568,0.0016770291170329354,0.4309915657418052
var,16,19,Cosine,0.5461282896668308,0.06393335185450276,0.042389408637232666,0.2982561087744179,0.4334085597082955
median,16,19,Manhattan,0.37356158558899777,0.2477316555029318,0.16909213916242727,0.13954825822776606,0.46412679173361726
median,16,19,Euclidean,0.4134500050546896,0.2092621338726555,0.1421202652790457,0.17094090667972295,0.45125641962299656
median,16,19,Cosine,0.26749789315298284,0.20099129372132146,0.13640808200014135,0.07155512284128485,0.4490514787133808
mean,16,19,Manhattan,0.38846901509837956,0.25184662568773436,0.17215957296830808,0.15090817569150516,0.46930487206308114
mean,16,19,Euclidean,0.4274570252727468,0.21891501557034623,0.14928574007519654,0.18271950845502583,0.46006029601332254
mean,16,19,Cosine,0.28188185228147516,0.20941215589174428,0.14278072155790983,0.07945737864563551,0.45742214531358194
min,17,18,Manhattan,0.3946601771798814,0.26491951211355674,0.18120299968069709,0.1557566554516555,0.4754759598275523
min,17,18,Euclidean,0.46694972097412507,0.22375955383098586,0.15256730925078954,0.2180420419178134,0.4636500427666459
min,17,18,Cosine,0.2956446760014979,0.21911725806654514,0.14934233560009316,0.08740577444803088,0.4622146923143703
product,17,18,Manhattan,0.43332325527561766,0.2315141685911241,0.1582174554514769,0.1877690435626581,0.4612734585150463
product,17,18,Euclidean,0.5077804315133825,0.14421565167042638,0.09843280038204193,0.257840966627917,0.44180891324810156
product,17,18,Cosine,0.3852827425905661,0.17544212526255418,0.12012859825941095,0.1484427917381086,0.4490233930892277
std,17,18,Manhattan,0.18552815149125865,0.1032588260142253,0.07002459064159282,0.03442069499576361,0.4357252508415992
std,17,18,Euclidean,0.20395513298804996,0.07068289207486472,0.04797998139279116,0.041597696272173246,0.4334608608160506
std,17,18,Cosine,0.41353103486894616,0.12443846171986915,0.084003096243405,0.17100791679978178,0.4450767441042983
max,17,18,Manhattan,0.21700618564185467,0.12903538098486642,0.08733787453982886,0.04709168460682711,0.3082130813572209
max,17,18,Euclidean,0.23002875469661743,0.10408940226715416,0.07003411379373507,0.05291322798727682,0.3054070054820859
max,17,18,Cosine,0.14621687056741642,0.10004467926414128,0.0671889644947196,0.021379373238528787,0.30432895065540955
var,17,18,Manhattan,0.034178581139779306,0.028074959258063237,0.01956458563646787,0.001168175408728489,0.4307642458793206
var,17,18,Euclidean,0.03736645874977553,0.014599193989390245,0.010284642242458014,0.0013962522394987964,0.4292658134799834
var,17,18,Cosine,0.5594790015487592,0.09107779645873111,0.06075347487784975,0.3130167531739967,0.4380961544045545
median,17,18,Manhattan,0.37038265027119666,0.2497677439984773,0.17080746974549874,0.13718330762191566,0.4643896875431275
median,17,18,Euclidean,0.4134656587738098,0.21268683372205321,0.14449008166693533,0.1709538509852606,0.4531613024009956
median,17,18,Cosine,0.2677159704523777,0.20432108698395024,0.13884947963212754,0.07167184083525846,0.4510176748880772
mean,17,18,Manhattan,0.38405676323130156,0.24831319394358223,0.16975635199984007,0.1474995973837041,0.4702460266317573
mean,17,18,Euclidean,0.4241565939559341,0.2177022613379745,0.1484055040997824,0.17990881619629917,0.46421881120434216
mean,17,18,Cosine,0.2795577219100701,0.20806766512112485,0.1418406212187752,0.07815251987954808,0.4608980287059701
min,18,17,Manhattan,0.40073433988535667,0.27301454886587134,0.18680429791632927,0.16058801116335253,0.47711672516487036
min,18,17,Euclidean,0.4715964004312606,0.2313699035663473,0.157966443888845,0.2224031648997219,0.46365661320461204
min,18,17,Cosine,0.2995904184128373,0.22657375314173672,0.15460403424948327,0.08975441880477897,0.46193712418472244
product,18,17,Manhattan,0.3848863437548048,0.24758750671954297,0.16924478470869675,0.1481374976089419,0.46807947473104705
product,18,17,Euclidean,0.5169717831366953,0.23283158779797883,0.1587166153269768,0.26725982455953445,0.46582119733708083
product,18,17,Cosine,0.3410583755705287,0.225177665955704,0.1535427230036785,0.11632081554680795,0.4617252645681038
std,18,17,Manhattan,0.1880694755358894,0.11121863899482154,0.07553348318726298,0.03537012762834457,0.43625777900369656
std,18,17,Euclidean,0.2065716573657795,0.08101330505526927,0.05508282440306365,0.042671849626845115,0.4344555976874589
std,18,17,Cosine,0.4151624274825609,0.1309739033864841,0.08875800649148367,0.17235984119321268,0.4457944538884978
max,18,17,Manhattan,0.21199422907338036,0.12867938905604823,0.08756133186537027,0.04494155316041715,0.3625260932303904
max,18,17,Euclidean,0.22284707783462146,0.10388690248316511,0.07020257641765024,0.04966082009942985,0.36020205952003403
max,18,17,Cosine,0.1401232313787642,0.10049788966332475,0.0678970675049189,0.01963451997202681,0.4311507669490314
var,18,17,Manhattan,0.03659223754685924,0.03284838205819883,0.022242678582266633,0.001338991848685911,0.4319412013346112
var,18,17,Euclidean,0.03964104710430102,0.023782734894238253,0.016053071566212017,0.0015714126155256247,0.43051520288092626
var,18,17,Cosine,0.5133104294645281,0.048582292036896374,0.0322698254511818,0.26348759699705837,0.43298260954931067
median,18,17,Manhattan,0.3686646771115921,0.24291068424717543,0.16607786513564918,0.13591364414979445,0.4641932966825635
median,18,17,Euclidean,0.4127745454574814,0.2081275924842643,0.14152852699451426,0.1703828253776305,0.45164651324264127
median,18,17,Cosine,0.26790878684526537,0.20008717529684714,0.1358268422980774,0.07177511806890191,0.449207853611326
mean,18,17,Manhattan,0.3855974982049461,0.25047203887077674,0.17130059803914954,0.14868543062191353,0.47000013142950725
mean,18,17,Euclidean,0.42575301426699197,0.22114449469511344,0.150796866480135,0.1812656291574294,0.46185223541016285
mean,18,17,Cosine,0.2809878749845743,0.21174655701469208,0.14452730391386553,0.07895418588834702,0.4608025513453262
min,19,16,Manhattan,0.39404489842512747,0.2682905239899694,0.18375406180958062,0.155271381974869,0.4745180028347161
min,19,16,Euclidean,0.47028817128495914,0.2308150521100632,0.15748637234510418,0.22117096405055103,0.46290377620651824
min,19,16,Cosine,0.29767126935232896,0.22465630383359694,0.15320295069836687,0.08860818459782682,0.4622647131214065
product,19,16,Manhattan,0.3645326889365551,0.20704578955031816,0.1412908772641137,0.13288408130331542,0.4577926628421418
product,19,16,Euclidean,0.4973486415212728,0.17510709222181955,0.11925817033119694,0.24735567122305557,0.4503185512459321
product,19,16,Cosine,0.33993079921155084,0.19147208057615597,0.13089250853835552,0.11555294825260387,0.44997710203446617
std,19,16,Manhattan,0.1971586525027359,0.12217800177629726,0.08310009789656184,0.03887153425669476,0.43740593086659796
std,19,16,Euclidean,0.21986670926676402,0.09964507102160292,0.06738322557477569,0.04834136984379578,0.43636112025900886
std,19,16,Cosine,0.4014241824740766,0.12320690358755455,0.08322715444659891,0.16114137427498076,0.44473765911174257
max,19,16,Manhattan,0.2138314010943482,0.12810807759968276,0.08674784800542253,0.045723868093972,0.29156855595122866
max,19,16,Euclidean,0.22625054575403494,0.1046237643013121,0.07028963058873156,0.05118930945399858,0.28934088076701836
max,19,16,Cosine,0.14485909175927048,0.10040281308804645,0.06735080441683382,0.020984156465321036,0.2877742517844649
var,19,16,Manhattan,0.03898529467842838,0.043526321276426395,0.030061259270785335,0.0015198532011639898,0.4306916923788954
var,19,16,Euclidean,0.04201472806567639,0.028048122811548077,0.018925826941616184,0.0017652373744327932,0.429865611341147
var,19,16,Cosine,0.5244698353276378,0.07923090306640738,0.05292820207094551,0.27506860816859957,0.4367440008398208
median,19,16,Manhattan,0.361667963989932,0.2368701633245875,0.16173468925146636,0.1308037161766229,0.46212676285197307
median,19,16,Euclidean,0.4044461320598749,0.2024299224558578,0.13773523112815178,0.16357667373819396,0.44930922810306306
median,19,16,Cosine,0.2597047055247048,0.19484260935823147,0.13243293691131316,0.06744653407167389,0.4467470778056436
mean,19,16,Manhattan,0.38262911684624634,0.24665817612451654,0.1686196418435869,0.14640504105853858,0.4698009519741434
mean,19,16,Euclidean,0.42044829800736727,0.21590191527576771,0.14698874429419875,0.17677677129729197,0.4633160481940153
mean,19,16,Cosine,0.27703387264113644,0.20609158555472767,0.1403565034245068,0.07674776659054561,0.460536447169239
min,20,15,Manhattan,0.38427270152804943,0.2606635343635461,0.17831386250061718,0.14766550913966547,0.47041830724299694
min,20,15,Euclidean,0.45992200828706337,0.2223085831905545,0.15160099862620144,0.21152825370680584,0.4583003884544321
min,20,15,Cosine,0.28928989632012286,0.2171697671946632,0.14828197877087634,0.08368864411290744,0.4573464583927437
product,20,15,Manhattan,0.35517572468832287,0.2092591568877298,0.1427835848076737,0.12614979540787563,0.45506112572827406
product,20,15,Euclidean,0.38028092826799126,0.09850517550697845,0.06638158252537261,0.14461358440436523,0.43522832417616997
product,20,15,Cosine,0.2956085352802329,0.13336179094365438,0.09059513136176414,0.08738440613052478,0.437718118510376
std,20,15,Manhattan,0.1876880614223049,0.10465314251588761,0.0707194059176233,0.035226808400462994,0.43695650342809556
std,20,15,Euclidean,0.2097951506070887,0.07684070860760754,0.05192367742478041,0.04401400521825127,0.43436355462581133
std,20,15,Cosine,0.4033525901625534,0.1300792175379943,0.08814249103147231,0.16269331199084092,0.44363136924876556
max,20,15,Manhattan,0.20430414518858572,0.11977353366853322,0.08148823646362832,0.04174018374123878,0.2960664156706543
max,20,15,Euclidean,0.21903956971561137,0.09688274204059434,0.06511620639802075,0.047978333101200255,0.29344380998789377
max,20,15,Cosine,0.13693864025681043,0.0929963685804842,0.062472508945344986,0.018752191195384182,0.2924004425312302
var,20,15,Manhattan,0.03634746786911305,0.030759420839317535,0.02104297693120853,0.001321138420496193,0.4313980911310965
var,20,15,Euclidean,0.038364391792644253,0.025044506391299168,0.016910115065061574,0.001471826557619793,0.43034127460612415
var,20,15,Cosine,0.5022117264666665,0.07513313699912745,0.050499256572312794,0.2522166182006298,0.43359042404592685
median,20,15,Manhattan,0.3748500091681661,0.252233615698986,0.17243535840860263,0.14051252937337444,0.4699441093188601
median,20,15,Euclidean,0.41385142210403075,0.21298774179832394,0.14493770304668574,0.17127299957752873,0.4544234772443637
median,20,15,Cosine,0.26795190001963914,0.20509495358674001,0.13953284190910256,0.07179822072413478,0.45251696264031305
mean,20,15,Manhattan,0.3847482315199308,0.2513549328316302,0.1718532052435749,0.14803120165771444,0.4697419060579776
mean,20,15,Euclidean,0.42200444287288147,0.22073425471703725,0.15050481500422108,0.17808774980445108,0.4623321340337677
mean,20,15,Cosine,0.2792805580668649,0.21163674734242927,0.1442772467678216,0.07799763011413963,0.4590340531694259
min,22,14,Manhattan,0.3909632942112291,0.26527881801368747,0.18131787239814548,0.15285229742049622,0.4733888371516819
min,22,14,Euclidean,0.4637814586361996,0.22791792400172825,0.15546205476205385,0.21509324137472108,0.4624547338859807
min,22,14,Cosine,0.2931080376394925,0.22354591430062007,0.15270474523945493,0.08591232172887431,0.4607257947307213
product,22,14,Manhattan,0.23128889188265098,0.06178940225043217,0.04165360314807392,0.05349455150830473,0.43021029368810315
product,22,14,Euclidean,0.31093743690346237,0.05334201159591088,0.036223603081500064,0.09668208966809466,0.4282047048330535
product,22,14,Cosine,0.5111110512672353,0.050985754919328524,0.034272145256838124,0.2612345067274986,0.4284397756545788
std,22,14,Manhattan,0.200879792227731,0.11918465880039425,0.08074841542384331,0.04035269092545635,0.43591310446269027
std,22,14,Euclidean,0.2193742334666374,0.09014677849071798,0.060793931028157076,0.04812505430907488,0.4332938996248955
std,22,14,Cosine,0.3926932439819665,0.13286402048411552,0.08986786592174324,0.1542079838690803,0.4461572059032658
max,22,14,Manhattan,0.199743962896145,0.12116728916653025,0.08246834766659639,0.039897650713456634,0.19778337051048644
max,22,14,Euclidean,0.2122363691436504,0.09993287683799612,0.06727661932837654,0.045044276387279925,0.19399866395838572
max,22,14,Cosine,0.13286019209134448,0.09750259510372983,0.06569267240903122,0.01765183064254905,0.4257641361343568
var,22,14,Manhattan,0.036084502059961165,0.03884296449395252,0.026835331203501005,0.0013020912889154523,0.43086957462868136
var,22,14,Euclidean,0.03717265288853683,0.02467939477143592,0.016954973024552827,0.0013818061227716116,0.43043903214252066
var,22,14,Cosine,0.4955858566318828,0.08337831602143347,0.05553750125303992,0.24560534129355716,0.4354311014368507
median,22,14,Manhattan,0.3629291345562204,0.2424054137233467,0.16545481845698293,0.1317175567097273,0.46315168577581456
median,22,14,Euclidean,0.4056182246573326,0.20792417612409378,0.14155715949215286,0.16452614417416644,0.4521125825571306
median,22,14,Cosine,0.26124087963352804,0.1993816494273118,0.13562450598143116,0.06824679719169946,0.4510456055748824
mean,22,14,Manhattan,0.3786011749561436,0.2450923065009183,0.1674113504432372,0.14333884967817256,0.4704516127898536
mean,22,14,Euclidean,0.4156827747771635,0.2172678424161222,0.14797043296213908,0.17279216924644203,0.4652639136546127
mean,22,14,Cosine,0.2732126389835592,0.20754749672666636,0.14144167508501043,0.07464514610036055,0.46237982623485174
min,24,13,Manhattan,0.39032366480854697,0.26000737876714364,0.17790809380054232,0.15235256330957514,0.4719513241811134
min,24,13,Euclidean,0.4599084746347647,0.21618078933292043,0.1472512088558861,0.21151580504087608,0.45992513793117273
min,24,13,Cosine,0.29390654662459315,0.21287487621122073,0.1453280594311589,0.08638105814879415,0.45954542949059207
product,24,13,Manhattan,0.3693060829314602,0.2410026120278353,0.16484096497789638,0.1363869828901786,0.47102798995615747
product,24,13,Euclidean,0.5103186934429363,0.23839155172680188,0.1630980674374716,0.2604251688773057,0.4704213899293802
product,24,13,Cosine,0.34346202526593395,0.24587595445864552,0.16843973936865195,0.11796616279977712,0.4680193297214874
std,24,13,Manhattan,0.19810435120674227,0.1075655592788574,0.07291074640356554,0.03924533396704455,0.43601081828105726
std,24,13,Euclidean,0.21709877062936098,0.07866163710741562,0.05314437628501256,0.04713187620877979,0.43370754653169585
std,24,13,Cosine,0.39184184085523854,0.12602215065036854,0.08506250017262366,0.15354002824482227,0.4492648406452626
max,24,13,Manhattan,0.19017686151377394,0.12195616619883372,0.08293497943411961,0.03616723865522942,0.21494096554075104
max,24,13,Euclidean,0.19655458816874408,0.09771806296900509,0.06585818939611329,0.0386337061301848,0.21193186934787955
max,24,13,Cosine,0.12609859036803023,0.09370437639394409,0.06317646063138098,0.015900854492804428,0.21128207112905373
var,24,13,Manhattan,0.03165364879711113,0.030912754422351127,0.021302578243132,0.0010019534821709142,0.430874356926529
var,24,13,Euclidean,0.030767189892762604,0.01578306236598523,0.011550175246045073,0.0009466199738973335,0.4296682584244822
var,24,13,Cosine,0.4856995901201013,0.06964875829841341,0.046285453109358284,0.23590409184283456,0.43953002602267444
median,24,13,Manhattan,0.3705078655826448,0.25004391864885317,0.17077061223346646,0.13727607845860745,0.46729830270005934
median,24,13,Euclidean,0.41069332783369333,0.21293492161998487,0.14477545222673358,0.1686690095271136,0.4553121236588411
median,24,13,Cosine,0.2649948879409585,0.20522710182186266,0.13967504998070768,0.07022229063484131,0.45294176935720376
mean,24,13,Manhattan,0.3801903523946768,0.25022964510262324,0.17108489989027192,0.14454470405398856,0.47164072424163417
mean,24,13,Euclidean,0.41642788805523134,0.2226561686666231,0.1518936663866923,0.1734121859501403,0.4644477090280169
mean,24,13,Cosine,0.27489967552625666,0.21308726473736272,0.1454397261719495,0.07556983160444142,0.4628849386596817
min,25,12,Manhattan,0.38978932307792674,0.25879924838207036,0.1767716525099321,0.15193571638554848,0.47206825150550824
min,25,12,Euclidean,0.45861384743658434,0.2184689557629981,0.14887613861746438,0.21032666106058673,0.45888916597235063
min,25,12,Cosine,0.2971146593878103,0.21643477043165407,0.1475470779981518,0.08827712082313466,0.45816916256913565
product,25,12,Manhattan,0.2710234640533988,0.12357987319793994,0.0831420922264318,0.07345371806750423,0.43155632811796807
product,25,12,Euclidean,0.3469737178740862,0.10436142247380764,0.07030171364254874,0.12039076089536604,0.4310988921820733
product,25,12,Cosine,0.4796084727913683,0.05842466468891489,0.03896692045298357,0.23002428717326862,0.4288930076889328
std,25,12,Manhattan,0.1962086581521465,0.1095815752866264,0.074206844130007,0.03849783753386593,0.4392178372619425
std,25,12,Euclidean,0.20489080912053895,0.07953661570622109,0.05403291850577037,0.041980243662069205,0.43427312567247
std,25,12,Cosine,0.3717992800414786,0.12387558385763489,0.08383320984754833,0.13823470463936194,0.4480840937830164
max,25,12,Manhattan,0.17925792920493258,0.11297729438893847,0.07669866665146642,0.03213340518284091,0.19743513785151245
max,25,12,Euclidean,0.18792482447317876,0.09302004420305,0.06266195525928044,0.03531573965327517,0.1945712138632606
max,25,12,Cosine,0.11261694175070247,0.0899764114424791,0.060746665811567596,0.012682575569281096,0.42746630219685267
var,25,12,Manhattan,0.03071904049695823,0.03831648240480996,0.026169148425109152,0.0009436594490538353,0.4307957232436427
var,25,12,Euclidean,0.02994182766823969,0.03104317776612693,0.021149585224173758,0.000896513044114644,0.43018056963929685
var,25,12,Cosine,0.46609771369256103,0.07354461457129902,0.04871158354906442,0.21724707870943283,0.4362826864126814
median,25,12,Manhattan,0.3654956810707876,0.23883557838466418,0.16302807407914266,0.13358709288139892,0.465323479436071
median,25,12,Euclidean,0.40357159798891423,0.205035129600834,0.13938013525502993,0.16287003470332595,0.45300554643850854
median,25,12,Cosine,0.26167442627561394,0.19519769478827786,0.13248065774071088,0.06847350536667185,0.4514776987774125
mean,25,12,Manhattan,0.3782180720939185,0.2460610363947994,0.168099484803152,0.14304891005844067,0.4706917936015751
mean,25,12,Euclidean,0.41525440436643346,0.2224190042491135,0.15164113622288308,0.1724362203457216,0.46626045374182234
mean,25,12,Cosine,0.2749532724763994,0.2128406003718756,0.1450684581192354,0.07559930204548126,0.4622905208394348
min,28,11,Manhattan,0.3910284760244032,0.26243669032965666,0.17911958562104777,0.15290326906196738,0.4704209940486591
min,28,11,Euclidean,0.45774691093899816,0.22300501248439963,0.15195457380132313,0.20953223447419522,0.4580046143317249
min,28,11,Cosine,0.2943200640765544,0.2210484118430665,0.15075010006732525,0.08662430011802735,0.4569628921985791
product,28,11,Manhattan,0.376689962929377,0.2357669752871192,0.16013785702434596,0.14189532817173556,0.4635968837786193
product,28,11,Euclidean,0.4691942788855794,0.20694685776685548,0.14033959179685845,0.22014327133895883,0.45593504707438526
product,28,11,Cosine,0.3202895604527445,0.21342369361780297,0.1453111572929061,0.10258540253501247,0.4574311937572718
std,28,11,Manhattan,0.21114720863612832,0.11837642485543783,0.07992570832502702,0.044583143714828743,0.43830294456444885
std,28,11,Euclidean,0.22136873949857905,0.08933684028954465,0.060171717511860276,0.0490041188271898,0.4356605244893553
std,28,11,Cosine,0.35240764535960467,0.12106482761675405,0.08175716618792062,0.12419114850790103,0.4427180102407151
max,28,11,Manhattan,0.17809048145901896,0.12013176589895697,0.08175080178031277,0.031716219586305106,0.12958395963870772
max,28,11,Euclidean,0.19227002206325255,0.10327169101552765,0.06989745260855539,0.03696776138420377,0.12915471894245456
max,28,11,Cosine,0.1262475076581159,0.10248344848413847,0.06957220705853524,0.015938433189886192,0.4288047114843224
var,28,11,Manhattan,0.03277827073247063,0.037864183259601905,0.026088023015133067,0.0010744150322113954,0.4304052557207998
var,28,11,Euclidean,0.03054508974636116,0.02373578625242458,0.01615231896157027,0.0009330025076134119,0.4298642466718685
var,28,11,Cosine,0.4358238957050564,0.06402459042123546,0.04250467850313094,0.189942468067532,0.4334660900372157
median,28,11,Manhattan,0.35098483651552836,0.23048561359748213,0.15746694528538252,0.12319035546383228,0.46267089208617795
median,28,11,Euclidean,0.39263699980151123,0.1995687489484714,0.1358325687976051,0.15416381361313203,0.4518241809520879
median,28,11,Cosine,0.250633496921615,0.19142266835404695,0.1301490180163394,0.06281714977915731,0.4466806458567465
mean,28,11,Manhattan,0.3794284992651618,0.24878504186333636,0.17013430096866983,0.14396598605461308,0.4711311922222289
mean,28,11,Euclidean,0.4143901991604315,0.22450049897588784,0.1531256429547426,0.17171923716022208,0.4654936386147783
mean,28,11,Cosine,0.275191631571061,0.21503949769058225,0.146548758247152,0.07573043408674263,0.4612104811400294
min,30,10,Manhattan,0.38271609974884274,0.2519999818433237,0.17228924145812594,0.1464716130069662,0.46893200431374504
min,30,10,Euclidean,0.4539319529295552,0.2139585036883629,0.14585063731179138,0.20605421789043998,0.46367705909007373
min,30,10,Cosine,0.2904548297477396,0.2072917526270053,0.14119352677214242,0.08436400812378841,0.46111729000676205
product,30,10,Manhattan,0.36024541520194125,0.2206529374142015,0.15031648607746123,0.1297767591740192,0.4589055285966426
