regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.014921581288431691,0.11427266531421457,0.9849688605310657,0.6675379487245732,0.7955788846446608,0.32040484367563477
lasso regression (beta = 0.005),correct,0.022761947054964884,0.14030290610347293,0.9770364940771329,0.6609262534269528,0.7864385101280681,0.3220977146718225
lasso regression (beta = 0.002),correct,0.01850194477205538,0.1266063901241331,0.981346822700858,0.6596859939379875,0.7880340878848072,0.3254211559043391
lasso regression (beta = 0.01),correct,0.02775426532743357,0.1548604088917893,0.9719682306081106,0.6598208745577645,0.7838934883103491,0.32143064547487
lasso regression (beta = 0.05),correct,0.052308028181530554,0.2136096142753169,0.9469858941980648,0.7031598058766817,0.8092552798256712,0.27743703580900847
lasso regression (beta = 0.001),correct,0.01662318595456675,0.12012175643713163,0.9832462259206477,0.6588638513139291,0.7888745148229677,0.3279807103431853
lasso regression (beta = 0.02),correct,0.03513675424283799,0.17429772055956255,0.9644549385505107,0.6709791078834347,0.789878724836888,0.30908483084031424
lasso regression (beta = 0.1),correct,0.07900400933066366,0.26487048674252145,0.9197840440340078,0.7258503268584895,0.8243015913876631,0.25789292542934056
lasso regression (beta = 0.2),correct,0.1368899192395983,0.3536586385603029,0.8608372813114313,0.7401520446971503,0.8359562957966625,0.246588433804417
lasso regression (beta = 0.5),correct,0.34457287075593024,0.5747969219435118,0.6486593326760218,0.7902454233806099,0.874741569162895,0.2014583669077195
lasso regression (beta = 1.0),correct,0.7203931665268973,0.842974069767595,0.26807863433246887,0.9260201737968067,0.9567887312242707,0.0701014949073369
lasso regression (beta = 2.0),correct,0.997639396125083,0.9964601843391895,0.002326878299286271,1.0354090581207571,1.0148285719760808,-0.03490317447908781
lasso regression (beta = 5.0),correct,0.997639396125083,0.9964601843391895,0.002326878299286271,1.0354090581207571,1.0148285719760808,-0.03490317447908781
lasso regression (beta = 10.0),correct,0.997639396125083,0.9964601843391895,0.002326878299286271,1.0354090581207571,1.0148285719760808,-0.03490317447908781
