configuration,epoch,kendall_Euclidean_fixed,kendall_Euclidean_optimized,kendall_InnerProduct_fixed,kendall_InnerProduct_optimized,kendall_Manhattan_fixed,kendall_Manhattan_optimized,loss,reconstruction_loss
c0.0_r1.0_m0.0_b512_w0.0005_v0.0_eTrue_dFalse_n0.1_mean_4,56.2,0.16395645278919313,0.21567390551263851,0.11922322254352477,0.1484982474017949,0.15477920074227097,0.22276729729180517,0.13303454467939338,0.13029804861767094
