configuration,fold,epoch,kendall_Euclidean_fixed,kendall_Euclidean_optimized,kendall_InnerProduct_fixed,kendall_InnerProduct_optimized,kendall_Manhattan_fixed,kendall_Manhattan_optimized,loss,reconstruction_loss
c0.0_r1.0_m0.0_b512_w0.0005_v0.0_eFalse_dFalse_n0.1_mean_4,1,182,0.23659499269932638,0.2718240713201847,0.26078982732126793,0.22851251617244875,0.22996317769613897,0.2786232880038047,0.12144870200003187,0.11800770491952697
c0.0_r1.0_m0.0_b512_w0.0005_v0.0_eFalse_dFalse_n0.1_mean_4,2,156,0.233779636477741,0.2511550860320412,0.2598030821643284,0.22333783610426253,0.22211228864985433,0.258164604382899,0.12401047276859482,0.12052348209097981
c0.0_r1.0_m0.0_b512_w0.0005_v0.0_eFalse_dFalse_n0.1_mean_4,4,141,0.238222600120892,0.2678910842023075,0.246342364170258,0.2347229607481487,0.2295859695607481,0.27023367179306734,0.12154125666896502,0.11812678388645252
c0.0_r1.0_m0.0_b512_w0.0005_v0.0_eFalse_dFalse_n0.1_mean_4,3,141,0.23742772207780183,0.27849357087601173,0.12364921834667543,0.23674333116626906,0.227665993203793,0.28792108929059385,0.12921512867286802,0.1258458526648581
c0.0_r1.0_m0.0_b512_w0.0005_v0.0_eFalse_dFalse_n0.1_mean_4,0,181,0.23525844899468873,0.2663664499860989,0.25907215982585474,0.2276771276323748,0.22704862487147506,0.277415576207255,0.1180043224175771,0.11455214126427968
