configuration,fold,epoch,kendall_Euclidean_fixed,kendall_Euclidean_optimized,kendall_InnerProduct_fixed,kendall_InnerProduct_optimized,kendall_Manhattan_fixed,kendall_Manhattan_optimized,loss,reconstruction_loss
c0.0_r1.0_m0.0_b512_w0.0005_v0.0_eTrue_dFalse_n0.1_mean_4,4,53,0.15361050813178997,0.1999123318592116,0.15590508218721283,0.16006160084243576,0.145481607553193,0.20985193304811783,0.13182836165949702,0.12917968087827167
c0.0_r1.0_m0.0_b512_w0.0005_v0.0_eTrue_dFalse_n0.1_mean_4,2,49,0.1658508468643016,0.21135963797776824,0.14377699224239537,0.12376830637923322,0.1496935475286478,0.2208230983280096,0.13365792038843036,0.13092570082838337
c0.0_r1.0_m0.0_b512_w0.0005_v0.0_eTrue_dFalse_n0.1_mean_4,3,57,0.1724474209690269,0.22930981089798755,0.061514293484101784,0.13666430913421238,0.15926993538111503,0.2353680052270041,0.13581952595363062,0.13304433312570055
c0.0_r1.0_m0.0_b512_w0.0005_v0.0_eTrue_dFalse_n0.1_mean_4,0,96,0.1425265929562207,0.20482048417293747,0.13281837803913588,0.1818512596991772,0.13788654132537417,0.20859357353018249,0.1296643485074242,0.1269526263873776
c0.0_r1.0_m0.0_b512_w0.0005_v0.0_eTrue_dFalse_n0.1_mean_4,1,26,0.18534689502462642,0.2329672626552876,0.10210136676477798,0.14014576095391587,0.18156437192302494,0.23919987632571188,0.13420256688798468,0.1313879018686215
