2001,0.25436046875001184
2002,-0.21895734375000198
2003,0.35367296875
2004,-0.013185468749999985
2005,0.6910749999999868
2006,0.05235546875000002
2007,-0.6436596874999997
2008,0.2400960937499741
2009,0.7072120312499677
2010,0.8311310937500063
2011,-0.296404375
2012,0.8085179687499995
2013,-0.33716687500000014
2014,-0.5734176562500005
2015,-0.7322934375000856
2016,0.7222354687500023
2017,-0.7349256249999137
2018,-0.029184687500000014
2019,0.5590978124999095
2020,0.03165593749999998
2021,0.39228874999999974
2022,-0.318440625
2023,0.4353700000000005
2024,0.3704949999999998
2025,0.4586259374999997
2026,-0.3961907812500005
2027,-0.11057953125000014
2028,0.6585865624999996
2029,-0.08485109374999995
2030,-0.4086935937499994
2031,-0.5482882812500014
2032,0.25266609374998916
2033,-0.24628781249999998
2034,0.7867868750000007
2035,-0.6048145312500005
2036,-0.5359228124999975
2037,0.86878859375
2038,0.4903642187500003
2039,0.012756249999999983
2040,0.8498632812499991
2041,0.14975750000000004
2042,-0.47174937500000014
2043,-0.4810853124999994
2044,-0.6207717187500006
2045,-0.8609510937499993
2046,-0.22483484374999807
2047,-0.8004943749999568
2048,0.6951718750000082
2049,-0.7980656250000424
2050,-0.17191546875000002
2051,0.11571328124999994
2052,-0.6623773437499996
2053,-0.702469375000001
2054,-0.8326720312500001
2055,-0.11262328124999983
2056,0.7100864062500323
2057,-0.9161578125000002
2058,0.23869625000002526
2059,-0.688271249999999
2060,0.5582620312500932
2061,0.8349362499999935
2062,0.6094475000000001
2063,0.3388579687500001
2064,0.09877218749999998
