configuration,epoch,kendall_Euclidean_fixed,kendall_Euclidean_optimized,kendall_InnerProduct_fixed,kendall_InnerProduct_optimized,kendall_Manhattan_fixed,kendall_Manhattan_optimized,loss,mapping_loss,berlin_loss,sketchy_loss,classification_loss,mapping_weighted_med,mapping_weighted_r2,berlin_weighted_acc,sketchy_weighted_acc
c1.0_r0.0_m0.25_b512_w0.0005_v0.0_eTrue_dFalse_n0.1_mean_4,66.8,0.29194904661040244,0.4210184975776291,0.33105025919443853,0.33925668717959934,0.28842782824480534,0.41904843568154304,3.5499037527682353,0.4733290734652642,1.8115175776950796,1.0755181727000926,1.4519768625429417,0.6428416169543549,0.5054247741358904,0.5569666212985025,0.7503671241520858
c1.0_r0.0_m0.0625_b512_w0.0005_v0.0_eTrue_dFalse_n0.1_mean_4,76.4,0.2724543036685392,0.41413375707259553,0.29563289519631,0.3443868964750019,0.26906204088694424,0.4110373535571207,3.4301344668765537,0.40410704582459334,1.788890991544911,1.0819748979396997,1.4449907027617341,0.5919534922059301,0.5774915732478154,0.5640170229732547,0.7509791353112362
c1.0_r0.0_m0.125_b512_w0.0005_v0.0_eTrue_dFalse_n0.1_mean_4,101.8,0.3016162776677943,0.4240286300042332,0.3268255280780604,0.32826229774756827,0.2961513279692417,0.42113582189479015,3.336228322326355,0.43159888106512706,1.6118590619640343,1.0111005028436906,1.3201064261937732,0.6161816399473975,0.548078312007169,0.6112673188616017,0.7835184173956269
c1.0_r0.0_m2.0_b512_w0.0005_v0.0_eTrue_dFalse_n0.1_mean_4,68.4,0.3379663507785537,0.4556734098121276,0.3702694635273996,0.36394644996190484,0.33467354564372964,0.45339353029141655,4.573231526703131,0.48190322932728635,1.9713277251602832,1.120043780341256,1.55581117742814,0.6517726151136428,0.5013765511664305,0.5332657515949891,0.7389856302300437
c1.0_r0.0_m1.0_b512_w0.0005_v0.0_eTrue_dFalse_n0.1_mean_4,106.2,0.3362144865594476,0.4504711331972063,0.38221952167406026,0.3580431612548871,0.33020865433042446,0.4455307677160275,3.8551727805673095,0.452067408158051,1.674415972269702,1.0505778095692881,1.3713712963545421,0.6348353986301659,0.5320889261660674,0.6063489862027716,0.7747147600428003
c1.0_r0.0_m0.5_b512_w0.0005_v0.0_eTrue_dFalse_n0.1_mean_4,55.6,0.31417482866123425,0.4345959934561236,0.3345273611760349,0.35413010896760966,0.3118758168630421,0.4297826329617112,3.890995908800696,0.4667970157527989,2.076875317716188,1.171387083005612,1.6333473860667378,0.6267848636522921,0.5114133056260053,0.503448458033878,0.7171513621823709
