configuration,epoch,kendall_Euclidean_fixed,kendall_Euclidean_optimized,kendall_InnerProduct_fixed,kendall_InnerProduct_optimized,kendall_Manhattan_fixed,kendall_Manhattan_optimized,loss,mapping_loss,berlin_loss,sketchy_loss,classification_loss,mapping_weighted_med,mapping_weighted_r2,berlin_weighted_acc,sketchy_weighted_acc
c1.0_r0.0_m0.25_b512_w0.001_v0.0_eFalse_dFalse_n0.1_mean_4,115.2,0.22390096002957643,0.43333132630282173,0.2538398000571521,0.27926807033886625,0.21177052069152813,0.41712933071634406,5.1751205502897015,0.48789504851258636,2.5852252503720625,1.8676385183190714,2.2426560166967695,0.6338085625640565,0.4904881974149884,0.5152856828203013,0.6927194583152161
c1.0_r0.0_m1.0_b512_w0.001_v0.0_eFalse_dFalse_n0.1_mean_4,23.0,0.2198647024590476,0.44074763202884615,0.2715333415220623,0.3084118935172398,0.2175876183310097,0.4301294385907872,5.707773720000612,0.5571997431071057,2.4176457951417514,1.877839096503082,2.1635435638474636,0.6767226000346884,0.41599890663896255,0.5112823398738611,0.6835885305976281
c1.0_r0.0_m0.0625_b512_w0.001_v0.0_eFalse_dFalse_n0.1_mean_4,72.2,0.20657549017082627,0.4138487449009589,0.24816027244351907,0.28328695689278927,0.1973867522014424,0.40211625970085096,5.1969586611224,0.6121122327172148,2.5814271813325633,1.9172904678891918,2.2668368633799867,0.7098587154924784,0.36832109161150706,0.5058191660894894,0.6841873329901305
c1.0_r0.0_m0.125_b512_w0.001_v0.0_eFalse_dFalse_n0.1_mean_4,95.2,0.22088799373291085,0.4301971604798663,0.25574724631687623,0.29892996181394327,0.2111380118250561,0.4248010505027667,5.208166716445861,0.49121678965968735,2.615404274320208,1.9235618874062284,2.287648273363563,0.6352609020191495,0.4913496569017829,0.5160419458364854,0.6874137200200168
c1.0_r0.0_m2.0_b512_w0.001_v0.0_eFalse_dFalse_n0.1_mean_4,96.6,0.18493157451015796,0.4534441020460801,0.2502125979524764,0.30769015576060965,0.17791367588604104,0.4398665184920357,5.771179766808963,0.4513238180475854,2.5641908168938423,1.7479327394824538,2.1707503403469186,0.6115267303900522,0.5200804328084573,0.5195621641996454,0.7018186382777378
c1.0_r0.0_m0.5_b512_w0.001_v0.0_eFalse_dFalse_n0.1_mean_4,82.2,0.2202304246719768,0.4473518708984618,0.2705578212438922,0.30534363551836047,0.2121482509143037,0.4350969227703544,5.356851754368719,0.5086292024482393,2.597678747762404,1.8711581384073515,2.2509562717234504,0.6451002148353037,0.4727003928453887,0.5130779683885074,0.6934478628701852
