regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.12979010600576552,0.6755048081903258,0.4770936823996611,0.3395042108492733,1.097476880284029,-0.3724905722772092
linear regression,shuffled,0.14855392830793332,0.7268517853191049,0.4070776246628818,0.3757652247261686,1.1785757239533672,-0.5063507422456048
random forest regression,correct,0.0019046312898741945,0.053776572361966896,0.9923144555304878,0.23629242999783118,0.9326909588254855,0.05168201423753599
random forest regression,shuffled,0.0021199806469325345,0.06180506732123229,0.9915263152448693,0.29902405462932685,1.0688956004487236,-0.19051950654541716
