regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.5410709464424698,0.6912796604874444,0.45515936776049054,1.3075389050951618,1.0800681035849125,-0.32101514152634264
linear regression,shuffled,0.6309031668598757,0.7517046538694838,0.36804082917292613,1.4778375508516344,1.1718159350380657,-0.4910561225435144
lasso regression (beta = 0.001),correct,0.5502448412920532,0.7004480167060917,0.44591578489015304,1.2041290215664588,1.0429502478940247,-0.21585037257030942
lasso regression (beta = 0.002),correct,0.5594130966631112,0.7085199566750054,0.4366511534266487,1.15091520527753,1.022856436380925,-0.16142398415525833
lasso regression (beta = 0.005),correct,0.5827238484191042,0.7279327553686166,0.4132068731463158,1.0750041519278897,0.9938015293578901,-0.08364158322891885
lasso regression (beta = 0.01),correct,0.6113925003050368,0.7506272593377936,0.38457330559701886,1.0265146531106917,0.9753572741564832,-0.03303869743384197
lasso regression (beta = 0.02),correct,0.6540172179485738,0.7823116167747781,0.34228644429547256,0.990623324246998,0.9640507928765419,0.0040725041940856965
lasso regression (beta = 0.5),correct,0.9974093919993584,0.9946285773065243,0.0025918300328866273,1.0388591200093908,1.014921671242767,-0.038877450493291776
lasso regression (beta = 0.05),correct,0.7241354039925361,0.8320116467977053,0.27111615155030455,0.955507883055535,0.9560554990296205,0.03933553566521461
lasso regression (beta = 0.1),correct,0.7957781298690775,0.8790533261794916,0.1984230269106832,0.9453649941573528,0.958187940928939,0.05024023797036975
lasso regression (beta = 0.2),correct,0.8763874915345103,0.9285025775655464,0.11904654391858185,0.9665726970753896,0.9754536674249992,0.03089451919502187
lasso regression (beta = 1.0),correct,0.9974093919993584,0.9946285773065243,0.0025918300328866273,1.0388591200093908,1.014921671242767,-0.038877450493291776
lasso regression (beta = 2.0),correct,0.9974093919993584,0.9946285773065243,0.0025918300328866273,1.0388591200093908,1.014921671242767,-0.038877450493291776
lasso regression (beta = 10.0),correct,0.9974093919993584,0.9946285773065243,0.0025918300328866273,1.0388591200093908,1.014921671242767,-0.038877450493291776
lasso regression (beta = 5.0),correct,0.9974093919993584,0.9946285773065243,0.0025918300328866273,1.0388591200093908,1.014921671242767,-0.038877450493291776
random forest regression,correct,0.006619755891542006,0.04651672728814287,0.9933334930530403,0.9414754713808584,0.9287206496791014,0.05648686245666307
random forest regression,shuffled,0.008145297644491968,0.05597322990680145,0.9918289208200177,1.2793572216976288,1.1070112847657527,-0.28337081881403553
