regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
lasso regression (beta = 0.005),correct,0.02127872349412916,0.12955996959791213,0.9786897145811851,0.5487318152745022,0.6902724409836913,0.4492325110046027
lasso regression (beta = 0.002),correct,0.018077648475199028,0.11963820521645445,0.9818964480197918,0.551805897227339,0.6944407973270063,0.4458890223725372
lasso regression (beta = 0.01),correct,0.02514927754050767,0.1407053810141126,0.9748119202967623,0.5390756718610363,0.6828973106983116,0.4594388170217651
lasso regression (beta = 0.02),correct,0.03071009293621783,0.15547272329707412,0.9692426251207249,0.5285900728854507,0.6745877123511482,0.4703309783004277
lasso regression (beta = 0.001),correct,0.016775961154760145,0.11540797713143781,0.9832008194888825,0.5537001986376362,0.6969461826537855,0.4439045713307004
lasso regression (beta = 0.05),correct,0.04242121776445575,0.1832064908364195,0.9574985111421447,0.5317539836379694,0.674978270891117,0.4672692545306048
lasso regression (beta = 0.1),correct,0.05804573787734443,0.21555521221721688,0.9418439813549776,0.5534894864544762,0.6872141798026982,0.44571516324481614
lasso regression (beta = 0.2),correct,0.08961169123226809,0.27131068831557204,0.9102594000024168,0.572634221199126,0.7004324516102397,0.42661213942170234
lasso regression (beta = 0.5),correct,0.20251672387948152,0.42118767441089144,0.7972025827986883,0.6319397605534784,0.749457390245732,0.3674101693494452
lasso regression (beta = 1.0),correct,0.42098253895442006,0.6271497728308754,0.5780405416107334,0.7584418636885075,0.8398291955803993,0.24233053003662097
lasso regression (beta = 2.0),correct,0.8639732379816627,0.9137496533503212,0.1345195272715751,0.9881281576903436,0.9750027017345092,0.012183775928934678
lasso regression (beta = 5.0),correct,0.9976415083083474,0.9834255021794509,0.0023640760274626915,1.0353773753827373,1.0010969177771842,-0.03546114042236326
lasso regression (beta = 10.0),correct,0.9976415083083474,0.9834255021794509,0.0023640760274626915,1.0353773753827373,1.0010969177771842,-0.03546114042236326
linear regression,correct,0.0158192425404523,0.11247424598214395,0.984160507925299,0.557648439357947,0.7008991035764496,0.4397013090196071
random forest regression,correct,0.002329865706033412,0.02028744893008677,0.9976680400940356,0.7626657682809774,0.8299353269149823,0.23525054074609078
