2001,-0.19633004135886917
2002,-1.6797927158635362
2003,0.8974944522597736
2004,0.3859325460327389
2005,1.6450125946445517
2006,-0.04278424497301185
2007,-1.4190674168355684
2008,1.029378979475556
2009,0.9579232409987203
2010,1.2584786560897692
2011,0.15663859119785264
2012,1.2043057471257943
2013,-0.3902876174745077
2014,0.8425283039008644
2015,-0.8912742360199123
2016,0.02157709899616585
2017,-1.0508780148277606
2018,-1.2644169850054725
2019,1.079792177136568
2020,-1.2248786525414632
2021,-1.5328912783423498
2022,0.12726239768709616
2023,-0.3021573115390294
2024,0.04783573239258683
2025,-0.5094680699358155
2026,0.38475686797002406
2027,-1.0232264722806945
2028,-1.7041251708804477
2029,-1.3930842330133066
2030,-0.2201152347764047
2031,-0.7522272693438988
2032,-0.30648051857310504
2033,-1.279102336617788
2034,1.53378564382745
2035,-0.4691670169623144
2036,0.3427580477744186
2037,1.672111755485551
2038,0.31582057679005704
2039,0.46013803974543954
2040,0.777608419811494
2041,0.6385553106286433
2042,-1.1481551551413691
2043,0.09712556075183361
2044,-0.7808046856522708
2045,-0.8618398014612022
2046,0.8157546069240236
2047,-1.589123558724272
2048,1.2681642189917368
2049,1.4652369194733894
2050,1.7006880724001912
2051,-1.4022154318445423
2052,0.9767611751304947
2053,-0.17688922417479225
2054,-0.6212427055402513
2055,-0.7659654652936547
2056,1.3415352759141064
2057,-1.0150107923094875
2058,0.49830534292484907
2059,1.3061709661891567
2060,-1.0878145762801739
2061,0.7791219209866491
2062,0.2819055167421468
2063,-0.6244138206246336
2064,1.4147652978122143
