epoch,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,reconstruction_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_reconstruction_loss
0,0.5586731093245598,0.11538084492667675,0.28231622310857374,0.8798242993605616,0.16453086393977687,1.0292598305782676,0.7662247479025516,0.7990660148377472,0.2941783045745927,0.15124432013943792
1,0.2578869661231511,0.04390820677206355,0.19140611702408925,0.9542347075571953,0.14375076349933338,0.9192777977145712,0.7270716447565352,0.783230759605159,0.3305742876434916,0.14663914344360432
2,0.21445154988118897,0.037749010720697765,0.17779409006681368,0.9606870769793678,0.14096123606070893,0.8675683393845955,0.6959356643282932,0.7663149185988071,0.3488087654194294,0.1421499899487694
3,0.20046355876563032,0.03534425658151038,0.17214745172933005,0.9632313037975805,0.13908723050613248,0.8869056065704425,0.7205331149093306,0.7879322073782398,0.3283516647354335,0.1427528071356813
4,0.19384887190307454,0.03379547189814642,0.168315550012464,0.9648225834830083,0.1377859063394359,0.8654784155113499,0.7031784776577084,0.7794439010513907,0.341242619322719,0.14108041690001885
5,0.1896571868828464,0.032571332663940994,0.16538415514280458,0.966130476727508,0.13676909784391922,0.8780371551284194,0.7198792296274145,0.7926550235486747,0.3250621426309913,0.13846264192024868
6,0.18776929522826485,0.032440420319494664,0.16495263039231162,0.966282552658051,0.13604451767022233,0.8580566590922077,0.7006102301218086,0.7789615337411562,0.34532509518315907,0.13852756831417481
7,0.18558540982014934,0.03166187236024678,0.16297782868442484,0.9671028738921832,0.13538648877966641,0.8568297833805283,0.7011094271323882,0.7822920801806398,0.34539423135908903,0.13740368005509176
8,0.18411446248845154,0.031244924417756663,0.16185234341653043,0.9676030804006472,0.13485424621780528,0.8670291296288372,0.7119708560016984,0.7904875018043179,0.3315805163599601,0.13718420771211387
9,0.18277556087078403,0.03078013237635306,0.16066129406307722,0.9679978788942273,0.1344281079893108,0.8507761885781586,0.6967864201574527,0.7797809096793041,0.3491000973018782,0.13657551198383172
10,0.18194067238231246,0.030616631684661815,0.16027109953058644,0.968238482623423,0.13403707599678144,0.8543791301829616,0.7005870110262491,0.7815646145367277,0.34543526153943016,0.13666747581531605
11,0.1811097920801634,0.03038341540391171,0.15975799016619716,0.9684517872688233,0.13370197201788842,0.8474086319509149,0.6941968703260153,0.7832189714439879,0.3454850464248796,0.13634225992277266
12,0.18046402030101735,0.030220629534626526,0.15916528024405346,0.9686499436580454,0.1334299074970577,0.8849068436557055,0.7318654185485937,0.7991801919642361,0.3082138934361105,0.13633133095969757
13,0.17987577009037606,0.030052192626812232,0.15887318218133414,0.9688092801054828,0.13319875634206912,0.8764256237860024,0.7238752424557789,0.797738477358729,0.3184408385296032,0.13594745937849084
14,0.17928581310994707,0.029887943942634478,0.1583070227291648,0.9690254960065684,0.13293686465446075,0.8789648841206232,0.726460493419665,0.8005562381652601,0.3136783921967197,0.1361630078865091
15,0.17881917307107703,0.029752846143253,0.15789186402442434,0.9691403336223114,0.13270820680757944,0.8735659225432575,0.7190927944147544,0.7978425929486014,0.3204821512289539,0.13821143271992603
16,0.17860183577936756,0.029824599386774255,0.15815016299773055,0.9690744097028341,0.13247801045275345,0.8952842275517682,0.7415647377045719,0.8122416038943213,0.29631775659141424,0.13746890965039532
17,0.17796140193695784,0.029471462905459114,0.15716847984496257,0.9694534420375924,0.13229352737643268,0.8568975784005721,0.7051091295161457,0.7899804126421955,0.3331331004094554,0.13564352112978698
18,0.1775462004196338,0.029444240958157106,0.15718697646335028,0.9694504584321619,0.13202398892844155,0.8908248840912183,0.7377221676495842,0.8079241088377324,0.30240254172696657,0.13701891511177022
19,0.17730556135451642,0.029435134904411304,0.15725358585363022,0.9694773796837138,0.13188173263273967,0.8536168413389722,0.7021088644917859,0.7824088883582029,0.3377292275347134,0.13546545037825902
20,0.17687450523206763,0.029223829459740218,0.15644949335548397,0.9697015236806703,0.13168877775725435,0.8916491595713297,0.7408964945094713,0.8108078711704068,0.29683982793227187,0.1348101355832815
21,0.1766063325507012,0.02914360654784873,0.15627307134007767,0.9698111637122712,0.13156520369894098,0.8813112440198163,0.7281326629964282,0.8057612286916482,0.30805574198593094,0.13731493277107676
22,0.17635412676783677,0.029098550338067696,0.1561556492900626,0.9698372926984673,0.13142495909260202,0.8952112437064449,0.7427968614982602,0.8078927854810982,0.294475104107294,0.13658949402789275
23,0.17599592556527086,0.02900532582859523,0.15577858952694554,0.9699423895798875,0.13120330132048494,0.8841601926249762,0.7332008916420625,0.8003898208239488,0.29861788623872737,0.13518993533993762
24,0.1758022409588829,0.0289838631849849,0.1558298386346501,0.9699861917779493,0.13108344014208057,0.8801107300458848,0.7281514944651941,0.8034687965852901,0.309578229154208,0.13627565332219005
25,0.1755618855026806,0.028928887771438185,0.15578298815151148,0.9699840976170926,0.13095986480795307,0.8918900916500886,0.740453204914006,0.8098582344611052,0.2976566371107124,0.1357259402403732
26,0.17550114311860351,0.029066329150077046,0.15591913978965863,0.9698906715615906,0.13080082236938048,0.8748975105192264,0.7233632476507473,0.8009902913330809,0.31015296520520663,0.13592995413139464
27,0.17504188881332844,0.02877581430258949,0.15528178008331928,0.9701571187380453,0.13068075056427975,0.9142127167358994,0.7629869097594262,0.8244900812549616,0.2752103918574069,0.13572434596632918
28,0.17497885295449644,0.028893058244497574,0.15550371896053905,0.9700827039908639,0.1305540252124832,0.9083537526314457,0.7573761700050438,0.8220989364873873,0.28129409019803725,0.13540415048802892
29,0.17450281816818333,0.028591441746655517,0.15474418615498509,0.9703608184809446,0.1304175266267921,0.9066011694967747,0.755793818600177,0.8187552018045627,0.2833869454349236,0.13535813497225443
30,0.17477462143836112,0.028914209687538977,0.155512340781969,0.9700691939408749,0.130360298658544,0.8872261173202595,0.7364898615224926,0.8092467415319986,0.29697550689152935,0.13525979156787196
