epoch,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,reconstruction_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_reconstruction_loss
0,0.18136298896194966,0.056644690287766204,0.15000872303109047,0.9405692778985519,0.1530406438683615,0.5346583850064377,0.7850377139960139,0.8080677749315844,0.2810107755523257,0.14213952654843529
1,0.1283037317384256,0.003755408614279448,0.0553697443403121,0.9960250053446101,0.12642602744222103,0.5083132013092438,0.7607707339780729,0.7938900755064894,0.28839678092122584,0.12792783431584637
2,0.1200683546668764,0.0022929155767090832,0.04322616689346183,0.9975761980200871,0.11892189684920577,0.4851167495740453,0.7275952806258951,0.775112547977083,0.3150126800475578,0.12131910983512799
3,0.11452157596558715,0.0015784785454202217,0.035913971235351845,0.9983362535681998,0.11373233662368328,0.4713890101156632,0.7095635423540919,0.7653566382508229,0.3295026802960847,0.11660723899746935
4,0.11048362428885357,0.0011978896361493963,0.03126025216897369,0.9987363423739181,0.10988467950439092,0.47211831863850356,0.7177731685140706,0.7664549021069588,0.3184650246618329,0.11323173388759294
5,0.10756095351005797,0.0011105902551054871,0.029220807611129423,0.998830469966352,0.10700565833237582,0.48099570059612395,0.740074325325294,0.7775319808975845,0.2953729285867134,0.11095853782723347
6,0.10489085393815432,0.0007933879739731494,0.02546014042968928,0.9991635730101042,0.10449415996514234,0.48927404215787845,0.7616857014747197,0.7904956616508023,0.2760594136713934,0.10843119136502345
7,0.10275035831629535,0.0007129054218434887,0.024175129142940878,0.99924699833471,0.102393905615897,0.5003144738752643,0.7865393054595287,0.8046561363155308,0.24797317155964207,0.10704482068911195
8,0.10089174695008694,0.0006343427172871773,0.022833116256654733,0.9993316036504514,0.10057457563844417,0.5049271921797593,0.799996935911622,0.8149825453831385,0.23003936337671554,0.10492872438415884
9,0.09929592055654372,0.0005759543452398035,0.021793672232481118,0.999391195515351,0.09900794337995898,0.5101906551606457,0.8129633120973092,0.8244348363404531,0.21572973001659285,0.10370899935508768
10,0.09797614836324194,0.0005417721874066743,0.021100525325055526,0.9994292565585574,0.09770526221650136,0.5143642348712186,0.8235326787872488,0.828767928879772,0.20376475768379343,0.10259789506554604
11,0.09671497844863801,0.00048136376083133414,0.019931343596541654,0.9994926925926809,0.09647429657528392,0.5263934874768058,0.8497049092549018,0.8436342087050704,0.17962037491769317,0.10154103305424253
12,0.09564209644016544,0.00044997949655540095,0.019316345438591554,0.999526585675037,0.09541710666538397,0.5309387227026124,0.8604842698396542,0.850458934589242,0.1637185537701395,0.10069658724332849
13,0.09471085632400307,0.00043505304461257326,0.018985051781269465,0.9995420808309435,0.09449332977276699,0.5294653882420063,0.8585825693918324,0.8486271604553902,0.16647312541330914,0.10017410370657841
14,0.09385150448009459,0.0004035033151398909,0.01832114872653059,0.9995751464206947,0.09364975284015632,0.5314344240618746,0.8636662205501401,0.8550792303009338,0.15711046983853796,0.09960131388321519
15,0.0930667469971308,0.00038626942522152077,0.01792168201956911,0.9995919877930589,0.09287361233183286,0.543288378414462,0.8893635035860542,0.8644553718832676,0.13363617069882516,0.09860662690858046
16,0.09235666874174546,0.0003707126350601678,0.01756367977988953,0.999609737840667,0.0921713124543359,0.5361071793079376,0.875386196831502,0.8591526088750135,0.14873274889433835,0.09841408005431294
17,0.09171805639676271,0.0003565293979867921,0.01724066096847027,0.9996245264694043,0.09153979173193108,0.5492753467332323,0.9027747187911724,0.8742600497495319,0.11804328052010717,0.09788798704663912
18,0.09109871547838701,0.0003388690330512165,0.016800520404501706,0.9996429139806898,0.09092928094478582,0.5536277789995074,0.9127130189148308,0.8795054383356735,0.11112577754343375,0.09727126916194956
19,0.09053287547964128,0.0003358274061165428,0.016713201093608066,0.9996466498948033,0.09036496180341153,0.5492625032552083,0.9049235798302372,0.8732288386391779,0.11501098300237945,0.096800712864846
20,0.09000981459339762,0.0003179872057981294,0.016282958702576567,0.999665258819609,0.08985082099655406,0.5505511604124804,0.9086493530395138,0.8783913022139548,0.10892016152082089,0.09622648397649328
21,0.08954219500530976,0.00030426163538170965,0.01592121173382075,0.9996793824601201,0.08939006420823907,0.5545632849539319,0.9172689013812975,0.8835165214612737,0.1021512469903403,0.09592883411193888
22,0.0891015487815424,0.00029912053603940297,0.015807760755782524,0.9996846616789785,0.08895198853910317,0.5558347571898004,0.920983720867448,0.8837626241297224,0.09820100986186377,0.09534289674431086
23,0.08867146296680947,0.000287881138537347,0.015515793105935115,0.9996964861589941,0.08852752238346857,0.5628484856540958,0.9352209656152976,0.8929138672465637,0.0816330818649589,0.09523800266285737
24,0.08827403696556005,0.00027862663413938274,0.015252624507428363,0.9997060020718301,0.08813472361007191,0.5636907307038208,0.9380098538113958,0.893235371993212,0.08102867537853056,0.09468580454895893
25,0.08791136520815841,0.0002771525965279202,0.015222378051214902,0.9997074487885349,0.08777278890157317,0.5688916753112773,0.9489168304873813,0.9018685253209089,0.06848003645698754,0.09443326037337382
26,0.08756313566879186,0.00026724352004411174,0.01495658052632044,0.9997183852149837,0.08742951389832494,0.574944245561858,0.961459014033937,0.9075721557778019,0.05580898664084535,0.09421473815172911
27,0.08720621060201836,0.0002592294295664139,0.014707298419854518,0.9997271420553657,0.08707659587246673,0.5738851016071935,0.9609253107547422,0.9057975536232609,0.057439197301995204,0.09342244607836007
28,0.08689133972016488,0.00025951499390360354,0.014745705632781969,0.9997265921555711,0.08676158221897125,0.5809506313060224,0.9744295221829414,0.9124380103760539,0.04502333569324226,0.09373587112486362
29,0.08657566664899105,0.00025329900095082385,0.01456257637672761,0.9997327339377954,0.08644901709837563,0.5745428421764076,0.9619450043980645,0.9087528142100344,0.059052506093396226,0.09357033941298723
30,0.0862790424715784,0.0002480988307999878,0.014401822324837868,0.9997383186913149,0.08615499309752063,0.584854489829888,0.9825486507972353,0.9174505907712089,0.0378850261013852,0.09358016424184044
31,0.0859774523104955,0.00024500441427128373,0.014315687225373025,0.9997420550922808,0.08585495007731882,0.5855629110217094,0.9856929379499366,0.9196380509461818,0.0325809943852595,0.09271644201656183
32,0.08574014953190902,0.00023503500787108484,0.0140177266975993,0.9997525775029195,0.08562263209794407,0.5954558669353525,1.0061683432737765,0.9308555053275389,0.012084062917505313,0.09237169575706124
33,0.0854758599049291,0.00023224356939788006,0.013949837624731114,0.999755121132874,0.08535973813336956,0.6009538238577048,1.0159837054073062,0.9334181091727037,0.003119342589665709,0.09296197149833044
34,0.08522717901826113,0.00022730721756379182,0.013807327965548307,0.999760217886405,0.08511352546886913,0.594174845178624,1.0039629923004862,0.9283570478627159,0.01760014510970155,0.09219334960167606
35,0.08502201075462436,0.00023136374768134395,0.013920135437722818,0.9997566146569603,0.08490632879987899,0.6019359027139842,1.0193769488397673,0.9350059440721401,0.0022125753482448635,0.09224742842858036
36,0.08478576699739089,0.00022558397984310394,0.013741581847721682,0.999762376294392,0.084672975033313,0.5953820415647328,1.0065955876147226,0.9284966773121935,0.015228756430671783,0.09208424786642194
37,0.08459805528108409,0.0002191606751122037,0.01356094294931857,0.9997692051470767,0.08448847495193312,0.6066964258546134,1.0289123360577184,0.9398264204304526,-0.007857571236354803,0.09224025761052966
38,0.08439296677213079,0.00021736943673950285,0.013502739053632511,0.999770905044421,0.08428428206232005,0.6066510067591567,1.030069821883332,0.9404931705388518,-0.011513559315046102,0.09161609568461776
39,0.08421436396004717,0.00021452056890786347,0.013426543679631716,0.9997740733929527,0.08410710372387181,0.6100468756941457,1.0355314836973797,0.9434419399334096,-0.014913945362281326,0.09228113362401724
40,0.08401732328657578,0.00021053026600831117,0.013291140315160937,0.9997783868183472,0.08391205808680283,0.6114122622189423,1.0400138353811887,0.944689204861448,-0.020020710761676892,0.09140534419293204
41,0.08385402668819544,0.0002125903242181919,0.013345650697448655,0.999775951026201,0.083747731528246,0.6092752629080415,1.0359878984307491,0.9427027678999588,-0.014836476708363432,0.091281313534379
42,0.08368265084583255,0.00020748239858157821,0.013202401165510316,0.9997812911016104,0.08357890966362477,0.6111811192150414,1.040656671549387,0.9449398736915194,-0.02099115686586573,0.09085278312916557
43,0.08350229253090458,0.00020817476681573126,0.013207788264830983,0.9997806464916349,0.08339820510317662,0.6061715013662478,1.0296863433530625,0.9386850524486114,-0.008442853248606552,0.09132832949340343
44,0.08336590493669518,0.00020643409821837858,0.013152707798749887,0.999782504355198,0.0832626878902264,0.6049615725328525,1.0277914565248876,0.9387055612346961,-0.008619512076299482,0.09106584462771813
45,0.08319284257021502,0.00019988487360217159,0.012957063328872502,0.9997892321512329,0.08309290011912202,0.615985427779754,1.0500313790769737,0.9494807774147768,-0.031360834898101944,0.09096973894114295
46,0.08304612156407976,0.00020111727415670762,0.012990522040532361,0.9997881868617259,0.0829455628947658,0.6229381201074521,1.0652239392696423,0.9573428445741542,-0.0466155552795182,0.09032615019351244
47,0.08290337812907499,0.00020121063351616358,0.01301419262528689,0.9997878050303376,0.08280277276974575,0.6197888865788778,1.0577887536488566,0.9537319343806303,-0.03901912246817975,0.09089451000273227
48,0.08274733365590542,0.0001979701021681476,0.012899089870320214,0.9997915795275044,0.08264834866527568,0.6239233776670198,1.066257332067747,0.9574246282542745,-0.049914522050619706,0.09079471077591181
49,0.08259067301667766,0.00019664487954372225,0.012875634898152312,0.9997923222556275,0.08249235054089002,0.6278117547228932,1.0746317304104553,0.9617651197442016,-0.05702396435426529,0.09049588961998621
50,0.08245984341431944,0.00019216463983320016,0.012713382991580695,0.9997976800315995,0.0823637611007746,0.6233130186136564,1.0666544723998277,0.957476487945426,-0.04941356383681957,0.08998578271393974
51,0.0823273183441044,0.00019771648215876006,0.012883935538810638,0.9997914975102613,0.0822284600633341,0.630079683736364,1.0798589871071582,0.9625373045024402,-0.06420049563546412,0.09015018959909678
52,0.08220405801869886,0.00019538895881520093,0.01282040368251572,0.9997938492508168,0.08210636353687478,0.6281603949907919,1.0759524712616881,0.9602754846287825,-0.0597785201325349,0.09018415863667925
53,0.0820764936180731,0.00019069188192429438,0.012668570152037237,0.9997989459347976,0.08198114767314185,0.6336680393962562,1.0879796132368016,0.9665716011664025,-0.07161127915295985,0.08967823330024878
53,0.08207158520035315,0.00019181412537625008,0.012693693686266893,0.9997980552904804,0.08197567807543096,0.6301260074507197,1.079908795180573,0.9626930357910155,-0.06265615399200625,0.09017161011536916
54,0.081952047711423,0.0001914012332326077,0.012700799053595722,0.9997983391080465,0.08185634706408446,0.6302390948885679,1.0795483785099285,0.9632373469699415,-0.06326902796755177,0.09046490628331899
54,0.08193121255617784,0.00018869273226682773,0.01259933857957951,0.9998012467645013,0.0818368661605352,0.6345457565729816,1.088992980098147,0.9670887033455348,-0.07316861426571636,0.09004926597774028
55,0.08183412965226271,0.00018725282434505384,0.01255282773386335,0.9998028444402276,0.08174050320917904,0.63429348094364,1.0883800595865627,0.968131549886135,-0.07193379617518765,0.09010345058480898
56,0.08170421627570756,0.0001907873804131664,0.012673330017829547,0.9997990860961282,0.0816088225170883,0.6314625981796285,1.08347300488806,0.9634521780952299,-0.06909603780195486,0.08972609573677182
55,0.08182683271924283,0.00019076874214142672,0.01267803347476105,0.9997991264874905,0.08173144833035897,0.6316323735576868,1.0839418193723565,0.9634745475324554,-0.06725811097333363,0.08966146414592863
57,0.08159250879058204,0.00018751607216771894,0.012556269187034654,0.9998023919978526,0.08149875080171655,0.6359158726151287,1.0926701951386724,0.9684890103889336,-0.07812392418937389,0.08958077375590802
56,0.08170506544411182,0.00018601683014878148,0.012503190492057049,0.9998036760536904,0.08161205704059873,0.6318917689130207,1.0854398164310244,0.9639706901078231,-0.07117122107217379,0.08917186061576009
55,0.08183154308366455,0.00019089142406852959,0.012676203648952056,0.9997987047515923,0.08173609738832593,0.6327590937882165,1.0862187183199479,0.9667199482286731,-0.07103929373769381,0.08964973324343563
58,0.08149221813786545,0.0001849597822337026,0.012460971358987473,0.999804978975059,0.08139973822785508,0.6361474596425394,1.0937939049031535,0.9696369258535744,-0.07765905851541824,0.08925050666371981
57,0.08160601590858944,0.0001866110237701084,0.01254228204994081,0.9998030689835131,0.08151271040122109,0.6391628833877544,1.0999677729552988,0.9720303275192475,-0.08586106893049358,0.08917899701863527
59,0.081400354867725,0.0001844893613982486,0.012468175100523417,0.9998056292359999,0.08130811017915138,0.6402600131914516,1.1017511829712119,0.9741010540692807,-0.0893769087704762,0.08938442153538267
56,0.08170810158178644,0.00019073626508957274,0.012657384348211674,0.9997992589808957,0.08161273348507066,0.631173932051609,1.0835477854762916,0.9645162791519297,-0.06930046473393527,0.0894000390727818
58,0.08150849943652384,0.00018938522290177533,0.012604959706842134,0.9998006821200338,0.08141380675623895,0.6355533857821921,1.091790227249647,0.969526804093983,-0.07746767705197524,0.08965827276195089
60,0.08127014539144768,0.00018193008376246313,0.01237237140076624,0.999807618845302,0.0811791803553057,0.6393905910948415,1.0995427988618411,0.9729826993839548,-0.08485782162950607,0.08961919135903319
59,0.08144465564394776,0.00018670737451388498,0.012544313019963118,0.9998032377821979,0.08135130191428311,0.6406405749706924,1.1024855161882618,0.9732606738587469,-0.08662390709530271,0.08939781724616885
61,0.08117516398812398,0.00018117225122672823,0.012363505896122185,0.9998091574553987,0.08108457786660281,0.643923745940427,1.1095917840045575,0.978163965768877,-0.09320036399451181,0.08912785501942039
57,0.08159694089059791,0.00018381042819436003,0.012440191065379644,0.9998061363275577,0.08150503566203902,0.6377437137836715,1.0970093900801605,0.9719492443764847,-0.08069900474137102,0.08923901917000612
60,0.08130618090042573,0.00018367585763056415,0.012429964321675247,0.9998064056612647,0.0812143429792122,0.643104885238707,1.1082595676495148,0.9761036583571099,-0.09267346405747366,0.0889751020127535
62,0.08108268810551322,0.00017939913875656747,0.012299967233674077,0.9998107726578117,0.08099298857048136,0.6470025244481862,1.116072841845486,0.9805991900857639,-0.10183958312826348,0.08896610301161806
58,0.08148946414854868,0.00018634703739741783,0.012527167056214452,0.999803341933838,0.08139629060643765,0.6362092844515046,1.0929298298027401,0.9675665975754332,-0.0777700768751294,0.08974436977992455
61,0.08120667157844666,0.00017969728369142382,0.01230835041836504,0.999810473452232,0.08111682291443666,0.6447064717129867,1.1100243192936354,0.9765163987219724,-0.09568562713841927,0.08969431276684006
63,0.08099907494498941,0.00017897588556862716,0.0122859978368082,0.9998111088989496,0.08090958698645077,0.649303301221331,1.1201521420766234,0.9839308242154471,-0.10805214278373615,0.08922723078091939
59,0.08139556426176739,0.00018442476970005603,0.012468856192642742,0.9998057697103071,0.08130335182281886,0.6382046843117972,1.097255529194892,0.9710522603405369,-0.08237170601819642,0.08957691961944103
62,0.08111058591996496,0.00018106602448056213,0.012336105810556573,0.9998093644546099,0.08102005294577383,0.6428339249150952,1.1072692712920216,0.975665929242803,-0.09321597879765012,0.08919928860252102
64,0.08089503695886222,0.00018135349140638014,0.012370588964007822,0.9998090293262776,0.08080436015455976,0.6480477601229151,1.118096548457265,0.9811524176446864,-0.10434369528494213,0.08899948548217615
60,0.08127842077826744,0.00018032818234758858,0.012324636800990569,0.9998098312417434,0.08118825670996792,0.635790226624757,1.0941577168506618,0.9710396588727682,-0.07816232666242227,0.08871136834715804
63,0.08103311899940775,0.00018265578767089887,0.012408440525109947,0.999807621870742,0.080941791049571,0.6528213947098951,1.1279223132214706,0.9852148590056701,-0.11384040274915731,0.08886023769994576
65,0.08082514887625654,0.00017930730562048893,0.01228016421694391,0.9998110373490332,0.08073549519880928,0.6447071362890799,1.1108460244395053,0.9771861724854084,-0.09647497555993381,0.08928412534192204
61,0.08118883596652796,0.00018631029213468482,0.012503969339629942,0.9998040166591123,0.08109568083352359,0.6402112361195683,1.1019374406832274,0.9726682944910349,-0.08699587117278948,0.0892425159568588
64,0.0809328188704568,0.0001769064705557874,0.012210690892788352,0.9998137200796757,0.08084436561455874,0.6561500273471077,1.1324691466483776,0.9871142815021984,-0.11673946466102207,0.08991545403634509
