epoch,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,reconstruction_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_reconstruction_loss
0,0.25852650623494716,0.22818064868837037,0.41046901135471764,0.7654978764885814,0.1625340613933191,0.1873257735055685,0.451589950915602,0.6237040906539119,0.4898687716078605,0.14528638596673807
1,0.1583170727364797,0.09865905184520446,0.28516337604130443,0.8978909020558817,0.14107795523494795,0.17196287219673395,0.40853382671641925,0.5870917291147543,0.5345787624084813,0.1367532750143111
2,0.15274586443340485,0.08887167334287072,0.2703527242614689,0.9078451918575005,0.13803410705052915,0.17338298560281595,0.43818121345909494,0.599277531626132,0.51665223621765,0.13719392395868898
3,0.1500819858637407,0.0852105664534879,0.26480293694270673,0.9115987917888679,0.13615003990198518,0.16914134466017286,0.43190712240261087,0.589652501391647,0.5153371864697104,0.1337313166519503
4,0.14833976593968332,0.0819848884764272,0.2597605583356865,0.9148170742159546,0.13489403808435105,0.1670357798419396,0.4286300845802331,0.5967010630354194,0.5225810493533203,0.1320113620811204
5,0.14712149685503026,0.07999074944624267,0.2565420184897361,0.9169682444637269,0.13391477644200087,0.16368242540294925,0.4109799039304315,0.5824606843050012,0.5425874807325963,0.12985558737367392
6,0.14625116565472326,0.07869574545079554,0.25449650134356605,0.9182926342325979,0.1331762438759538,0.16407421507433056,0.4170247393107186,0.5910431715664858,0.5291498990088215,0.12988860344648362
7,0.14556697723450293,0.07819798173298113,0.2535917637663238,0.9189258598599718,0.1325442242884928,0.16434077846447626,0.40436716770157,0.581117927804357,0.5463813892274915,0.13098784599939983
8,0.14495763644715173,0.07738538128905251,0.2521457485767688,0.919698580769146,0.13201788672036302,0.16742408275629084,0.4375663252224355,0.6071964483063431,0.5085185317626972,0.13192286824211477
9,0.14448259189690146,0.07689269364766925,0.25161175996656315,0.9202056110183444,0.13158368420773028,0.16506631883020204,0.42440367476788615,0.5939997444312872,0.5235425481422977,0.13042496275747817
10,0.14405664340826566,0.07675031544868872,0.2514346630172315,0.9203521668424128,0.13116680505786574,0.16442442698175708,0.41644353736609074,0.5869625306305706,0.5381305526663458,0.13028136918430527
11,0.14363290176508448,0.07605304662681586,0.25038189837402614,0.9210776443242192,0.1308109129767087,0.16468056058158478,0.4359303841446765,0.6022416938481576,0.5046751497007157,0.1293963909809788
12,0.1432773734126653,0.07559910272829487,0.24959909665108143,0.9216033516227852,0.13049293263373046,0.16234131412550806,0.413818850725808,0.5868857692034924,0.5371291339128209,0.1284152071873347
13,0.14296231609676793,0.07526785262415887,0.24917312654532936,0.9218781673574392,0.13020396483855598,0.16378166112085182,0.4104623374955978,0.5854183363071388,0.540388738262728,0.13007499862869581
14,0.1426406534934197,0.074832096463341,0.24820551387487522,0.9223634900053574,0.1299123767319993,0.1631498155521353,0.40416754400153765,0.5818911076438653,0.5448845355837216,0.1298555173717936
15,0.1423768334247198,0.07494129640101309,0.2483747560909081,0.9223066559854717,0.12964569607069293,0.16278681525607905,0.39929076785663337,0.5813561513750696,0.5484858979944947,0.12982299030398328
16,0.1421340037976221,0.07487988910695392,0.24835575519340458,0.9223735970091792,0.12941728856375434,0.16335247942378123,0.423100174597486,0.5985430896503539,0.5232825257197489,0.1289218747145931
17,0.14193621165224524,0.07489402658689676,0.24832475826126832,0.9224555822069753,0.12922612469439052,0.1647429777003328,0.42524649172414947,0.5966383431877003,0.5215711524147845,0.13014328513229886
18,0.14170156152377747,0.07471397881425457,0.24788628947185384,0.9225625752220354,0.12901142178931413,0.16398096622695527,0.4222677529725557,0.600238519493692,0.515879121026826,0.12958106436555583
19,0.1415081312238753,0.0746699010099142,0.24799224390901511,0.9225691056168065,0.12882654689678372,0.16257899775495133,0.41627077581945293,0.5939343457993038,0.5291377033258793,0.12854769361674787
20,0.14127011065096393,0.07396905366907303,0.2468648280039899,0.9233959426923004,0.12864347285826885,0.16196209618190924,0.4156796720056067,0.5995929690436154,0.5293279053732106,0.12799297850926716
21,0.1411087456503785,0.07432394884983154,0.2474491667032868,0.9230107397814754,0.12846819424834385,0.16250955815682808,0.3965915224350951,0.5793225780527289,0.5460432475837312,0.12971072532470027
22,0.14092241418455556,0.07427654956557647,0.24726826529797763,0.9230700116104673,0.12828932262635426,0.16260608852053682,0.41669853377301713,0.5987130117302059,0.527949476357731,0.12854818340768417
23,0.14075258585038652,0.07406076699899578,0.24671036941341648,0.9233589131328578,0.1281373999869427,0.16363543308561046,0.4295140579988745,0.6057841906336303,0.5167813509158629,0.12878412719895443
24,0.14060780667898745,0.07400827085471069,0.24704601716515343,0.9234049933133354,0.12801047396501625,0.16252445842087268,0.4123526695377944,0.5909891479956202,0.5329935248097316,0.12883545897652707
25,0.1404638796123212,0.07440163823694443,0.247342815616167,0.9229421953267506,0.12785705146809026,0.16169242358873287,0.4161211867888746,0.5904958619291326,0.5341546537869086,0.12773689784983794
