epoch,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,reconstruction_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_reconstruction_loss
0,0.2879400815914712,0.15492281124491328,0.3348002260813844,0.838456823775044,0.16033556785264955,0.2679137292362253,0.7761898416397985,0.80853590883136,0.2965081756271843,0.15095452616259455
1,0.16321306157957158,0.07053242204384824,0.24226674636176057,0.9263974706899883,0.1398490563843534,0.2535139699529608,0.7772346966091964,0.8006914538706148,0.2900740452102173,0.14453030537957948
2,0.15585323529211476,0.06338379659897528,0.22956445864907085,0.933790889702294,0.13709515968691927,0.24527714065874617,0.756953402508827,0.7920321322085633,0.298354278974874,0.14047237284953396
3,0.1526431345631876,0.059916560990190354,0.22322919452291248,0.9373788749114497,0.1352916106781645,0.24733686514476935,0.7797512952329664,0.8035554719378076,0.274721580285655,0.14023163544997572
4,0.1507727337725104,0.05797293847872329,0.2195033248309633,0.9394015096380107,0.1340775133904978,0.2410558779313167,0.7533187283217495,0.7942063123887873,0.2972288941192053,0.13762290977294248
5,0.14952596217446038,0.05690936132985121,0.21772851150748054,0.940490508719392,0.13317851562492003,0.2411522181000312,0.7661845458504195,0.8021813695189374,0.27992303053933526,0.13620521973982452
6,0.1484766052894581,0.055943891004514704,0.21585393807869252,0.9415150340929054,0.13241196040372727,0.23989932508130868,0.7469242649862534,0.7935701470563059,0.2961046768158057,0.13755367333402235
7,0.1476095354308395,0.05503758224370686,0.21402371914290075,0.9424380343603003,0.13179817835744928,0.23751480759690205,0.75328915543382,0.7948361399878586,0.28874175318068845,0.13445864603584012
8,0.14701934465692926,0.05478326391967724,0.21341558484536624,0.9427298759669935,0.13131034559849541,0.23643606463551523,0.7265923773945582,0.7802342057904768,0.32035404786736027,0.1368115247317155
9,0.14637964878279103,0.054048975210749875,0.21199969999066173,0.943532248361247,0.1308427677297467,0.2390754598585268,0.7644840036127262,0.8015426718466595,0.28417599568951835,0.13477431499823928
