epoch,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,reconstruction_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_reconstruction_loss
0,0.15737984761978252,0.08311101831925018,0.18721070524539837,0.8937540745696535,0.15218540891578972,0.1824570936112106,0.7097247260552032,0.685318911134984,0.3532961540701372,0.13809929822340608
1,0.12394499871988489,0.006134812807499365,0.06757820655495067,0.9908637555887707,0.12356157297248949,0.1644052287257711,0.603899140282127,0.6314914471435696,0.47562831863079413,0.12666153235346078
2,0.11657217888068082,0.004045593829066444,0.0548650233755312,0.9940967642753238,0.11631932925072128,0.15294463476950923,0.5607241329877587,0.6090783597135954,0.49231719735656465,0.11789937649781505
3,0.11169743232316008,0.003181787866956686,0.04875906296248266,0.9953877171947074,0.11149857055217618,0.1476155481439332,0.5422880444369754,0.6041208201661835,0.5207464415419065,0.11372254571889838
4,0.10815308992006537,0.002647408169478666,0.04453321937319487,0.9961337258511135,0.10798762693496958,0.1439320422997574,0.5337657689979344,0.6013187402696939,0.5261027151480923,0.11057168181071679
5,0.10530528361401591,0.002428343238310656,0.04265694903120694,0.9964582958501028,0.1051535121444504,0.14177160621523857,0.5315896603029918,0.6029250895296906,0.5372520876328641,0.10854725264281034
6,0.10299432848644298,0.002212444338931234,0.0407346054952909,0.9967755069532361,0.10285605072688264,0.1403065375801921,0.5407138164333244,0.6152651733821893,0.5257722375038345,0.10651192402477065
7,0.10102334451212905,0.0020574690831170112,0.03935078145444932,0.9969663469592498,0.10089475275729125,0.13861135286152362,0.5424379908101802,0.6138096312319231,0.5214421022989478,0.10470897853861252
8,0.099484157880014,0.0018796881260700815,0.03758692697055699,0.9972192665590288,0.09936667740553652,0.1384721812007328,0.5594642081918639,0.6288692940842723,0.5035835853296766,0.10350566814690829
9,0.09814071835017607,0.0017685596076633739,0.03645363158482271,0.9973634791276836,0.09803018335344285,0.13748101254945,0.5653881211825044,0.6353549381401546,0.499352009803444,0.10214425481036306
10,0.09694914254408804,0.0016460730424760748,0.035197494927545966,0.9975560040603302,0.09684626293415367,0.1381484066993495,0.577013170001714,0.6365926329314269,0.48864519688435004,0.10208508339390159
11,0.09585279364317065,0.001544723009617696,0.0340054287442605,0.997727627654059,0.09575624850251502,0.13664389750793576,0.5729228127509618,0.6348086591783838,0.4934330861179842,0.10083622161577145
12,0.09492905028251325,0.0014495431525633961,0.0329870062525946,0.9978258137177142,0.09483845380233773,0.13682111403256655,0.5967865333578969,0.6487821004946632,0.47468344924641687,0.09952195580750704
13,0.09411856308014348,0.0014302998296695064,0.03272515354958409,0.9978475442010575,0.09402916932102541,0.13588733351141213,0.5903096377317804,0.6432505792521394,0.4895099069953064,0.09899298083310326
14,0.09334325920377479,0.0013260004448231969,0.031544860106835285,0.9979763922467393,0.09326038423973454,0.13614421161343654,0.6031479164353002,0.647937228115798,0.47176812898302045,0.09844746676405271
15,0.09261859215952482,0.001312110140375848,0.0313385761133205,0.9979898974977547,0.09253658528375584,0.1357312004044652,0.6089460156157519,0.652021778186171,0.4604015240186189,0.09767207434127728
16,0.09195524421515097,0.00124443035946057,0.030536419777753857,0.9981046587993829,0.09187746731523107,0.13520207268590728,0.6034428827585625,0.6506697872324444,0.4722428238033307,0.09748689235468705
17,0.09134785899003509,0.0011667357079928296,0.029584218659889184,0.9982383272924668,0.0912749379864582,0.13452417333404224,0.606301355459059,0.6541282178159122,0.46448040386864975,0.09663033835023642
18,0.090774409277332,0.0011393836343829664,0.029272853577229148,0.9982715080228125,0.09070319776035315,0.1352233516031007,0.6252670346718813,0.665991039969889,0.4415634883046451,0.0961441620483001
19,0.09025637479009957,0.001121494209838329,0.028981002774133045,0.9983004890599635,0.09018628141009265,0.13482603210558494,0.6189693971194569,0.6642698861745695,0.44653576334371753,0.09614044493993124
20,0.08975590177558475,0.0010154483685486753,0.02760130817520507,0.9984767734135046,0.08969243627384983,0.13427813985596102,0.6225472663435999,0.666324864611191,0.4424494370739152,0.09536893553341429
21,0.08930695961939134,0.0010093175028927587,0.027544099296081287,0.9984955430691551,0.08924387729223579,0.13364434841836492,0.6148784398525037,0.6646829900538271,0.4547809061007479,0.09521444601203005
22,0.08889671926068245,0.0009594262507669421,0.026906350146122755,0.9985639154041662,0.08883675504062877,0.13488890191887815,0.6388488261109757,0.6802845738184393,0.4187984063189011,0.0949608500837783
23,0.08847950523677896,0.000964392253794477,0.02695357887201498,0.9985558123022422,0.08841923069395777,0.13442869473308325,0.6386586882251029,0.6792049718916053,0.4290226301097245,0.09451252680187425
24,0.08809692586925372,0.000932075476692351,0.026478890924580837,0.9986119881846106,0.08803867114449188,0.13442101758842667,0.642424551247235,0.6819086175223448,0.4193388041176152,0.09426948314681649
25,0.08769753188668569,0.000909690246427942,0.026228593191829627,0.9986494883564556,0.08764067619752092,0.13378663511460026,0.640740864761832,0.6830587301905624,0.413732285589926,0.09374033089776834
26,0.08735647309645402,0.000878551853884187,0.025746723784507625,0.9986937800672258,0.08730156364760502,0.13388604050745567,0.6494504943690254,0.6885182968536641,0.4034219157916519,0.09329538476044932
27,0.08701846337808751,0.000861747053199784,0.025499348745212966,0.998715838810805,0.0869646041742075,0.13382528048366307,0.6521700517465693,0.6932643895920028,0.39221955217801696,0.09306465240230163
28,0.08670227930532244,0.0008555385638499749,0.02544365670828664,0.9987311459199689,0.08664880818801485,0.13396074714606007,0.6583444415626892,0.6978955560175473,0.38910510749073157,0.09281421944687764
29,0.08639189117134939,0.0008269175221828925,0.02499881324596277,0.9987731764968941,0.08634020877369573,0.13373244938880205,0.6605922680769005,0.6989950244402657,0.39371820560242904,0.0924454327805837
30,0.08611732989314905,0.0008202388347017871,0.0249556259813424,0.9987913181303263,0.0860660650062102,0.1340391592374444,0.6580940148151666,0.6976332698042562,0.39530101195643114,0.09290828309560815
31,0.08580157397664831,0.0007934079976929197,0.024508688478516533,0.9988274113682633,0.08575198597023688,0.13357872695540388,0.6633784452885472,0.7004112881843255,0.3798588605474999,0.0921175741614898
32,0.08558288338956017,0.0007705088687284041,0.0241293828296524,0.9988561131433956,0.08553472657056575,0.13279484700938066,0.6562976345930271,0.6978429356229157,0.3864744466139147,0.09177624477267265
33,0.08532998208152164,0.0007846022864992218,0.024360265512977885,0.9988368749270778,0.0852809444291554,0.13297625688031317,0.66216438024784,0.6968167223994153,0.3865032755486089,0.09159098305304846
34,0.08508367134668933,0.0007573168064862089,0.023958514513808673,0.9988796805730361,0.0850363390209412,0.13507220763732988,0.6897471803186215,0.7173997831928699,0.3416199259490411,0.09196300869430105
35,0.08486453509186433,0.0007395987594014893,0.023682355567489075,0.9989167631993912,0.08481831014669275,0.13385870824540655,0.6808452204595018,0.7099466477759669,0.35558017337825865,0.09130588184783855
36,0.08464168420315762,0.0007474985997575428,0.023739017466031007,0.9989072439133634,0.0845949655440022,0.13438922951807578,0.6862156978195602,0.7141440943515183,0.34673804184903817,0.09150074857637286
37,0.0844359516558458,0.0007021862042857532,0.02305586485962667,0.9989702892136546,0.08439206500410547,0.13380304921184977,0.6810151111763438,0.7115244520505196,0.3532116485599813,0.09123960478593905
38,0.08423336317964863,0.0007565184700655762,0.023940517908872878,0.9988873350404663,0.08418608077583332,0.13316831510588525,0.6787546296089895,0.7104119237343554,0.3580866037423338,0.09074615095580618
39,0.084017665876356,0.0007048135366741594,0.02307254400228171,0.9989710312810495,0.0839736149945191,0.13293478373512627,0.6785304690633254,0.7112511881669498,0.3592527750790942,0.09052662944907944
40,0.0838609892796712,0.0007005501550188885,0.023050987240755137,0.9989740596073511,0.08381720488867098,0.13318744164099297,0.6800950232682402,0.7154432271317669,0.34692093205988833,0.09068150279978911
41,0.08367374820402164,0.0006752229479301893,0.0226054631595803,0.9990029098029176,0.08363154673103412,0.1336791115769744,0.6930856017536673,0.7201631449322337,0.33088612269724155,0.0903612612768511
42,0.08348553967439377,0.0006964972120779132,0.022946798266536506,0.9989836162940763,0.08344200856618522,0.13422207928240298,0.7028867137088606,0.7268923694523394,0.32162253496469173,0.09029165975203117
43,0.08329867506606228,0.0006832303960953378,0.022724337741632617,0.9990015362531747,0.08325597315661548,0.13404752125566205,0.7028866977543146,0.7253322872134366,0.31721869779700956,0.09011710254276792
44,0.0831325246866623,0.0006632538112349751,0.022407367459553768,0.9990269356040999,0.0830910713449903,0.13422819806978106,0.7032637624866784,0.725986147520598,0.3144653666310734,0.09027421304817002
45,0.08298617024996177,0.0006600406740817498,0.02236364048616602,0.9990404897663947,0.08294491773925487,0.13312642725591858,0.6937000481547967,0.7220804948675782,0.3259867301004223,0.08977017414639393
46,0.08283574304509747,0.0006615815539418814,0.02236321617065643,0.9990380916705348,0.08279439418977659,0.1347613419385751,0.7189361347332419,0.7354788192431672,0.2945387054567885,0.08982783338278533
47,0.08268410826369234,0.0006501022150036442,0.022193191928925948,0.9990434538977288,0.08264347692884183,0.13521650624647735,0.720115952357344,0.735480550714788,0.2901231694689038,0.09020925913383564
48,0.08252366488558201,0.0006526147516499952,0.022229810032065492,0.9990458018477906,0.0824828764234638,0.13500483639781674,0.7300284543867429,0.7412952729273605,0.26661312129989073,0.08937805810232957
49,0.08236854709467505,0.0006384334708116389,0.022017451564486864,0.999068677321059,0.0823286449734465,0.13456554094950357,0.718054858545761,0.7371338818880508,0.2806381885909658,0.0896871121604244
50,0.08222552447589582,0.000625713287476664,0.02179012249105435,0.9990875465901897,0.08218641737160841,0.1335010481319825,0.7094976693788184,0.731718849486966,0.28883547776443924,0.08915744393105308
