epoch,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,reconstruction_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_reconstruction_loss
0,0.15713247433391725,0.09771762978866405,0.21674978734584158,0.9011595621964511,0.15102512257493153,0.17947087036564946,0.7160573876033902,0.8057057142818609,0.24990577945664952,0.13471728396172325
1,0.12270264688970536,0.007851851503448963,0.08238112491684832,0.9919892417021365,0.12221190612871839,0.1627668172980845,0.6503990888735025,0.761077563676025,0.3219658519398999,0.12211687412599723
2,0.11516191339600601,0.005221325748661466,0.0673762560879666,0.9946886596977363,0.1148355805001014,0.1564354355750978,0.6509428217557709,0.7618997959513973,0.31723012099664855,0.11575150910899043
3,0.11018915821079821,0.004223964929560584,0.06082144649014694,0.9957161494460101,0.10992516033012363,0.15250483127107223,0.6520421716238773,0.7603534433107033,0.319309684973207,0.111752195460548
4,0.1065935841853901,0.003632543352996287,0.05651213859545899,0.9963190793086935,0.10636655022167409,0.1503846114339431,0.6680030083304791,0.7702238754777785,0.30496799395603863,0.10863442359636227
5,0.10373381832821019,0.00326075483391457,0.05359646672863283,0.9966965634527952,0.10353002118874806,0.14852321000700194,0.6699415831521681,0.7712172741382561,0.305558831654659,0.1066518609060347
6,0.10139731969358345,0.0030440477070019906,0.05178879884092296,0.9969180762211389,0.10120706670551345,0.14617362873127063,0.6586645975623391,0.7679924402531527,0.3124402563685866,0.10500709133282304
7,0.0994643401789241,0.0027801332784538964,0.04954053284089617,0.9971811348526731,0.09929058183736604,0.14533311435058713,0.666244712395955,0.773253565754196,0.3069347372034848,0.10369281963214279
8,0.09792322242934617,0.002540922889741607,0.04737806985917628,0.9974230685583213,0.09776441476013308,0.14480428868810336,0.6776244214124568,0.7791395826936912,0.2965186881832771,0.10245276228964328
9,0.09653971591353624,0.0023868451896232263,0.045937027789808835,0.9975761057441682,0.09639053804367398,0.14411083659246565,0.681867314138387,0.7817477589684179,0.29281340397803113,0.10149412955751022
10,0.09529109528264337,0.002289301191039314,0.044997388905603244,0.9976752112112078,0.09514801402205694,0.14354244391401608,0.6855360439378181,0.7855125284303013,0.28785907462518856,0.10069644110143185
11,0.0942668061977298,0.0021490997426924182,0.0436213623749716,0.9978169433885583,0.09413248744153156,0.1415980463994046,0.6718880142262995,0.7783235691735447,0.3012169673007296,0.09960504541019599
