epoch,loss,mapping_loss,mapping_weighted_med,mapping_weighted_r2,reconstruction_loss,val_loss,val_mapping_loss,val_mapping_weighted_med,val_mapping_weighted_r2,val_reconstruction_loss
0,0.15988315318036248,0.10910237136352895,0.1853887923942094,-166.32422125780067,0.15306425508646385,0.17062239380016922,0.5077996192718618,0.58947610404607,-0.7176326452664306,0.13888491746887566
1,0.12402741830087459,0.0063226440938202125,0.060223747080120245,-9.630927189113084,0.12363225309006531,0.15672147548913956,0.471223303011694,0.5538189407435298,0.15171321425502154,0.12727001902073623
2,0.11636595542530682,0.003998497885817884,0.0479935134235061,-6.833391417217818,0.11611604925066824,0.14700615990971524,0.481952590104813,0.5442395345756518,0.33083198199872377,0.11688412308817109
3,0.11121943885353996,0.0029826617827954133,0.041646226029951765,-1.1660173302309864,0.11103302249717531,0.14324215190986792,0.48326188993317365,0.5460542177871376,0.37080002255633954,0.1130382838958005
4,0.10760682615013564,0.0024447889779919876,0.037712812636703986,-2.0443284327507696,0.10745402686776052,0.14007462747270863,0.48217972661722625,0.5204361749263251,0.5578638792044759,0.10993839469919602
5,0.10469826481706064,0.0021234062181446373,0.035252761419606045,-0.5321254749220548,0.10456555193483551,0.13778793131137887,0.481764564591523,0.5231292539425235,0.5637975523896067,0.10767764612480998
6,0.1023444235346594,0.0018497472416360665,0.03291461050109405,-1.5533775871526123,0.1022288142969721,0.13687748445679745,0.4950048325255808,0.5426731464418363,0.49686396917420034,0.10593968232646585
7,0.10035214120415642,0.0016821726011741274,0.03150335320025952,-2.958597354340946,0.10024700543974703,0.13649534702474872,0.5053027063062271,0.5486951187269253,0.4743678734213731,0.10491392813439171
8,0.09873931726512511,0.0014185509882254559,0.02890166588499273,-2.5446842966586036,0.0986506577924572,0.13551179331953328,0.5111946125626918,0.5600978330550679,0.45105079880362203,0.10356212982078393
9,0.09742441932293679,0.0013332087565519762,0.027992233351446783,-1.550224678243142,0.09734109379220732,0.13441755867511035,0.5054433923408086,0.5469811939282029,0.5469961203344504,0.10282734668264787
10,0.09629738723800507,0.0012808494987374454,0.02754076502678205,-2.150803373652742,0.09621733415093764,0.13410566622893016,0.5113070862167722,0.5507094835688694,0.5303108263019987,0.10214897336835663
11,0.09522834669281333,0.0011363248435576714,0.02604284695465913,-1.289625276393032,0.0951573264458007,0.1336764021228254,0.5251047180306426,0.5600428514396701,0.5298493446727495,0.10085735728820165
