regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
lasso regression (beta = 0.002),correct,0.020194609109051905,0.1306053395706761,0.9796159116850788,0.6240670119022923,0.7643466977209733,0.37020300040453
lasso regression (beta = 0.001),correct,0.018497257292290382,0.1251473723338466,0.9813277558911471,0.6284658340533931,0.7674888963822278,0.36537169751132803
lasso regression (beta = 0.005),correct,0.024157669558787738,0.1426472176318205,0.975619055111417,0.6207997015684119,0.7616281462897989,0.3744874225461945
lasso regression (beta = 0.02),correct,0.035687340196076674,0.1733730114765294,0.9639787853617751,0.6293192165159719,0.7665224039382942,0.36588270989318233
lasso regression (beta = 0.01),correct,0.02884525685615667,0.15580913542003277,0.9708940204946988,0.6227995654586465,0.7625555198630176,0.3729297432012311
linear regression,correct,0.017108955796043532,0.12080846625108378,0.9827301855940238,0.6414750402099503,0.77626000388524,0.3511150555999782
lasso regression (beta = 0.05),correct,0.05092567910114753,0.20785184822891176,0.9485479953124797,0.6547240342666968,0.782770102417867,0.338932137313763
lasso regression (beta = 0.1),correct,0.07332095853066128,0.25155118915883196,0.9258227439907566,0.6835831283995006,0.802056663294361,0.3102670627309866
lasso regression (beta = 0.2),correct,0.12033578420391675,0.32746861051399606,0.8781087239631399,0.7117384134399686,0.8222841823840025,0.28289083704071494
lasso regression (beta = 1.0),correct,0.5925756663058854,0.7616292034862916,0.39926518201900996,0.8767460110584717,0.9274549455846822,0.11761619405928596
lasso regression (beta = 0.5),correct,0.2871598778407271,0.5203959197042956,0.7087774932069417,0.7707990648654461,0.8626463176151865,0.2209923411586623
lasso regression (beta = 2.0),correct,0.9812084551182618,0.9869553909364241,0.01715207151741689,1.0293502123432365,1.01032754750921,-0.029821528195101265
lasso regression (beta = 5.0),correct,0.9975117597559562,0.9951425748592134,0.0024688465230028544,1.0373236036625788,1.0143537697106122,-0.03703269783640937
lasso regression (beta = 10.0),correct,0.9975117597559562,0.9951425748592134,0.0024688465230028544,1.0373236036625788,1.0143537697106122,-0.03703269783640937
random forest regression,correct,0.00247973918366489,0.02159138443537204,0.9974999592662985,0.8212577598546371,0.8858787108707805,0.17018159778044994
